month,benchmark,strategy_return,benchmark_return,excess_return,up_market
2025-01,csi1000,0.1075490931723857,-0.018740390619230052,0.12628948379161575,False
2025-02,csi1000,0.20195531058625127,0.07258722526415196,0.1293680853220993,True
2025-03,csi1000,0.030430085046825983,-0.0069803936578410886,0.03741047870466707,False
2025-04,csi1000,-0.007126579778370945,-0.044410718444107045,0.0372841386657361,False
2025-05,csi1000,0.008751213779275568,0.012846799728408298,-0.0040955859491327296,True
2025-06,csi1000,0.12854875325997606,0.05469455211596741,0.07385420114400865,True
2025-07,csi1000,0.059423911284838926,0.04798636917142063,0.011437542113418298,True
2025-08,csi1000,0.24520614538222762,0.11671938497475698,0.12848676040747065,True
2025-09,csi1000,0.01723172462957101,0.018320454704329192,-0.0010887300747581818,True
2025-10,csi1000,0.008761144364679563,-0.009015229123321977,0.01777637348800154,False
2025-11,csi1000,0.03116058427837398,-0.022974234913749392,0.05413481919212337,False
2025-12,csi1000,0.10624125575063781,0.03559619918164292,0.07064505656899489,True
2026-01,csi1000,0.16683935682915396,0.08684077479697927,0.07999858203217469,True
2026-02,csi1000,0.009838911790374327,0.03706664922239722,-0.02722773743202289,True
2026-03,csi1000,-0.11022451190253679,-0.10991795197667498,-0.0003065599258618157,False
2026-04,csi1000,0.1025297665897158,0.10001509216060622,0.0025146744291095757,True
2026-05,csi1000,0.014612396548914441,0.0031961536396662993,0.011416242909248142,True
2026-06,csi1000,0.10163113145116154,0.04575596343804178,0.05587516801311976,True
2025-01,csi500,0.1075490931723857,-0.02382054340669204,0.13136963657907774,False
2025-02,csi500,0.20195531058625127,0.04840106345293016,0.1535542471333211,True
2025-03,csi500,0.030430085046825983,-0.00035836972492553354,0.030788454771751517,False
2025-04,csi500,-0.007126579778370945,-0.03857269916708961,0.03144611938871866,False
2025-05,csi500,0.008751213779275568,0.00696932785493809,0.0017818859243374785,True
2025-06,csi500,0.12854875325997606,0.04308181701160452,0.08546693624837154,True
2025-07,csi500,0.059423911284838926,0.05256627204630604,0.006857639238532887,True
2025-08,csi500,0.24520614538222762,0.13131309886707143,0.1138930465151562,True
2025-09,csi500,0.01723172462957101,0.052304534110171774,-0.035072809480600764,True
2025-10,csi500,0.008761144364679563,-0.010977595559854891,0.019738739924534454,False
2025-11,csi500,0.03116058427837398,-0.04084708770972589,0.07200767198809988,False
2025-12,csi500,0.10624125575063781,0.0617246553035955,0.04451660044704231,True
2026-01,csi500,0.16683935682915396,0.12121646438249178,0.04562289244666218,True
2026-02,csi500,0.009838911790374327,0.03439810191003656,-0.024559190119662233,True
2026-03,csi500,-0.11022451190253679,-0.12024323060132003,0.010018718698783236,False
2026-04,csi500,0.1025297665897158,0.09612029411880596,0.006409472470909838,True
2026-05,csi500,0.014612396548914441,0.0012036634485133035,0.013408733100401138,True
2026-06,csi500,0.10163113145116154,0.05782361751097009,0.043807513940191445,True
2025-01,hs300,0.1075490931723857,-0.02994477637353865,0.13749386954592435,False
2025-02,hs300,0.20195531058625127,0.01911670701164292,0.18283860357460835,True
2025-03,hs300,0.030430085046825983,-0.0007043611264636596,0.031134446173289643,False
2025-04,hs300,-0.007126579778370945,-0.030031049749054906,0.02290446997068396,False
2025-05,hs300,0.008751213779275568,0.01847466032987044,-0.009723446550594872,True
2025-06,hs300,0.12854875325997606,0.024959442533389886,0.10358931072658617,True
2025-07,hs300,0.059423911284838926,0.03544389341680021,0.023980017868038717,True
2025-08,hs300,0.24520614538222762,0.10333963916880706,0.14186650621342056,True
2025-09,hs300,0.01723172462957101,0.03200748983712676,-0.014775765207555747,True
2025-10,hs300,0.008761144364679563,-4.3097039448269925e-06,0.00876545406862439,False
2025-11,hs300,0.03116058427837398,-0.0245675732167987,0.05572815749517268,False
2025-12,hs300,0.10624125575063781,0.022815939346007896,0.08342531640462991,True
2026-01,hs300,0.16683935682915396,0.01650129375326692,0.15033806307588704,True
2026-02,hs300,0.009838911790374327,0.0009157859398167822,0.008923125850557545,True
2026-03,hs300,-0.11022451190253679,-0.05532145245348319,-0.054903059449053604,False
2026-04,hs300,0.1025297665897158,0.08028224401972972,0.022247522569986078,True
2026-05,hs300,0.014612396548914441,0.01764188288252644,-0.003029486333611997,True
2026-06,hs300,0.10163113145116154,0.01040448721617615,0.09122664423498539,True
