date,symbol,is_selected,quality_status,quality_flags_x,open,high,low,close,volume,amount,data_source,amount_estimated,price_adjust,source_priority,source_fetch_time,source_error,volume_unit,quality_flags_y,factor,is_paused,is_st,list_date,list_date_fallback,industry,limit_up,limit_down,has_valid_ohlc,has_valid_volume,has_valid_amount,has_valid_limit,has_valid_list_date,has_valid_industry,listed_days,listed_days_fallback,avg_amount,eligible,liquidity_rank,selected,industry_source,industry_update_date,year
2018-01-26,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.09,-1.91,-2.12,-2.0,65205300.0,472292080.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.299,-1.881,False,True,True,False,True,False,3867,False,381282083.2105263,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-01-29,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.97,-1.81,-2.04,-1.99,86002800.0,631002224.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.2,-1.8,False,True,True,False,True,False,3870,False,393768090.25,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-01-30,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.01,-1.95,-2.14,-2.04,55982300.0,399860272.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.189,-1.791,False,True,True,False,True,False,3871,False,396875770.25,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-01-31,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.1,-1.94,-2.13,-1.99,63167700.0,453950960.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.244,-1.836,False,True,True,False,True,False,3872,False,386934174.25,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-01,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.01,-2.0,-2.44,-2.38,87081900.0,601949664.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.189,-1.791,False,True,True,False,True,False,3873,False,395847192.65,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-02,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.46,-2.24,-2.51,-2.28,46535400.0,314236048.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.618,-2.142,False,True,True,False,True,False,3874,False,385761007.05,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-05,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.37,-2.21,-2.44,-2.24,45083000.0,309290640.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.508,-2.052,False,True,True,False,True,False,3877,False,376238096.65,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-06,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.34,-2.28,-2.64,-2.56,56475300.0,376468416.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.4640000000000004,-2.0160000000000005,False,True,True,False,True,False,3878,False,370207794.25,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-07,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.46,-2.42,-2.63,-2.61,39899100.0,261953783.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.8160000000000003,-2.3040000000000003,False,True,True,False,True,False,3879,False,363612675.4,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-08,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,0.45,0.55,-0.09,0.06,131659100.0,1212602096.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,0.66,0.54,False,True,True,False,True,False,1472,False,943577693.6,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-08,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.64,-2.51,-2.78,-2.67,38852600.0,248134660.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.871,-2.3489999999999998,False,True,True,False,True,False,3880,False,363615093.45,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-09,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.18,-0.11,-0.85,-0.71,144408200.0,1228198736.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,0.066,0.054,False,True,True,False,True,False,1473,False,974815880.8,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-09,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.82,-2.78,-3.02,-2.94,55429000.0,335270848.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.9370000000000003,-2.403,False,True,True,False,True,False,3881,False,367314534.8,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-12,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.64,-0.53,-0.84,-0.64,65827900.0,555275216.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.781,-0.639,False,True,True,False,True,False,1476,False,966015513.6,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-12,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.92,-2.89,-2.99,-2.94,28809600.0,173058161.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-3.234,-2.646,False,True,True,False,True,False,3884,False,354447442.85,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-13,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.54,-0.25,-0.56,-0.46,74154700.0,641371008.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.7040000000000001,-0.5760000000000001,False,True,True,False,True,False,1477,False,976365636.8,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-13,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.92,-2.85,-2.97,-2.95,26091600.0,157888825.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-3.234,-2.646,False,True,True,False,True,False,3885,False,350000598.45,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-14,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.48,-0.1,-0.48,-0.16,47330200.0,415186224.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.5060000000000001,-0.41400000000000003,False,True,True,False,True,False,1478,False,967017152.0,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-14,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.94,-2.93,-3.07,-2.98,24428400.0,144705535.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-3.2450000000000006,-2.6550000000000002,False,True,True,False,True,False,3886,False,344490216.8,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-22,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,0.0,0.09,-0.09,0.04,57122500.0,517366656.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.17600000000000002,-0.14400000000000002,False,True,True,False,True,False,1486,False,959843054.4,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-22,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.91,-2.86,-2.97,-2.88,27360100.0,165672772.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-3.278,-2.682,False,True,True,False,True,False,3894,False,341556980.7,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-23,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,0.01,0.24,-0.08,0.16,68228900.0,621965424.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,0.044000000000000004,0.036000000000000004,False,True,True,False,True,False,1487,False,949673383.2,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-23,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.89,-2.82,-2.92,-2.84,26040900.0,158850296.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-3.168,-2.592,False,True,True,False,True,False,3895,False,332697342.7,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-26,601225.SH,True,failed,invalid_ohlc;vwap_unit_outlier,0.24,0.29,-0.07,0.15,94981300.0,866247376.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,0.17600000000000002,0.14400000000000002,False,True,True,True,True,False,1490,False,939516569.6,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-26,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.82,-2.77,-2.86,-2.78,28820200.0,177958326.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-3.124,-2.556,False,True,True,False,True,False,3898,False,329620818.7,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-27,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,0.09,0.09,-0.4,-0.31,116727400.0,1031534880.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,0.165,0.135,False,True,True,False,True,False,1491,False,950604752.8,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-27,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.77,-2.75,-2.9,-2.88,36581400.0,224534840.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-3.058,-2.502,False,True,True,False,True,False,3899,False,329171721.5,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-28,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.44,-0.24,-0.5,-0.32,58492100.0,507882400.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.341,-0.279,False,True,True,False,True,False,1492,False,942337438.4,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-02-28,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.92,-2.9,-2.97,-2.92,30633900.0,184144033.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-3.168,-2.592,False,True,True,False,True,False,3900,False,311309283.15,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-03-01,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.47,-0.27,-0.5,-0.41,62824300.0,543322128.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.35200000000000004,-0.28800000000000003,False,True,True,False,True,False,1493,False,917853672.8,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-03-01,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.96,-2.89,-3.02,-2.91,23645000.0,142032852.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-3.212,-2.628,False,True,True,False,True,False,3901,False,296662761.75,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-03-02,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.5,-0.5,-0.66,-0.55,68193800.0,577568208.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.451,-0.369,False,True,True,False,True,False,1494,False,915101268.0,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-03-02,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.96,-2.93,-3.01,-2.97,26637400.0,158936286.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-3.2010000000000005,-2.619,False,True,True,False,True,False,3902,False,280994972.05,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-03-05,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.54,-0.44,-0.78,-0.75,66920600.0,562645440.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.6050000000000001,-0.49500000000000005,False,True,True,False,True,False,1497,False,869894886.4,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-03-05,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.98,-2.92,-3.0,-2.97,19216000.0,114844314.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-3.2670000000000003,-2.673,False,True,True,False,True,False,3905,False,255187076.55,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-03-06,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.7,-0.46,-0.83,-0.48,89497400.0,752783296.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.8250000000000001,-0.675,False,True,True,False,True,False,1498,False,856673261.6,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-03-06,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.94,-2.84,-2.94,-2.86,34832300.0,211722733.0,eastmoney,False,qfq,1,2026-06-28T07:45:32.034261+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-3.2670000000000003,-2.673,False,True,True,False,True,False,3906,False,245780199.6,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-03-07,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.53,-0.46,-0.73,-0.68,49617000.0,420920608.0,eastmoney,False,qfq,1,2026-06-28T07:45:29.215022+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.528,-0.432,False,True,True,False,True,False,1499,False,844678441.6,True,,True,eastmoney_board_industry,2026-06-28,2018
