date,symbol,is_selected,quality_status,quality_flags_x,open,high,low,close,volume,amount,data_source,amount_estimated,price_adjust,source_priority,source_fetch_time,source_error,volume_unit,quality_flags_y,factor,is_paused,is_st,list_date,list_date_fallback,industry,limit_up,limit_down,has_valid_ohlc,has_valid_volume,has_valid_amount,has_valid_limit,has_valid_list_date,has_valid_industry,listed_days,listed_days_fallback,avg_amount,eligible,liquidity_rank,selected,industry_source,industry_update_date,year
2018-08-07,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.45,-1.24,-1.5,-1.24,81819500.0,595580192.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-1.7160000000000002,-1.4040000000000001,False,True,True,False,True,False,1652.0,False,415877624.0,True,47.0,True,eastmoney_board_industry,2026-06-28,2018
2018-08-08,600546.SH,False,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.47,-1.4,-1.52,-1.45,12653600.0,48230249.0,eastmoney,False,qfq,1,2026-06-28T08:49:10.810359+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-1.584,-1.296,False,True,True,False,True,True,5487.0,False,40680203.6,True,615.0,False,akshare_metadata_cache,,2018
2018-08-08,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.23,-1.19,-1.33,-1.24,48005100.0,354547376.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-1.364,-1.116,False,True,True,False,True,False,1653.0,False,417109515.2,True,47.0,True,eastmoney_board_industry,2026-06-28,2018
2018-08-09,600546.SH,False,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.46,-1.4,-1.5,-1.42,12420700.0,47705511.0,eastmoney,False,qfq,1,2026-06-28T08:49:10.810359+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-1.595,-1.305,False,True,True,False,True,True,5488.0,False,41256735.2,True,614.0,False,akshare_metadata_cache,,2018
2018-08-09,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.32,-1.1,-1.36,-1.12,48938600.0,364157728.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-1.364,-1.116,False,True,True,False,True,False,1654.0,False,418707808.0,True,48.0,True,eastmoney_board_industry,2026-06-28,2018
2018-08-10,600546.SH,False,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.45,-1.43,-1.51,-1.48,9052800.0,34401771.0,eastmoney,False,qfq,1,2026-06-28T08:49:10.810359+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-1.562,-1.278,False,True,True,False,True,True,5489.0,False,41747152.0,True,596.0,False,akshare_metadata_cache,,2018
2018-08-10,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.05,-1.0,-1.24,-1.18,54974500.0,413033696.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-1.2320000000000002,-1.0080000000000002,False,True,True,False,True,False,1655.0,False,425793272.0,True,47.0,True,eastmoney_board_industry,2026-06-28,2018
2018-08-13,600546.SH,False,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.54,-1.51,-1.62,-1.53,10759900.0,39935368.0,eastmoney,False,qfq,1,2026-06-28T08:49:10.810359+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-1.6280000000000001,-1.332,False,True,True,False,True,True,5492.0,False,41562727.9,True,594.0,False,akshare_metadata_cache,,2018
2018-08-13,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.19,-1.07,-1.27,-1.09,46085100.0,343475040.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-1.298,-1.062,False,True,True,False,True,False,1658.0,False,423643325.6,True,47.0,True,eastmoney_board_industry,2026-06-28,2018
2018-08-14,600546.SH,False,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.53,-1.46,-1.59,-1.5,9523300.0,35866315.0,eastmoney,False,qfq,1,2026-06-28T08:49:10.810359+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-1.6830000000000003,-1.377,False,True,True,False,True,True,5493.0,False,41778001.85,True,593.0,False,akshare_metadata_cache,,2018
2018-08-14,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.08,-0.98,-1.12,-1.03,45023100.0,341729248.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-1.1990000000000003,-0.9810000000000001,False,True,True,False,True,False,1659.0,False,424412404.0,True,49.0,True,eastmoney_board_industry,2026-06-28,2018
2018-08-15,600546.SH,False,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.52,-1.52,-1.59,-1.59,6441100.0,23921221.0,eastmoney,False,qfq,1,2026-06-28T08:49:10.810359+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-1.6500000000000001,-1.35,False,True,True,False,True,True,5494.0,False,41770814.6,True,584.0,False,akshare_metadata_cache,,2018
2018-08-15,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.04,-0.99,-1.24,-1.21,43247500.0,324043152.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-1.1330000000000002,-0.927,False,True,True,False,True,False,1660.0,False,430148932.15,True,48.0,True,eastmoney_board_industry,2026-06-28,2018
2018-08-16,600546.SH,False,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.62,-1.61,-1.71,-1.69,8417700.0,30542320.0,eastmoney,False,qfq,1,2026-06-28T08:49:10.810359+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-1.7490000000000003,-1.431,False,True,True,False,True,True,5495.0,False,42291113.35,True,577.0,False,akshare_metadata_cache,,2018
2018-08-16,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-1.32,-1.23,-1.35,-1.28,37286300.0,273243296.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-1.331,-1.089,False,True,True,False,True,False,1661.0,False,429010512.15,True,47.0,True,eastmoney_board_industry,2026-06-28,2018
