date,industry,weight
2025-01-09,C 制造业,0.2469593849983949
2025-01-09,I 信息技术,0.1329912254272842
2025-01-09,A 农林牧渔,0.038008344735984606
2025-01-09,F 批发零售,0.0380048937750372
2025-01-09,传媒,0.0379902596230971
2025-01-09,电池化学品,0.037986738399545805
2025-01-09,数字芯片设计,0.0377999519437133
2025-01-09,航空运输,0.0190055929667033
2025-01-09,火力发电,0.0190052027375651
2025-01-09,其他电源设备Ⅱ,0.0190040520761706
2025-01-09,园林工程,0.0190037826802235
2025-01-09,L 商务服务,0.0190036027294851
2025-01-09,百货,0.0190026410006734
2025-01-09,机床工具,0.0190022526598892
2025-01-09,交通运输,0.0190020722078474
2025-01-09,输变电设备,0.0190018010342051
2025-01-09,煤炭,0.0190011420945364
2025-01-09,银行Ⅱ,0.0189986711292087
2025-01-09,医药生物,0.0189971500517258
2025-01-09,石油石化,0.0189937889457108
2025-01-09,公交,0.0189936695658702
2025-01-09,航空装备Ⅱ,0.0189921686855232
2025-01-09,底盘与发动机系统,0.0189900076864192
2025-01-09,IT服务Ⅱ,0.0189796449158332
2025-01-09,旅游及景区,0.018973742444994
2025-01-09,汽车,0.0189391734804383
2025-01-09,垂直应用软件,0.0188908582986089
2025-01-10,C 制造业,0.2460862228825948
2025-01-10,I 信息技术,0.1311930232630908
2025-01-10,电池化学品,0.0382213501436324
2025-01-10,数字芯片设计,0.0381396318528992
2025-01-10,F 批发零售,0.0373059423010759
2025-01-10,A 农林牧渔,0.0372958479838808
2025-01-10,传媒,0.0365653855656055
2025-01-10,公交,0.0214458917878822
2025-01-10,航空装备Ⅱ,0.0201962076718057
2025-01-10,垂直应用软件,0.0194751014477959
2025-01-10,汽车,0.0194720331969874
2025-01-10,园林工程,0.0194630063461673
2025-01-10,银行Ⅱ,0.0194187716732273
2025-01-10,医药生物,0.019323534729038
2025-01-10,IT服务Ⅱ,0.0192686944025743
2025-01-10,煤炭,0.0191338071109253
2025-01-10,机床工具,0.0190417598405399
2025-01-10,航空运输,0.019003475485758
2025-01-10,底盘与发动机系统,0.0189590367693964
2025-01-10,火力发电,0.0188850538279941
2025-01-10,交通运输,0.0188844385764426
2025-01-10,输变电设备,0.0188346857854851
2025-01-10,其他电源设备Ⅱ,0.018743828581862
2025-01-10,旅游及景区,0.0186958505185536
2025-01-10,百货,0.018568072458145
2025-01-10,石油石化,0.0183127653828464
2025-01-10,L 商务服务,0.0182998497941783
2025-01-13,C 制造业,0.2449356635919465
2025-01-13,I 信息技术,0.1327938193928152
2025-01-13,电池化学品,0.038851311921249
2025-01-13,数字芯片设计,0.0374704883666743
2025-01-13,F 批发零售,0.0371383503210727
2025-01-13,A 农林牧渔,0.0369185196517764
2025-01-13,传媒,0.0356965838913728
2025-01-13,公交,0.0211724524452527
2025-01-13,垂直应用软件,0.0210295364932567
2025-01-13,航空装备Ⅱ,0.020400156196775
2025-01-13,IT服务Ⅱ,0.0199617313334241
2025-01-13,航空运输,0.0198763986851011
2025-01-13,汽车,0.0194404355089748
2025-01-13,银行Ⅱ,0.0192124308351291
2025-01-13,医药生物,0.0191956710692776
2025-01-13,其他电源设备Ⅱ,0.0191703198218605
2025-01-13,园林工程,0.0191065113673895
2025-01-13,煤炭,0.0190715452393207
2025-01-13,底盘与发动机系统,0.0189847726464943
2025-01-13,机床工具,0.0188515827820507
2025-01-13,交通运输,0.0187883862833257
2025-01-13,旅游及景区,0.0187798135154987
2025-01-13,输变电设备,0.0187648412822665
2025-01-13,火力发电,0.0186685562184848
2025-01-13,百货,0.0182993499393271
2025-01-13,L 商务服务,0.0181645288654658
2025-01-13,石油石化,0.0177528138597421
2025-01-14,C 制造业,0.24741690590919
2025-01-14,I 信息技术,0.135869034834362
2025-01-14,电池化学品,0.0384301178286207
2025-01-14,F 批发零售,0.0375062930488675
2025-01-14,传媒,0.036862944205836204
2025-01-14,A 农林牧渔,0.0368618542239307
