date,industry,weight
2025-02-07,C 制造业,0.3419016694179167
2025-02-07,I 信息技术,0.0569664153356339
2025-02-07,分立器件,0.037989894635094196
2025-02-07,IT服务Ⅱ,0.0379866338464332
2025-02-07,清洁小家电,0.0379807519846002
2025-02-07,金融控股,0.019004989866148
2025-02-07,银行Ⅱ,0.019004140839595
2025-02-07,底盘与发动机系统,0.0190016783871846
2025-02-07,一般零售,0.01900146900362
2025-02-07,板材,0.0190009892272583
2025-02-07,农化制品,0.0190005394756736
2025-02-07,汽车,0.0189999496167303
2025-02-07,K 房地产,0.0189999082646926
2025-02-07,非银金融,0.018995987479461
2025-02-07,种植业,0.0189954671733707
2025-02-07,军工电子Ⅱ,0.0189943874204199
2025-02-07,石油石化,0.0189943376382826
2025-02-07,B 采矿业,0.0189941467891081
2025-02-07,电子,0.0189932364184843
2025-02-07,J 金融业,0.0189926470804004
2025-02-07,输变电设备,0.0189767017926632
2025-02-07,模拟芯片设计,0.0189755709210842
2025-02-07,集成电路制造,0.018973630744681
2025-02-07,化学制剂,0.0189595760124281
2025-02-07,数字芯片设计,0.0189523743701859
2025-02-07,游戏Ⅱ,0.0189324694369096
2025-02-07,其他计算机设备,0.0189061912147872
2025-02-07,计算机,0.0186534863748735
2025-02-10,C 制造业,0.3401957997262388
2025-02-10,I 信息技术,0.060626293335907105
2025-02-10,IT服务Ⅱ,0.0413479967540563
2025-02-10,分立器件,0.036972960402260405
2025-02-10,清洁小家电,0.036577964331576396
2025-02-10,一般零售,0.0206438556581985
2025-02-10,金融控股,0.0205247295186432
2025-02-10,板材,0.0204644316435043
2025-02-10,模拟芯片设计,0.0190742237159388
2025-02-10,K 房地产,0.0190548959277428
2025-02-10,游戏Ⅱ,0.0189202916197189
2025-02-10,B 采矿业,0.0189073989148056
2025-02-10,石油石化,0.018898748052371
2025-02-10,底盘与发动机系统,0.0188527920309366
2025-02-10,J 金融业,0.018846621364967
2025-02-10,集成电路制造,0.0188213554769555
2025-02-10,其他计算机设备,0.018744090529467
2025-02-10,军工电子Ⅱ,0.0187351459687392
2025-02-10,非银金融,0.0187074716446662
2025-02-10,种植业,0.0186317833575791
2025-02-10,电子,0.0185296638030199
2025-02-10,数字芯片设计,0.018521101218896
2025-02-10,银行Ⅱ,0.0185200935485455
2025-02-10,输变电设备,0.0184913199105679
2025-02-10,计算机,0.0184449236205735
2025-02-10,农化制品,0.0183053718760866
2025-02-10,汽车,0.0181221080239471
