month,benchmark,strategy_return,benchmark_return,excess_return,up_market
2025-01,csi1000,0.0,-0.018740390619230052,0.018740390619230052,False
2025-02,csi1000,0.07339219958042298,0.07258722526415196,0.0008049743162710232,True
2025-03,csi1000,-0.04586837851450998,-0.0069803936578410886,-0.03888798485666889,False
2025-04,csi1000,-0.027663399962923774,-0.044410718444107045,0.01674731848118327,False
2025-05,csi1000,0.014222261807284475,0.012846799728408298,0.0013754620788761773,True
2025-06,csi1000,0.1002142597896043,0.05469455211596741,0.04551970767363689,True
2025-07,csi1000,0.06889992639963238,0.04798636917142063,0.020913557228211754,True
2025-08,csi1000,0.23000173912126698,0.11671938497475698,0.11328235414651,True
2025-09,csi1000,0.015210240333336733,0.018320454704329192,-0.003110214370992459,True
2025-10,csi1000,-0.015865970355039893,-0.009015229123321977,-0.006850741231717916,False
2025-11,csi1000,-0.04033549941129022,-0.022974234913749392,-0.01736126449754083,False
2025-12,csi1000,0.09874035363800315,0.03559619918164292,0.06314415445636024,True
2026-01,csi1000,0.12183194766661165,0.08684077479697927,0.03499117286963238,True
2026-02,csi1000,0.06490259351851013,0.03706664922239722,0.027835944296112913,True
2026-03,csi1000,-0.14002695863369907,-0.10991795197667498,-0.030109006657024096,False
2026-04,csi1000,0.12571256302410605,0.10001509216060622,0.025697470863499827,True
2026-05,csi1000,0.0728110515034539,0.0031961536396662993,0.0696148978637876,True
2026-06,csi1000,0.11066797509849136,0.04575596343804178,0.06491201166044958,True
2025-01,csi500,0.0,-0.02382054340669204,0.02382054340669204,False
2025-02,csi500,0.07339219958042298,0.04840106345293016,0.02499113612749282,True
2025-03,csi500,-0.04586837851450998,-0.00035836972492553354,-0.045510008789584444,False
2025-04,csi500,-0.027663399962923774,-0.03857269916708961,0.010909299204165834,False
2025-05,csi500,0.014222261807284475,0.00696932785493809,0.007252933952346385,True
2025-06,csi500,0.1002142597896043,0.04308181701160452,0.05713244277799978,True
2025-07,csi500,0.06889992639963238,0.05256627204630604,0.016333654353326343,True
2025-08,csi500,0.23000173912126698,0.13131309886707143,0.09868864025419555,True
2025-09,csi500,0.015210240333336733,0.052304534110171774,-0.03709429377683504,True
2025-10,csi500,-0.015865970355039893,-0.010977595559854891,-0.004888374795185002,False
2025-11,csi500,-0.04033549941129022,-0.04084708770972589,0.0005115882984356723,False
2025-12,csi500,0.09874035363800315,0.0617246553035955,0.037015698334407654,True
2026-01,csi500,0.12183194766661165,0.12121646438249178,0.0006154832841198665,True
2026-02,csi500,0.06490259351851013,0.03439810191003656,0.030504491608473572,True
2026-03,csi500,-0.14002695863369907,-0.12024323060132003,-0.019783728032379044,False
2026-04,csi500,0.12571256302410605,0.09612029411880596,0.02959226890530009,True
2026-05,csi500,0.0728110515034539,0.0012036634485133035,0.0716073880549406,True
2026-06,csi500,0.11066797509849136,0.05782361751097009,0.05284435758752126,True
2025-01,hs300,0.0,-0.02994477637353865,0.02994477637353865,False
2025-02,hs300,0.07339219958042298,0.01911670701164292,0.05427549256878006,True
2025-03,hs300,-0.04586837851450998,-0.0007043611264636596,-0.04516401738804632,False
2025-04,hs300,-0.027663399962923774,-0.030031049749054906,0.002367649786131132,False
2025-05,hs300,0.014222261807284475,0.01847466032987044,-0.004252398522585965,True
2025-06,hs300,0.1002142597896043,0.024959442533389886,0.07525481725621441,True
2025-07,hs300,0.06889992639963238,0.03544389341680021,0.03345603298283217,True
2025-08,hs300,0.23000173912126698,0.10333963916880706,0.12666209995245992,True
2025-09,hs300,0.015210240333336733,0.03200748983712676,-0.016797249503790024,True
2025-10,hs300,-0.015865970355039893,-4.3097039448269925e-06,-0.015861660651095066,False
2025-11,hs300,-0.04033549941129022,-0.0245675732167987,-0.01576792619449152,False
2025-12,hs300,0.09874035363800315,0.022815939346007896,0.07592441429199526,True
2026-01,hs300,0.12183194766661165,0.01650129375326692,0.10533065391334473,True
2026-02,hs300,0.06490259351851013,0.0009157859398167822,0.06398680757869335,True
2026-03,hs300,-0.14002695863369907,-0.05532145245348319,-0.08470550618021588,False
2026-04,hs300,0.12571256302410605,0.08028224401972972,0.04543031900437633,True
2026-05,hs300,0.0728110515034539,0.01764188288252644,0.05516916862092747,True
2026-06,hs300,0.11066797509849136,0.01040448721617615,0.1002634878823152,True
