data_type,synthetic_data,mock_data,download_source,scenario,removed_flags,universe_name,model,benchmark,selected_rows,avg_selected_universe_count,min_selected_universe_count,max_selected_universe_count,IC,RankIC,ICIR,RankICIR,excess_annualized_return_with_cost,excess_information_ratio_with_cost,excess_max_drawdown_with_cost,account_total_return,benchmark_total_return,turnover,cost,data_quality_status,industry_quality_status,summary_path,manifest_path,caveats
real_akshare,False,False,akshare,original,,hs300_current_2018_2026,Alpha158 + LightGBM,SH000300,562041,273.63242453748785,222,300,0.03036013842155782,0.012832025624770666,0.17800859747840322,0.07755462429594982,0.3549341477315158,2.445438083384079,-0.11051904591880005,1.0681928868411878,0.25619471073150635,0.39871041747028724,1862227255.2253141,warning,passed,reports\hs300_quality_clean_sensitivity_2018_2026\original\summary.md,reports\hs300_quality_clean_sensitivity_2018_2026\original\run_manifest.json,"The supplied universe may carry current-constituent or current-listed survivorship bias unless historical membership is provided.; selected_mode=eligible_only; no dynamic liquidity top-N filter was applied.; The 2026 test period is year-to-date, not a complete calendar year.; Qlib backtest uses a uniform limit_threshold, not full per-stock A-share board/ST limit rules.; Industry metadata coverage should be checked before relying on industry attribution.; IC and portfolio excess performance should be reconciled through exposure and rolling diagnostics before claiming strategy validity."
real_akshare,False,False,akshare,exclude_invalid_ohlc_from_selected,invalid_ohlc,hs300_current_2018_2026,Alpha158 + LightGBM,SH000300,560007,272.6421616358325,221,300,0.033305520790337176,0.020442806443956355,0.22433219014611028,0.15510255094624986,0.3780439981029279,2.9466306868696535,-0.07608819880721074,1.1539153583092712,0.25619471073150635,0.3985707094417739,1919371880.8048663,warning,passed,reports\hs300_quality_clean_sensitivity_2018_2026\exclude_invalid_ohlc_from_selected\summary.md,reports\hs300_quality_clean_sensitivity_2018_2026\exclude_invalid_ohlc_from_selected\run_manifest.json,"The supplied universe may carry current-constituent or current-listed survivorship bias unless historical membership is provided.; selected_mode=eligible_only; no dynamic liquidity top-N filter was applied.; The 2026 test period is year-to-date, not a complete calendar year.; Qlib backtest uses a uniform limit_threshold, not full per-stock A-share board/ST limit rules.; Industry metadata coverage should be checked before relying on industry attribution.; IC and portfolio excess performance should be reconciled through exposure and rolling diagnostics before claiming strategy validity."
real_akshare,False,False,akshare,exclude_invalid_limit_from_selected,invalid_limit,hs300_current_2018_2026,Alpha158 + LightGBM,SH000300,553028,269.2444011684518,85,300,0.031904223132266686,0.017044874556808462,0.22402988400594884,0.13575814394997213,0.36554550039106504,2.8937164749341333,-0.06643350649860341,1.1163529220781037,0.25619471073150635,0.40084110633867365,1894504185.7626798,warning,passed,reports\hs300_quality_clean_sensitivity_2018_2026\exclude_invalid_limit_from_selected\summary.md,reports\hs300_quality_clean_sensitivity_2018_2026\exclude_invalid_limit_from_selected\run_manifest.json,"The supplied universe may carry current-constituent or current-listed survivorship bias unless historical membership is provided.; selected_mode=eligible_only; no dynamic liquidity top-N filter was applied.; The 2026 test period is year-to-date, not a complete calendar year.; Qlib backtest uses a uniform limit_threshold, not full per-stock A-share board/ST limit rules.; Industry metadata coverage should be checked before relying on industry attribution.; IC and portfolio excess performance should be reconciled through exposure and rolling diagnostics before claiming strategy validity."
real_akshare,False,False,akshare,exclude_all_failed_quality_from_selected,quality_status_failed,hs300_current_2018_2026,Alpha158 + LightGBM,SH000300,553024,269.24245374878285,85,300,0.035276757170310924,0.02026447658746484,0.240470014659585,0.1572823165566984,0.36412242135363404,2.918461639992122,-0.07791465122283445,1.111805248962415,0.25619471073150635,0.39929795267730406,1881553552.8552155,warning,passed,reports\hs300_quality_clean_sensitivity_2018_2026\exclude_all_failed_quality_from_selected\summary.md,reports\hs300_quality_clean_sensitivity_2018_2026\exclude_all_failed_quality_from_selected\run_manifest.json,"The supplied universe may carry current-constituent or current-listed survivorship bias unless historical membership is provided.; selected_mode=eligible_only; no dynamic liquidity top-N filter was applied.; The 2026 test period is year-to-date, not a complete calendar year.; Qlib backtest uses a uniform limit_threshold, not full per-stock A-share board/ST limit rules.; Industry metadata coverage should be checked before relying on industry attribution.; IC and portfolio excess performance should be reconciled through exposure and rolling diagnostics before claiming strategy validity."
