data_type,synthetic_data,mock_data,download_source,exchange_scenario,exchange_mode,limit_price_buffer,window_count,positive_excess_windows,positive_excess_ratio,mean_excess_annualized,min_excess_annualized,y2026_excess,y2026_IR,mean_turnover,data_quality_status,industry_quality_status,conclusion_tag
real_akshare,False,False,akshare,ashare_exchange_buffer_0.000,ashare_exchange,0.0,5,4,0.8,0.06161128649205071,-0.1296939510361132,-0.1296939510361132,-1.1184980534640885,0.3874468977577531,passed,passed,mostly_positive_but_recent_weakness
real_akshare,False,False,akshare,ashare_exchange_buffer_0.001,ashare_exchange,0.001,5,4,0.8,0.053594523298056564,-0.1615941648147381,-0.1615941648147381,-1.4003818106859065,0.3857173908607069,passed,passed,mostly_positive_but_recent_weakness
real_akshare,False,False,akshare,uniform_limit_threshold_0.095,uniform_limit_threshold,,5,4,0.8,0.09170857355485253,-0.0680956809314444,-0.0680956809314444,-0.58365632358642,0.3996681999967012,passed,passed,mostly_positive_but_recent_weakness
