date,rows,selected_count,unknown_rows,unknown_selected_count,unknown_row_ratio,unknown_selected_ratio,path
2020-08-28,268,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-08-31,268,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-01,268,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-02,268,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-03,268,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-04,268,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-07,268,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-08,268,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-09,268,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-10,268,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-11,268,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-14,268,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-15,268,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-16,268,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-17,267,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-18,268,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-21,266,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-22,266,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-23,265,260,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-24,266,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-25,266,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-28,267,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-29,267,261,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-09-30,266,260,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-09,267,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-12,267,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-13,269,263,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-14,269,263,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-15,270,263,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-16,270,263,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-19,270,263,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-20,270,263,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-21,270,263,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-22,270,263,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-23,270,263,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-26,270,263,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-27,270,263,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-28,270,263,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-29,269,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-10-30,269,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-02,270,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-03,270,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-04,270,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-05,270,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-06,270,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-09,270,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-10,270,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-11,270,262,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-12,271,263,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-13,271,264,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-16,271,264,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-17,271,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-18,271,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-19,271,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-20,271,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-23,271,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-24,271,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-25,271,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-26,271,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-27,271,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-11-30,271,266,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-01,271,266,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-02,270,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-03,270,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-04,270,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-07,270,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-08,270,265,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-09,269,264,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-10,269,264,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-11,269,264,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-14,269,264,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-15,269,264,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-16,270,266,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-17,271,267,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-18,271,267,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-21,271,267,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-22,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-23,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-24,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-25,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-28,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-29,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-30,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2020-12-31,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-04,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-05,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-06,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-07,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-08,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-11,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-12,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-13,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-14,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-15,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-18,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-19,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-20,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-21,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-22,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-25,271,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-26,271,269,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-27,271,269,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-28,271,269,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-01-29,271,269,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-01,271,269,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-02,271,269,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-03,271,269,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-04,271,269,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-05,270,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-08,270,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-09,270,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-10,271,269,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-18,269,268,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-19,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-22,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-23,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-24,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-25,272,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-02-26,272,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-01,272,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-02,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-03,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-04,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-05,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-08,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-09,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-10,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-11,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-12,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-15,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-16,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-17,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-18,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-19,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-22,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-23,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-24,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-25,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-26,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-29,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-30,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-03-31,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-01,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-02,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-06,272,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-07,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-08,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-09,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-12,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-13,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-14,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-15,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-16,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-19,271,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-20,272,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-21,273,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-22,273,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-23,273,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-26,272,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-27,272,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-28,272,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-29,272,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-04-30,272,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-06,272,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-07,272,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-10,272,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-11,271,269,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-12,271,269,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-13,273,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-14,273,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-17,273,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-18,273,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-19,273,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-20,273,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-21,273,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-24,273,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-25,273,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-26,273,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-27,274,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-28,274,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-05-31,274,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-01,274,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-02,274,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-03,274,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-04,274,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-07,274,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-08,274,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-09,274,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-10,274,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-11,274,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-15,274,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-16,274,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-17,274,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-18,274,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-21,274,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-22,274,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-23,274,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-24,274,270,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-25,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-28,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-29,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-06-30,274,271,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-01,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-02,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-05,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-06,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-07,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-08,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-09,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-12,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-13,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-14,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-15,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-16,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-19,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-20,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-21,275,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-22,276,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-23,276,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-26,276,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-27,276,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-28,276,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-29,276,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-07-30,276,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-02,276,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-03,276,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-04,276,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-05,276,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-06,276,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-09,276,272,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-10,277,273,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-11,277,273,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-12,277,273,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-13,277,273,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-16,277,273,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-17,277,273,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-18,277,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-19,277,273,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-20,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-23,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-24,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-25,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-26,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-27,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-30,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-08-31,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-01,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-02,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-03,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-06,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-07,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-08,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-09,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-10,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-13,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-14,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-15,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-16,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-17,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-22,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-23,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-24,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-27,278,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-28,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-29,280,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-09-30,279,274,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-08,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-11,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-12,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-13,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-14,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-15,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-18,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-19,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-20,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-21,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-22,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-25,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-26,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-27,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-28,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-10-29,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-01,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-02,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-03,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-04,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-05,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-08,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-09,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-10,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-11,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-12,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-15,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-16,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-17,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-18,281,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-19,281,277,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-22,281,277,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-23,281,277,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-24,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-25,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-26,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-29,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-11-30,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-12-01,279,275,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-12-02,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-12-03,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-12-06,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-12-07,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-12-08,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-12-09,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-12-10,280,276,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-12-13,281,277,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-12-14,281,277,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-12-15,281,277,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-12-16,281,277,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
2021-12-17,281,278,0,0,0.0,0.0,data\hs300_current_2018_2026_bars.parquet
