date,portfolio_beta_to_hs300,portfolio_beta_to_csi500,portfolio_beta_to_csi1000,avg_stock_volatility,avg_market_cap,median_market_cap,market_cap_available,industry_weight_top1,industry_weight_top3,cash_weight,top10_weight
2023-03-02,0.2700752485856157,0.5579403563183021,0.5435732040561987,0.38770517118570136,,,False,0.5554188328027198,0.692922938743854,0.1003924968385537,0.20224020883022015
2023-03-03,0.27038336407292257,0.5571188472128885,0.5397173800154904,0.3864911844340304,,,False,0.5546061248521449,0.691525896631448,0.10011329545172958,0.2018544404896792
2023-03-06,0.26774282191855564,0.556995025631418,0.5388826172885507,0.38761284599918777,,,False,0.557414460099394,0.6926106036825701,0.10000279629442152,0.2039988058986022
2023-03-07,0.3351733687544024,0.6231963687883982,0.5859121907842756,0.3852116344953429,,,False,0.5549896441520497,0.6898888711416232,0.10173163015838721,0.20442302213574665
2023-03-08,0.328702089632309,0.624288626802916,0.587200944176973,0.38424963577806415,,,False,0.5556222188335517,0.6916067264439106,0.10128692015499854,0.2055117652815256
2023-03-09,0.3269786514709981,0.6198618826465025,0.5865293194167793,0.38441376252742493,,,False,0.5553945806625961,0.6900642601127631,0.1011674129645207,0.2081098947998134
2023-03-10,0.35101482826509095,0.6306984013111817,0.593963993176804,0.3858300407830995,,,False,0.552645085630071,0.6884965436596746,0.10214332613183598,0.20772249231445464
2023-03-13,0.3362796187602958,0.6198157527283201,0.5900723268244459,0.3867508198285321,,,False,0.5499718046815188,0.688827736013881,0.10225294611346047,0.20950079242162323
2023-03-14,0.35028663975402463,0.6343825373981511,0.6015884514056236,0.38387295582965014,,,False,0.5481146636958142,0.6867219270629266,0.10319380597549724,0.21042730415966227
2023-03-15,0.35030315898903536,0.6286271296680801,0.5991520966099828,0.38174178518505114,,,False,0.5492247062173862,0.6869564475526998,0.10316954922742104,0.20981138474616567
2023-03-16,0.386672450044462,0.662176659755352,0.6223880423300927,0.3805994584201816,,,False,0.5457040533461532,0.6847860998860094,0.10474808806334804,0.21224791203092058
2023-03-17,0.3820761054383733,0.6498452812591412,0.6140905832959056,0.3783193728225625,,,False,0.5429844556403259,0.6838003350930554,0.10493077461320335,0.21298845129820504
2023-03-20,0.3865020292141501,0.65345623990639,0.6170187460757095,0.3744743879691504,,,False,0.5442626910990453,0.6830718070323032,0.10544798782391165,0.21248256499496482
2023-03-21,0.4094024095135268,0.6743091360384857,0.6339807474865196,0.3773442275134796,,,False,0.5412155753585371,0.6821530019978196,0.10405549705271937,0.21404023920346413
2023-03-22,0.40608777985177474,0.6669778641307038,0.6310269894771579,0.37684342555588274,,,False,0.5398802393550662,0.6815384750295101,0.10422481774430084,0.21341239423803818
2023-03-23,0.39616530106081793,0.6616623745547607,0.629567323573005,0.3768720878032387,,,False,0.5382315580951481,0.6821880963974183,0.10424987775430883,0.2148576862857831
2023-03-24,0.3975175591652914,0.662242501879765,0.6304184548198091,0.37513919806377544,,,False,0.5395894736614809,0.6835412196284799,0.10450930062714492,0.21414226247371626
2023-03-27,0.39244003378727765,0.6607867167230275,0.6310737476110475,0.3796876111852145,,,False,0.5356591460005407,0.6833095053846846,0.1041260141843845,0.21841962447478316
2023-03-28,0.4005820997309009,0.673347816323771,0.6406593827083866,0.3723441623710423,,,False,0.5353042625361802,0.6817708259566562,0.10516725967609958,0.216957568089958
2023-03-29,0.3996093903280003,0.6742650306301591,0.6415157839690615,0.36726942909841737,,,False,0.5377209440346321,0.6817906896516062,0.10550907401165033,0.21435045772253483
2023-03-30,0.39318546793797543,0.6717613867195535,0.6415062480730124,0.36490917615859375,,,False,0.5392381538984462,0.6816447963684447,0.10555940896972209,0.21343549891003383
2023-03-31,0.39637254093381286,0.6762695003833753,0.6443410939997224,0.36713365986619423,,,False,0.5408519737688939,0.6850672925286433,0.10480651953807309,0.2165901486586276
2023-04-03,0.39708377803911726,0.6667971735606344,0.6363194060036911,0.40470588382834977,,,False,0.6549279668490033,0.8122232087345606,0.03335716042197933,0.20133564888236533
2023-04-04,0.3811265567260387,0.6592117941450302,0.6473718781535267,0.40194271258300707,,,False,0.6545157768915751,0.8102346485666061,0.03381728819709104,0.2019266565324976
2023-04-06,0.379607011647159,0.6600314534425491,0.6478657695431506,0.397490003458983,,,False,0.6555594150723326,0.8110047644839532,0.033758958531341754,0.20279236458242095
2023-04-07,0.39749480556276306,0.6719135342926036,0.6577150704625621,0.3976568546022608,,,False,0.6516485632174598,0.8114352514433725,0.033423765850326324,0.2041044536377755
2023-04-10,0.4107856816729227,0.6900887791614916,0.6713048465783995,0.39732454448011495,,,False,0.6491901180528006,0.8110126352287879,0.03384072337711684,0.20682659967189193
2023-04-11,0.40998226527553716,0.6886735271268686,0.6702653600270322,0.39647622330944027,,,False,0.6484505303221123,0.8112244635380546,0.033863018578293894,0.20883349774177382
2023-04-12,0.4099931848521128,0.6885013707029579,0.6683927087308213,0.3947967068895,,,False,0.6478033945716181,0.8101769546321314,0.03382845012480672,0.20914802369174604
2023-04-13,0.41216941968575177,0.6889307793365865,0.6701523921286252,0.39124682399351796,,,False,0.6451181924745594,0.8086368268628843,0.0340164969518371,0.20944313098368594
2023-04-14,0.413021135958117,0.6875742521106608,0.6651865782025121,0.38968197290850337,,,False,0.6428068165900579,0.8088793424818673,0.03396650876136976,0.2101127184554386
2023-04-17,0.4306110663204308,0.697917641526364,0.6619910652661781,0.3888836380291148,,,False,0.6411665729811341,0.8075799081157591,0.03377208098184905,0.21182040511157
2023-04-18,0.4342034804187123,0.7116744691264464,0.6722458017879855,0.38727524310019695,,,False,0.6414094135279254,0.8074842475337833,0.033995417155456835,0.21201456782162542
2023-04-19,0.4508615103496346,0.7253925352368691,0.6826650513196809,0.3863176108726498,,,False,0.6405643709206347,0.8056047078153271,0.034387806072083055,0.2117805527010132
2023-04-20,0.4585163609322974,0.7272159347019304,0.6837686937345104,0.38373228956993816,,,False,0.6390197141553614,0.8048185851341022,0.034712347412867606,0.2139871497735075
2023-04-21,0.4913998744175058,0.7159240448559928,0.6714969405113391,0.3872399267961001,,,False,0.6413837803463074,0.8064265996399191,0.035257248561923304,0.21401225828785034
2023-04-24,0.45987792955075696,0.695094254750075,0.6542144296834888,0.38940188893581756,,,False,0.6438758199801682,0.8067586492469544,0.035185349402537876,0.219098517596664
2023-04-25,0.46961338951356035,0.7310942450616518,0.683785524637136,0.38872330116447157,,,False,0.640879530552367,0.804716836122359,0.03601030704673003,0.22034011051894972
2023-04-26,0.48591100237695267,0.7506325301186869,0.6972930451931695,0.39473968149506405,,,False,0.6449439511867299,0.8080867479149096,0.035311475337773304,0.22329109101364494
2023-04-27,0.48688798019533774,0.7475854408050101,0.6969708066569685,0.4013992103617463,,,False,0.6468720353321493,0.8078649676278437,0.034823688275191396,0.23129916108883788
2023-04-28,0.5110273941911936,0.7457724423758332,0.6929564498892963,0.4031248058454404,,,False,0.6470334375100939,0.8067375729803529,0.034483032285869346,0.23011135664193974
2023-05-04,0.4924761978195082,0.6977845429977263,0.6734646396067712,0.4701659231409304,,,False,0.7269857116335441,0.8028180405062543,0.12262779222997403,0.20083232628745745
2023-05-05,0.4871118490047226,0.6208066290119628,0.5950446090484917,0.47647025617851,,,False,0.733857643567448,0.8082480962442395,0.11963890881947742,0.19778576102553536
2023-05-08,0.4703442081353813,0.6109218569017615,0.5904126748870949,0.4755386064418472,,,False,0.7348667136431524,0.8095043053709056,0.11986108063283776,0.1996419592638542
2023-05-09,0.486572231529977,0.6311261050618991,0.6038938660569468,0.47373682601392014,,,False,0.7348090669917958,0.8080963884715989,0.12145234476949701,0.2015036675319008
2023-05-10,0.4586814252196931,0.6370674259739063,0.6296759704242475,0.4760717663951292,,,False,0.7310835411917916,0.8100763930709214,0.12007146243018295,0.20509011535371915
2023-05-11,0.46744803309932104,0.6363881221175846,0.6336748344752703,0.4772419714816664,,,False,0.7270424899412421,0.8098900598051093,0.11941853780975031,0.20629936170812754
2023-05-12,0.4505940475186033,0.6192458457630785,0.6130123370318371,0.4706797598485296,,,False,0.7292077910884022,0.8086060452096456,0.12121402982613824,0.20353530053261043
2023-05-15,0.4916292310998727,0.6535335657833803,0.6378825843635169,0.47554583065444206,,,False,0.7289790871598995,0.8116074954123358,0.11920434051118813,0.20690081434232488
2023-05-16,0.4863786786968115,0.644283149196281,0.6292581902222231,0.47858309002508354,,,False,0.7313563732887338,0.8123032154270569,0.11942404330783009,0.21136888267362758
2023-05-17,0.4597807557671017,0.645699166981139,0.6470980383666136,0.47898958620347704,,,False,0.7355925921256602,0.8148774944124983,0.11787620749331458,0.21225864223855864
2023-05-18,0.5319604154223868,0.6899183082383292,0.6805920090699955,0.4762868864437631,,,False,0.7355896818508941,0.8156795798673078,0.11753497761006033,0.2124246131158361
2023-05-19,0.6041411736663024,0.7386378351652413,0.706929729136175,0.4745482668983919,,,False,0.7377113322360336,0.8161069706630276,0.11691197238426515,0.2108282525741898
2023-05-22,0.621070904051743,0.7530581438576127,0.7140895249348108,0.4772555082829738,,,False,0.7405857055869862,0.8163041009056908,0.11575380511907266,0.21469880438894964
2023-05-23,0.6372105259324425,0.7541433596629897,0.7146014401347169,0.4770158643618588,,,False,0.7398032500740642,0.8150639369660249,0.11671951930134743,0.21115807903521985
2023-05-24,0.6000167959020534,0.7379653144082939,0.7134141409084886,0.4750454829367554,,,False,0.7422134757389108,0.8168612363284591,0.11648961985565125,0.21243702570518846
2023-05-25,0.6044293649417275,0.7365519340108758,0.7124053729549791,0.47309334624493987,,,False,0.7430586368172906,0.8172963768559468,0.11677997301512821,0.21307773189427992
2023-05-26,0.6031417991266886,0.727733984742541,0.7083540133370908,0.472771484167351,,,False,0.7458627005535764,0.8187120956586823,0.11651267384928245,0.21433018894651887
2023-05-29,0.5855003101678813,0.7057884579944129,0.6896784924513366,0.4704771984501395,,,False,0.747133959382913,0.819537813497933,0.11741918905298385,0.21672100631403546
2023-05-30,0.5998240237049136,0.701898023281012,0.6878884864814785,0.47016955038376296,,,False,0.7465980639226265,0.8200640814586644,0.11718534977877061,0.21602099435126973
2023-05-31,0.5830231152715928,0.6993679598033341,0.6863421836076352,0.4698767136376549,,,False,0.7452395025535286,0.8202710231176478,0.11720773718525301,0.2171622673859825
2023-06-01,0.579759588491473,0.6976186462184001,0.6849461735285214,0.38465263856492116,,,False,0.26590532914339776,0.30427402982820917,0.5510164699859896,0.10014843675114504
2023-06-02,0.5995843046061871,0.7132133184420693,0.6999745320352874,0.3892392543414588,,,False,0.2704013940909114,0.3091486691690976,0.5446687910875759,0.10255654548815846
2023-06-05,0.5688255403623509,0.6922235929814852,0.6870252769101979,0.3889272944045537,,,False,0.2703599560639418,0.3087975828514788,0.5457375909626604,0.10213093399327922
2023-06-06,0.5652694552034686,0.6333358254044291,0.6226366432420418,0.39057422544399806,,,False,0.27127707773052967,0.3095027519112556,0.5467685534129757,0.1021960663396107
2023-06-07,0.5637023680064173,0.6349695311750198,0.6224620417637712,0.39197205890596104,,,False,0.2699929913363461,0.308401764743427,0.5464330090954312,0.10230298686032455
2023-06-08,0.5564532357591027,0.6261469115824243,0.607604520358656,0.3905125902886246,,,False,0.2710727489128878,0.3099036441091313,0.5443212092350416,0.1041292227844074
2023-06-09,0.5742905005265252,0.6263745935955403,0.6028873695601701,0.38846744273826284,,,False,0.2713754407653759,0.3099451364824544,0.544296321647242,0.10366922723419165
2023-06-12,0.5690352939524315,0.6217732251227958,0.5988724145742171,0.38869936161975915,,,False,0.2749476902687564,0.3132771177967735,0.5414638046975284,0.1047187171546326
2023-06-13,0.5631691609621207,0.6254815849585837,0.5994528313183539,0.3883814708593377,,,False,0.2745840754230724,0.31259509792780565,0.5418018489762092,0.10428048672318634
2023-06-14,0.5352594323179234,0.5989761494551332,0.578877866933549,0.38874513029147545,,,False,0.2762819563238338,0.31427423023175644,0.540648024981835,0.10574274349315875
2023-06-15,0.5126112867554896,0.6027971907676974,0.5876729215018969,0.3862456078827316,,,False,0.2767312054304061,0.3146381049429709,0.5395873508956349,0.10572251025218649
2023-06-16,0.5113419251951677,0.6012224042567776,0.5872307626071139,0.3874870837904307,,,False,0.27866242354916915,0.31710753894051935,0.5365100389008097,0.10737199505527151
2023-06-19,0.48752606296214146,0.580004507058234,0.5621032062678758,0.38682960449721376,,,False,0.2773358089615373,0.31538904938792084,0.5386182301300885,0.10726473535615258
2023-06-20,0.4942890087715313,0.5902117244624042,0.5666355569955518,0.3853843340942592,,,False,0.27560820183188334,0.31331683840108815,0.5421913099751668,0.10534556400298496
2023-06-21,0.5037488757647955,0.5576411727079936,0.5406753460834576,0.38425707612994087,,,False,0.273574563932242,0.3112738669179908,0.5457109422073649,0.10525410208965905
2023-06-26,0.5090653457009093,0.5559899672789816,0.5347155917539108,0.38428150504026004,,,False,0.2705028105333304,0.30797232802818697,0.5505638552905101,0.10386259083633836
2023-06-27,0.528995747307034,0.569885512268804,0.5445911247790617,0.3903407938953216,,,False,0.27379744962280733,0.3115646722458067,0.5444776202918844,0.10647485261706273
2023-06-28,0.523791574531737,0.5623132447952534,0.534680801403035,0.3872197946834492,,,False,0.2733835188195768,0.3113001940372141,0.5451253273307879,0.10637255499109588
2023-06-29,0.5260901771208177,0.5609470608531806,0.5242140772471306,0.3884126149388781,,,False,0.2730979934809419,0.3108951388781033,0.5463185272905993,0.10664130459255075
2023-06-30,0.5363132730187419,0.5561819253443573,0.5133003016819511,0.38556215755292184,,,False,0.2732730898378396,0.3113617762142589,0.5449229906408138,0.10544245211442599
2023-07-03,0.510772570362387,0.5445607209193493,0.5091782717869692,0.4954446336654637,,,False,0.22483052471046586,0.2819582072257055,0.5690630639708919,0.10031293390118137
2023-07-04,0.5123497762667826,0.5508457814071098,0.513344867381667,0.4941533505548833,,,False,0.22442389320447573,0.2816131814753169,0.5690528813219848,0.10024354047425388
2023-07-05,0.522862296012866,0.5496270508065453,0.507893928695552,0.4911140120879659,,,False,0.2240505235952519,0.2803684567116749,0.5697313891026295,0.10201025425173912
2023-07-06,0.5239572201872713,0.5506186665293026,0.5097226093054734,0.4909987862442984,,,False,0.22195624673218056,0.278728480167395,0.571841199436931,0.101825597407838
2023-07-07,0.5125783659289362,0.5384833285638388,0.4977317680174828,0.4837371504660639,,,False,0.22088854087336598,0.2770324720182003,0.5732390289732678,0.10230983446612224
2023-07-10,0.4993797271175193,0.5193044196084747,0.4822597567057299,0.47826200417081854,,,False,0.2201894508736855,0.27628279664141314,0.5735204496348371,0.10214465312243193
2023-07-11,0.49616825215824056,0.5151822903562177,0.47912333091454234,0.47211652073293386,,,False,0.22152759857580848,0.2775097823587359,0.5724656855420902,0.1021328084317161
2023-07-12,0.5021584220949237,0.5220476081231226,0.4838140770330003,0.46877071966530903,,,False,0.2196891857129444,0.27405855874652574,0.5767866400008935,0.10188904540773074
2023-07-13,0.49162163412932197,0.5109129532555974,0.4810366719383011,0.46737648083352923,,,False,0.2203488927119851,0.27603373795336084,0.5737503857183598,0.10235399159789127
2023-07-14,0.49419295694338594,0.5114832325555558,0.48589412461669146,0.46821893749531734,,,False,0.21972825700341017,0.2765077589190268,0.5728013662333203,0.10288213998124943
2023-07-17,0.49352785322001164,0.506953145428289,0.48484157820467694,0.46708218872842466,,,False,0.22028131218493005,0.2760940248745323,0.5729229040221366,0.10472953027597917
2023-07-18,0.5024314069278906,0.5066975141065034,0.4834888976968052,0.4638489949697266,,,False,0.21990655520243807,0.2751463600424396,0.5738855591656099,0.10473306591697425
2023-07-19,0.488218250687156,0.49762166209762104,0.4766829169998046,0.4626600499961211,,,False,0.21865407625029928,0.27484791101954315,0.574240188643403,0.10471753260424213
2023-07-20,0.4893797616007913,0.5010844199364601,0.47999366783235425,0.4593158136298163,,,False,0.21713971475861457,0.272249688378017,0.5777162696081457,0.10439467588160617
2023-07-21,0.4572375806604726,0.4772101586057591,0.4607617766027202,0.45781515366626463,,,False,0.2175487889948795,0.2734032178762876,0.5760576090118519,0.10548268347513312
2023-07-24,0.47645962937980313,0.48420027370505997,0.46729244065637726,0.45746412382531615,,,False,0.2188146010259187,0.27511658611413375,0.5752529445737619,0.10448818765452199
2023-07-25,0.3933245817023094,0.40150870972348973,0.39000659005032656,0.4557378461787659,,,False,0.22070863641666572,0.27804607214235405,0.5723077196277365,0.10497899609535702
2023-07-26,0.3964025739488954,0.38158127776328465,0.37354339056962804,0.4481503614603611,,,False,0.22131967710360498,0.27837623428842423,0.5724788533045848,0.10713655714252467
2023-07-27,0.37876818256954503,0.37123498948589134,0.3672891185150989,0.4459416294181971,,,False,0.2220220335231147,0.27739478836170517,0.5735284942853797,0.10719172240064202
2023-07-28,0.3293491322828678,0.33795110102320175,0.34655541407435064,0.43879006151984074,,,False,0.2223943068451004,0.2768891574465786,0.5728099639099791,0.10706543528351894
2023-07-31,0.33499890332487714,0.38649742543117543,0.37093910423465104,0.44112982813513496,,,False,0.22104454056064227,0.27799521126911253,0.5701672107979789,0.11013530811773407
2023-08-01,0.3495840683010452,0.45938265796909233,0.44989042317425076,0.5936957837067298,,,False,0.3027479733362921,0.3664460427590064,0.5785540512811517,0.09890023571240532
2023-08-02,0.37291409286632193,0.4787941993633188,0.463466438109712,0.5986521186294143,,,False,0.3081813167678653,0.37208992168510874,0.5829770478269931,0.09960924624174532
2023-08-03,0.3435252489402591,0.44832334292044485,0.43727156851353444,0.5923820299800319,,,False,0.3068233250017298,0.37086132559420754,0.5842398054010478,0.09885740875161643
2023-08-04,0.37061210555231877,0.46029684909488,0.438854474824862,0.5965016627409037,,,False,0.3120934049950919,0.3763690325487102,0.5792443719663926,0.10243657585439082
2023-08-07,0.3620223571042821,0.4544041853576418,0.4327720652323851,0.5998717077886665,,,False,0.31344495609750506,0.37864521650252986,0.5767105484187538,0.10366193424422873
2023-08-08,0.333455013331616,0.4251669976273399,0.4015484170513147,0.5973961026671023,,,False,0.3118042509935814,0.37647256079628794,0.578573028912481,0.10308223409658436
2023-08-09,0.3025855575842749,0.40593974523229465,0.39222863123113294,0.5960618647246109,,,False,0.3061689621107796,0.3700613504830214,0.5853702591704975,0.0998703238066206
2023-08-10,0.3046111721036262,0.4112659222271383,0.3992845701619981,0.5856853932263857,,,False,0.3010776365479155,0.3647610863572304,0.5813513810840076,0.09858639885477026
2023-08-11,0.31355799827316816,0.39513813801796865,0.37709849239401927,0.584478532475459,,,False,0.2984161715697907,0.36204120839579984,0.5847986105067742,0.09795631419749658
2023-08-14,0.301986878187243,0.3960716010348505,0.37997881471115735,0.5740112227714275,,,False,0.3009731329112704,0.365344892083674,0.5809742130624628,0.09915325006103869
2023-08-15,0.3066881247714869,0.4016292613152772,0.3796797944317521,0.5703480282247004,,,False,0.299717197508178,0.3631384847658996,0.5836539741542971,0.09791599394008618
2023-08-16,0.3061500546000692,0.41351004940066927,0.3943435949017775,0.5664907670462982,,,False,0.294419060953965,0.3571398018616336,0.5894624000536383,0.0958320746616185
2023-08-17,0.30237556000871735,0.4178453056553155,0.40049617384327185,0.5674605728120137,,,False,0.2993352084468718,0.36286402804330997,0.5834351750194988,0.09781914648810991
2023-08-18,0.3438256247064219,0.45337353556183474,0.42396631816839686,0.5649868427300963,,,False,0.2935956403939886,0.355382578324177,0.5913223780922054,0.09640672206016149
2023-08-21,0.3266042468704427,0.43649359089798556,0.41466115327641423,0.5631420718684637,,,False,0.29528919505891216,0.35619394911778346,0.5908062069061811,0.09690721433598895
2023-08-22,0.3405021338236348,0.4525437520870603,0.43032182368467353,0.5676481278605029,,,False,0.2991954415460435,0.36120381423325487,0.5841917229789164,0.10004361376853226
2023-08-23,0.35166059545129824,0.4612079332269872,0.4386205654434866,0.5685340350482416,,,False,0.2919895918165336,0.35285394183329505,0.5905520540279323,0.10121906783500921
2023-08-24,0.34882139582047755,0.4615213965172445,0.4388458767588967,0.5648648959368431,,,False,0.29166121299860354,0.35170460823407357,0.5899822047695419,0.1023711609438537
2023-08-25,0.36726840338366523,0.4977325018123012,0.47707871775846156,0.5646663387634597,,,False,0.28278555936437455,0.34185509363599587,0.6018609782913387,0.09649323329122307
2023-08-28,0.35925457567732944,0.4829649100540102,0.4721255045423555,0.5634945622305153,,,False,0.28357089416005093,0.3429349397379629,0.6017962632914279,0.09627607935168696
2023-08-29,0.3741737378414172,0.5138115831701505,0.4894268650839156,0.5736188689310885,,,False,0.2922591736843401,0.3534361527924944,0.58958539747007,0.10037473292916126
2023-08-30,0.3735675799837941,0.517691586608005,0.5000537614002356,0.5771263184676748,,,False,0.29568829490161486,0.358793431260418,0.5822265525675608,0.10470643329582163
2023-08-31,0.37652014363852554,0.5447840331012556,0.5287346824549187,0.5750017016574339,,,False,0.29674372179448355,0.3593418919247502,0.583617691293139,0.10393289532920698
2023-09-01,0.37690780341065067,0.54465300147644,0.5288038992318999,0.4000092411960881,,,False,0.26491792778695206,0.3306446469528033,0.5373050091031266,0.10092411990586184
2023-09-04,0.3847771181646566,0.5513870819308624,0.5377234991248045,0.4011267349016536,,,False,0.2680723426371702,0.33397297629554523,0.5325353093456772,0.10270830645075645
2023-09-05,0.3873553110334278,0.5582629145918788,0.5457433891015273,0.40109621113036914,,,False,0.2665005720371369,0.333008880838511,0.5345873206450071,0.10188042575142546
2023-09-06,0.3859120835338834,0.5555080719044737,0.5399576627187648,0.3985961118918069,,,False,0.2660274318045154,0.33216201822457636,0.5354420569662787,0.10138760256049004
2023-09-07,0.39741934943494356,0.5598134454723261,0.5415518437085768,0.39840710681082886,,,False,0.26266501361667116,0.3275657382352952,0.5403926335550234,0.10069020261751171
2023-09-08,0.3959530868583147,0.5590417190148406,0.5400432712938456,0.3960563167189562,,,False,0.2614238884154221,0.32707609954672867,0.5405755882844018,0.10081497759716099
2023-09-11,0.4133622403718904,0.5628254260145457,0.5379696804445905,0.39804504239164507,,,False,0.2635866334485165,0.3291464570052952,0.5374228835512039,0.10183780861482253
2023-09-12,0.4098422134717322,0.5613998848087915,0.5364213867309002,0.3948439266158382,,,False,0.2635213463496605,0.32948409629506276,0.5375553521569811,0.1020061944865982
2023-09-13,0.4118125542012487,0.5606658670289348,0.5384591482439955,0.3879601030586553,,,False,0.26120738896215784,0.3271646997581312,0.5403757600429459,0.10175775820402252
2023-09-14,0.410832337384179,0.5614639981260715,0.5404911168076878,0.3852718670857729,,,False,0.25935326250949753,0.3255744055669587,0.5420075551552491,0.10190844617372523
