train_start,train_end,test_start,test_end,selected_strategy,selected_top_k,selected_weighting,selected_rebalance,selected_momentum_window,selected_skip,train_score,train_total_return,train_sharpe,train_ir,test_total_return,test_excess_return,test_sharpe,test_ir,test_max_drawdown,test_calmar,test_beta,test_up_capture,test_down_capture
2022-01-04,2023-01-04,2023-01-05,2023-07-05,reversal_low_vol,50,equal_weight,M,120,20,1.1258341646850092,0.17608687074000118,1.2655507633341263,2.178459232902164,-0.030423683820000158,-0.005282940712518447,-0.3993947229245243,-0.34319728560716944,-0.11445512651346712,-0.5533399407806758,0.417238962320688,0.296637735784833,0.3598057460404971
2023-07-06,2024-07-05,2024-07-08,2025-01-08,defensive_low_vol,30,inverse_vol_weight,M,120,20,1.513746868489975,-0.03136693556000081,-0.4236340251480984,0.7551790799785123,0.014575061039999948,-0.09932333273263616,0.25715227416116576,-1.1153808585815752,-0.0820790827998712,0.3606387507213612,0.5024112349061831,0.4393653080458567,0.4901957639040621
2025-01-09,2026-01-09,2026-01-12,2026-06-24,reversal_low_vol,30,inverse_vol_weight,M,120,20,1.2105760601783904,0.3687505386300003,1.5397259410973745,0.5758855649495649,-0.10034153089000009,-0.1323053482095521,-1.3046755428700123,-1.8940506393372671,-0.11724553604567156,-1.880203802989331,0.5077217694135636,0.36090532244687673,0.632701823488205
