date,cash,net_equity,gross_equity,daily_return,gross_return,turnover,cost,drawdown
2025-10-27,33285.50008000013,1161110.5000800001,1164471.0,0.011349378374680308,0.011316255023053667,0.0,0.0,0.0
2025-10-28,33285.50008000013,1137333.5000800001,1140694.0,-0.020477809819445913,-0.020418713733532212,0.0,0.0,-0.020477809819445913
2025-10-29,33285.50008000013,1145942.5000800001,1149303.0,0.0075694596170732265,0.0075471598868759315,0.0,0.0,-0.013063356156847172
2025-10-30,33285.50008000013,1144516.5000800001,1147877.0,-0.0012443905343422212,-0.0012407520036056274,0.0,0.0,-0.01429149077444114
2025-10-31,33285.50008000013,1138122.5000800001,1141483.0,-0.005586638549599843,-0.005570283227209871,0.0,0.0,-0.019798287930749225
2025-11-03,38751.678820000336,1147435.6788200003,1151484.0000000002,0.008182931748863087,0.008761409499747463,0.665250005993889,687.8212599999824,-0.011777364220767694
2025-11-04,38751.678820000336,1143412.6788200003,1147461.0000000002,-0.0035060788802881993,-0.003493752409933659,0.0,0.0,-0.015242150733095983
2025-11-05,38751.678820000336,1150574.6788200003,1154623.0000000002,0.006263705250663554,0.006241606468542216,0.0,0.0,-0.009073917822010835
2025-11-06,38751.678820000336,1157067.6788200003,1161116.0000000002,0.0056432668991630575,0.005623480564651784,0.0,0.0,-0.003481857462938609
2025-11-07,38751.678820000336,1160065.6788200003,1164114.0000000002,0.0025910325341187423,0.0025819986978046217,0.0,0.0,-0.0008998465347853646
2025-11-10,38751.678820000336,1170948.6788200003,1174997.0000000002,0.009381365381889495,0.009348740759066443,0.0,0.0,0.0
2025-11-11,38751.678820000336,1189725.6788200003,1193774.0000000002,0.01603571560362682,0.01598046633310557,0.0,0.0,0.0
2025-11-12,38751.678820000336,1188080.6788200003,1192129.0000000002,-0.0013826716774169023,-0.001377982767257424,0.0,0.0,-0.0013826716774169023
2025-11-13,38751.678820000336,1194137.6788200003,1198186.0000000002,0.0050981386264237205,0.005080825984436155,0.0,0.0,0.0
2025-11-14,38751.678820000336,1195752.6788200003,1199801.0000000002,0.0013524403665043927,0.0013478708647907123,0.0,0.0,0.0
2025-11-17,38751.678820000336,1193737.6788200003,1197786.0000000002,-0.0016851310774301798,-0.001679445174658123,0.0,0.0,-0.0016851310774301798
2025-11-18,38751.678820000336,1182801.6788200003,1186850.0000000002,-0.009161141676293671,-0.009130178512689269,0.0,0.0,-0.010830835029180474
2025-11-19,38751.678820000336,1172520.6788200003,1176569.0000000002,-0.008692074237040881,-0.008662425748830915,0.0,0.0,-0.019428766844098555
2025-11-20,38751.678820000336,1172559.6788200003,1176608.0000000002,3.3261673507700706e-05,3.3147227234353593e-05,0.0,0.0,-0.01939615140389017
2025-11-21,38751.678820000336,1144075.6788200003,1148124.0000000002,-0.02429215375089888,-0.024208572438739195,0.0,0.0,-0.04321713086271006
2025-11-24,38751.678820000336,1139162.6788200003,1143211.0000000002,-0.004294296339790393,-0.004279154516411143,0.0,0.0,-0.04732584003562046
2025-11-25,38751.678820000336,1150452.6788200003,1154501.0000000002,0.0099107881691618,0.00987569223879059,0.0,0.0,-0.03788408824197931
2025-11-26,38751.678820000336,1155840.6788200003,1159889.0000000002,0.004683373857259809,0.004666951349544091,0.0,0.0,-0.03337813973319814
2025-11-27,38751.678820000336,1150117.6788200003,1154166.0000000002,-0.0049513744453453246,-0.004934092831296755,0.0,0.0,-0.03816424651043537
2025-11-28,38751.678820000336,1158387.6788200003,1162436.0000000002,0.007190568541199038,0.007165347099117536,0.0,0.0,-0.03124810059959282
2025-12-01,42226.365950000494,1167579.3659500005,1172392.0000000002,0.00793489718343987,0.008564772598233406,0.7158372064563806,764.3128699999685,-0.023561153881588526
2025-12-02,42226.365950000494,1170513.3659500005,1175326.0000000002,0.002512891273658946,0.0025025759302348405,0.0,0.0,-0.021107469225915998
2025-12-03,42226.365950000494,1174848.3659500005,1179661.0000000002,0.0037035032030425796,0.0036883383844141804,0.0,0.0,-0.01748213760275974
2025-12-04,42226.365950000494,1172416.3659500005,1177229.0000000002,-0.002070054375088226,-0.0020616092250230755,0.0,0.0,-0.019516003002417404
2025-12-05,42226.365950000494,1187336.3659500005,1192149.0000000002,0.012725854426222094,0.012673829815609272,0.0,0.0,-0.007038506389385857
2025-12-08,42226.365950000494,1184947.3659500005,1189760.0000000002,-0.0020120667306341433,-0.002003944137855207,0.0,0.0,-0.009036411175480485
2025-12-09,42226.365950000494,1171315.3659500005,1176128.0000000002,-0.011504308454300727,-0.011457772996234517,0.0,0.0,-0.020436761968298578
2025-12-10,42226.365950000494,1175783.3659500005,1180596.0000000002,0.003814514971701266,0.0037989062414975905,0.0,0.0,-0.016700203331098562
2025-12-11,42226.365950000494,1167710.3659500005,1172523.0000000002,-0.00686606073345597,-0.0068380716180640455,0.0,0.0,-0.02345159945422215
2025-12-12,42226.365950000494,1173006.3659500005,1177819.0000000002,0.0045353712311111405,0.004516755748074974,0.0,0.0,-0.019022589932599088
2025-12-15,42226.365950000494,1177881.3659500005,1182694.0000000002,0.004155987675354078,0.004139006078183405,0.0,0.0,-0.014945659906558273
2025-12-16,42226.365950000494,1167213.3659500005,1172026.0000000002,-0.009056939271125941,-0.009020084654187799,0.0,0.0,-0.02386723724354367
2025-12-17,42226.365950000494,1174869.3659500005,1179682.0000000002,0.006559212071538312,0.006532278294167471,0.0,0.0,-0.017464575442647567
2025-12-18,42226.365950000494,1176320.3659500005,1181133.0000000002,0.0012350309251842884,0.001229992489501397,0.0,0.0,-0.016251113808230078
2025-12-19,42226.365950000494,1185648.3659500005,1190461.0000000002,0.007929812549378745,0.007897501805469886,0.0,0.0,-0.008450169545069275
2025-12-22,42226.365950000494,1188195.3659500005,1193008.0000000002,0.002148191717836312,0.0021395073001131415,0.0,0.0,-0.006320130411463953
2025-12-23,42226.365950000494,1183839.3659500005,1188652.0000000002,-0.003666063784483198,-0.003651274760940404,0.0,0.0,-0.009963024194732495
2025-12-24,42226.365950000494,1189688.3659500005,1194501.0000000002,0.004940704092321058,0.0049207000871576145,0.0,0.0,-0.005071544456822119
2025-12-25,42226.365950000494,1196206.3659500005,1201019.0000000002,0.005478745683786812,0.005456671865490259,0.0,0.0,0.0
2025-12-26,42226.365950000494,1199085.3659500005,1203898.0000000002,0.002406775354111712,0.002397131102838568,0.0,0.0,0.0
2025-12-29,42226.365950000494,1189362.3659500005,1194175.0000000002,-0.00810868039599233,-0.008076265597251608,0.0,0.0,-0.00810868039599233
2025-12-30,42226.365950000494,1185565.3659500005,1190378.0000000002,-0.003192466912274594,-0.003179600979755892,0.0,0.0,-0.011275260614400429
2025-12-31,42226.365950000494,1178359.3659500005,1183172.0000000002,-0.006078112778054923,-0.006053539295921118,0.0,0.0,-0.01728484108683903
2026-01-05,51807.31795000048,1195795.3179500005,1201365.0000000005,0.014796803508192236,0.015376462593773566,0.7160718744911332,757.0479999999832,-0.002743797975879203
2026-01-06,51807.31795000048,1216651.3179500005,1222221.0000000005,0.017441111941928655,0.01736025271253938,0.0,0.0,0.0
2026-01-07,51807.31795000048,1210963.3179500005,1216533.0000000005,-0.004675127471676976,-0.004653822835640975,0.0,0.0,-0.004675127471676976
2026-01-08,51807.31795000048,1205954.3179500005,1211524.0000000005,-0.004136376325981184,-0.004117438655589334,0.0,0.0,-0.008792165711063338
2026-01-09,51807.31795000048,1216690.3179500005,1222260.0000000005,0.00890249310458957,0.008861566093614215,0.0,0.0,0.0
2026-01-12,51807.31795000048,1224819.3179500005,1230389.0000000005,0.006681239983644005,0.006650794429990281,0.0,0.0,0.0
2026-01-13,51807.31795000048,1217167.3179500005,1222737.0000000005,-0.006247452083632421,-0.006219171335244411,0.0,0.0,-0.006247452083632421
2026-01-14,51807.31795000048,1217775.3179500005,1223345.0000000005,0.0004995204776152562,0.000497245114853051,0.0,0.0,-0.005751052336265938
2026-01-15,51807.31795000048,1217320.3179500005,1222890.0000000005,-0.00037363214157271063,-0.00037193105787824976,0.0,0.0,-0.006122535699837894
2026-01-16,51807.31795000048,1210043.3179500005,1215613.0000000005,-0.0059778842862449055,-0.005950657867837661,0.0,0.0,-0.012063820176130835
2026-01-19,51807.31795000048,1222118.3179500005,1227688.0000000005,0.009978981595846426,0.009933260009558964,0.0,0.0,-0.0022052232197975474
2026-01-20,51807.31795000048,1232127.3179500005,1237697.0000000005,0.00818987806089777,0.008152722841634041,0.0,0.0,0.0
2026-01-21,51807.31795000048,1227410.3179500005,1232980.0000000005,-0.0038283381362309576,-0.00381111047372662,0.0,0.0,-0.0038283381362309576
2026-01-22,51807.31795000048,1232913.3179500005,1238483.0000000005,0.004483423285206678,0.004463170529935612,0.0,0.0,0.0
2026-01-23,51807.31795000048,1240132.3179500005,1245702.0000000005,0.005855237261937596,0.005828905200959467,0.0,0.0,0.0
2026-01-26,51807.31795000048,1237870.3179500005,1243440.0000000005,-0.0018239989130669487,-0.0018158435966226794,0.0,0.0,-0.0018239989130669487
2026-01-27,51807.31795000048,1232361.3179500005,1237931.0000000005,-0.004450385407999136,-0.004430451006884106,0.0,0.0,-0.0062662668229191976
2026-01-28,51807.31795000048,1233948.3179500005,1239518.0000000005,0.0012877716761183766,0.0012819777515871156,0.0,0.0,-0.004986564667730287
2026-01-29,51807.31795000048,1245852.3179500005,1251422.0000000005,0.00964708150806226,0.009603733063981323,0.0,0.0,0.0
2026-01-30,51807.31795000048,1228598.3179500005,1234168.0000000005,-0.01384915350833138,-0.013787515322569055,0.0,0.0,-0.01384915350833138
2026-02-02,31981.95640000049,1198859.9564000005,1205218.0000000002,-0.02420511335195419,-0.0234570982232567,0.729013695456199,788.3615499999848,-0.03771904652978775
2026-02-03,31981.95640000049,1215482.9564000005,1221841.0000000002,0.01386567289303442,0.013792525501610475,0.0,0.0,-0.02437637359777245
2026-02-04,31981.95640000049,1232383.9564000005,1238742.0000000002,0.013904760993158849,0.01383240536207242,0.0,0.0,-0.010810560253370682
2026-02-05,31981.95640000049,1225444.9564000005,1231803.0000000002,-0.00563055041731475,-0.005601650706926864,0.0,0.0,-0.01638024126613946
2026-02-06,31981.95640000049,1223718.9564000005,1230077.0000000002,-0.0014084679944095235,-0.001401198081186661,0.0,0.0,-0.01776563821498489
2026-02-09,31981.95640000049,1235342.9564000005,1241701.0000000002,0.00949891307902595,0.00944981493028485,0.0,0.0,-0.008435479389156453
2026-02-10,31981.95640000049,1230520.9564000005,1236879.0000000002,-0.003903369485387387,-0.0038833825534488886,0.0,0.0,-0.012305922081701559
2026-02-11,31981.95640000049,1234389.9564000005,1240748.0000000002,0.0031441967565664086,0.003128034350975417,0.0,0.0,-0.009200417565430885
2026-02-12,31981.95640000049,1238508.9564000005,1244867.0000000002,0.0033368709609504776,0.0033197716216346596,0.0,0.0,-0.005894247210683212
2026-02-13,31981.95640000049,1218908.9564000005,1225267.0000000002,-0.015825481034042466,-0.015744653846555545,0.0,0.0,-0.02162644894728316
2026-02-24,31981.95640000049,1239786.9564000005,1246145.0000000002,0.017128432677746774,0.01703955137941371,0.0,0.0,-0.004868443444388637
2026-02-25,31981.95640000049,1254550.9564000005,1260909.0000000002,0.011908497604193657,0.011847738425303733,0.0,0.0,0.0
2026-02-26,31981.95640000049,1252887.9564000005,1259246.0000000002,-0.0013255738967925534,-0.0013188897850677783,0.0,0.0,-0.0013255738967925534
2026-02-27,31981.95640000049,1270227.9564000005,1276586.0000000002,0.013840024490157976,0.013770144991526623,0.0,0.0,0.0
2026-03-02,39061.097550000595,1259311.0975500005,1266441.0000000002,-0.008594409212138499,-0.007946977328593618,0.6832749945606532,771.8588499999768,-0.008594409212138499
2026-03-03,39061.097550000595,1236204.0975500005,1243334.0000000002,-0.018348921124378914,-0.018245619022125736,0.0,0.0,-0.026785632199773146
2026-03-04,39061.097550000595,1221864.0975500005,1228994.0000000002,-0.011600026264611207,-0.011533505880157668,0.0,0.0,-0.03807494442735282
2026-03-05,39061.097550000595,1233267.0975500005,1240397.0000000002,0.00933246178757896,0.009278320317267719,0.0,0.0,-0.02909781560370639
2026-03-06,39061.097550000595,1251381.0975500005,1258511.0000000002,0.01468781583161105,0.01460338907623937,0.0,0.0,-0.014837383128784687
2026-03-09,39061.097550000595,1244776.0975500005,1251906.0000000002,-0.005278168267789485,-0.005248265609120617,0.0,0.0,-0.020037237191766755
2026-03-10,39061.097550000595,1256352.0975500005,1263482.0000000002,0.00929966443184771,0.009246700630878069,0.0,0.0,-0.010923912341943787
2026-03-11,39061.097550000595,1269332.0975500005,1276462.0000000002,0.010331498650189008,0.010273197402099976,0.0,0.0,-0.0007052740773703103
2026-03-12,39061.097550000595,1277874.0975500005,1285004.0000000002,0.006729523358376621,0.006691934424996493,0.0,0.0,0.0
2026-03-13,39061.097550000595,1264030.0975500005,1271160.0000000002,-0.010833618136984247,-0.010773507319821518,0.0,0.0,-0.010833618136984247
2026-03-16,39061.097550000595,1253490.0975500005,1260620.0000000002,-0.008338409046136697,-0.008291639132760653,0.0,0.0,-0.01908169204364507
2026-03-17,39061.097550000595,1251104.0975500005,1258234.0000000002,-0.0019034853204373814,-0.0018927194555060645,0.0,0.0,-0.02094885564338822
2026-03-18,39061.097550000595,1256481.0975500005,1263611.0000000002,0.0042978038442440525,0.004273449930616957,0.0,0.0,-0.016741085871460726
2026-03-19,39061.097550000595,1245429.0975500005,1252559.0000000002,-0.008795993844674777,-0.00874636260684658,0.0,0.0,-0.025389825227857044
2026-03-20,39061.097550000595,1238849.0975500005,1245979.0000000002,-0.005283319630916106,-0.005253245555698394,0.0,0.0,-0.03053900229672124
2026-03-23,39061.097550000595,1185050.0975500005,1192180.0000000002,-0.04342659659388315,-0.04317809529695127,0.0,0.0,-0.07263939395748487
2026-03-24,39061.097550000595,1225179.0975500005,1232309.0000000002,0.033862703427444574,0.03366018554245165,0.0,0.0,-0.04123645678477195
2026-03-25,39061.097550000595,1252945.0975500005,1260075.0000000002,0.022662809099113668,0.022531686452018196,0.0,0.0,-0.019508181633695387
2026-03-26,39061.097550000595,1248127.0975500005,1255257.0000000002,-0.0038453400786843117,-0.0038235819296470464,0.0,0.0,-0.023278506119681408
2026-03-27,39061.097550000595,1252954.0975500005,1260084.0000000002,0.0038673946022604877,0.003845427669393553,0.0,0.0,-0.01950113868633674
2026-03-30,39061.097550000595,1235655.0975500005,1242785.0000000002,-0.013806571233396459,-0.013728449849375157,0.0,0.0,-0.03303846605932792
2026-03-31,39061.097550000595,1226554.0975500005,1233684.0000000002,-0.0073653238820808875,-0.0073230687528413885,0.0,0.0,-0.04016045093831477
2026-04-01,668668.8280600009,1234413.828060001,1242595.0000000007,0.006407977051888558,0.007223081437386369,0.8547923015334103,1051.2694899999838,-0.034009821134432294
