date,symbol,side,shares,price,execution_price,raw_value,execution_value,commission,stamp_tax,transfer_fee,slippage,total_cost,cash_after
2025-06-03,000792.SZ,buy,600,15.78,15.783155999999998,9468.0,9469.8936,5.0,0.0,0.09468000000000001,1.8935999999994237,6.988279999999424,564647.6434899999
2025-06-03,000795.SZ,buy,700,9.65,9.65193,6755.0,6756.351,5.0,0.0,0.06755,1.350999999999658,6.418549999999658,557886.22494
2025-06-03,000825.SZ,buy,2700,3.54,3.540708,9558.0,9559.9116,5.0,0.0,0.09558000000000001,1.9115999999994528,7.007179999999453,548321.21776
2025-06-03,000828.SZ,buy,900,9.83,9.831966,8847.0,8848.7694,5.0,0.0,0.08847000000000001,1.769399999999223,6.857869999999223,539467.3598900001
2025-07-01,000421.SZ,sell,1200,6.52,6.518695999999999,7823.999999999999,7822.435199999999,5.0,3.9119999999999995,0.07824,1.5648000000001048,10.555040000000103,547280.8048500001
2025-07-01,000425.SZ,sell,900,7.61,7.608478000000001,6849.0,6847.6302000000005,5.0,3.4245,0.06849000000000001,1.3697999999994863,9.862789999999487,554119.94206
2025-07-01,000534.SZ,sell,400,14.9,14.897020000000001,5960.0,5958.808000000001,5.0,2.98,0.05960000000000001,1.1919999999990978,9.231599999999098,560070.7104600001
2025-07-01,000563.SZ,sell,2700,3.47,3.4693060000000004,9369.0,9367.1262,5.0,4.6845,0.09369000000000001,1.8737999999993917,11.651989999999392,569428.05847
2025-07-01,000623.SZ,sell,600,16.5,16.4967,9900.0,9898.02,5.0,4.95,0.099,1.9799999999995634,12.028999999999563,579316.0294700001
2025-07-01,000625.SZ,sell,800,12.43,12.427514,9944.0,9942.0112,5.0,4.972,0.09944000000000001,1.9887999999991735,12.060239999999174,589247.96923
2025-07-01,000716.SZ,sell,800,6.09,6.088782,4872.0,4871.0256,5.0,2.436,0.048720000000000006,0.9744000000000597,8.459120000000059,594111.51011
2025-07-01,000726.SZ,sell,1500,6.08,6.078784000000001,9120.0,9118.176000000001,5.0,4.5600000000000005,0.0912,1.8239999999987049,11.475199999998706,603220.03491
2025-07-01,000795.SZ,sell,700,10.55,10.54789,7385.000000000001,7383.523,5.0,3.6925000000000003,0.07385000000000001,1.4770000000007713,10.243350000000772,610594.79156
2025-07-01,000828.SZ,sell,900,10.19,10.187961999999999,9171.0,9169.165799999999,5.0,4.5855,0.09171000000000001,1.8342000000011467,11.511410000001147,619754.28015
2025-07-01,000001.SZ,buy,1100,11.44,11.442288,12584.0,12586.5168,5.0,0.0,0.12584,2.516799999999421,7.642639999999421,607162.63751
2025-07-01,000002.SZ,buy,1700,6.42,6.421284,10914.0,10916.1828,5.0,0.0,0.10914000000000001,2.1828000000004977,7.291940000000498,596241.34557
2025-07-01,000027.SZ,buy,1700,6.25,6.25125,10625.0,10627.125,5.0,0.0,0.10625000000000001,2.125,7.23125,585609.11432
2025-07-01,000028.SZ,buy,500,22.02,22.024404,11010.0,11012.202000000001,5.0,0.0,0.1101,2.202000000001135,7.312100000001135,574591.8022200001
2025-07-01,000042.SZ,buy,1400,7.13,7.131425999999999,9982.0,9983.9964,5.0,0.0,0.09982,1.9963999999999942,7.096219999999994,564602.7060000001
2025-07-01,000060.SZ,buy,1800,4.59,4.590917999999999,8262.0,8263.652399999999,5.0,0.0,0.08262000000000001,1.6523999999990338,6.735019999999034,556333.9709800001
2025-07-01,000063.SZ,buy,500,32.41,32.416481999999995,16204.999999999998,16208.240999999998,5.0,0.0,0.16205,3.2409999999999854,8.403049999999986,540120.5679300001
2025-07-01,000070.SZ,buy,700,7.88,7.881576,5516.0,5517.1032,5.0,0.0,0.05516000000000001,1.1031999999995605,6.15835999999956,534598.4095700001
2025-07-01,000089.SZ,buy,1400,6.91,6.911382,9674.0,9675.934799999999,5.0,0.0,0.09674,1.9347999999990861,7.031539999999086,524917.3780300001
2025-07-01,000156.SZ,buy,2100,7.77,7.771553999999999,16317.0,16320.263399999998,5.0,0.0,0.16317,3.2633999999980006,8.426569999998001,508591.9514600001
2025-07-01,000157.SZ,buy,1400,6.8,6.80136,9520.0,9521.904,5.0,0.0,0.0952,1.904000000000451,6.999200000000451,499064.9522600001
2025-07-01,000166.SZ,buy,1700,4.95,4.95099,8415.0,8416.683,5.0,0.0,0.08415,1.6830000000009022,6.767150000000902,490643.1851100001
2025-07-01,000301.SZ,buy,1200,8.32,8.321664,9984.0,9985.9968,5.0,0.0,0.09984000000000001,1.9968000000008033,7.096640000000804,480652.0884700001
2025-07-01,000333.SZ,buy,100,71.83,71.844366,7183.0,7184.436599999999,5.0,0.0,0.07183,1.436599999999089,6.508429999999089,473462.5800400001
2025-07-01,000338.SZ,buy,700,14.69,14.692938,10283.0,10285.0566,5.0,0.0,0.10283,2.0565999999998894,7.159429999999889,463172.4206100001
2025-07-01,000408.SZ,buy,100,41.16,41.168231999999996,4116.0,4116.8232,5.0,0.0,0.04116,0.8231999999998152,5.864359999999815,459050.5562500001
2025-07-01,000423.SZ,buy,300,49.63,49.639926,14889.0,14891.9778,5.0,0.0,0.14889000000000002,2.9778000000005704,8.12669000000057,444153.4295600001
2025-07-01,000429.SZ,buy,1100,12.85,12.85257,14135.0,14137.827,5.0,0.0,0.14135,2.826999999999316,7.968349999999316,430010.4612100001
2025-07-01,000498.SZ,buy,1700,5.69,5.6911380000000005,9673.0,9674.9346,5.0,0.0,0.09673000000000001,1.9346000000005006,7.031330000000501,420330.42988000007
2025-07-01,000513.SZ,buy,200,34.51,34.516901999999995,6902.0,6903.380399999999,5.0,0.0,0.06902000000000001,1.3803999999990992,6.449419999999099,413421.98046000005
2025-07-01,000538.SZ,buy,300,53.22,53.230644,15966.0,15969.1932,5.0,0.0,0.15966000000000002,3.193199999999706,8.352859999999705,397447.62760000007
2025-07-01,000543.SZ,buy,2700,7.01,7.0114019999999995,18927.0,18930.785399999997,5.6781,0.0,0.18927000000000002,3.7853999999970256,9.652769999997025,378510.9748300001
2025-07-01,000552.SZ,buy,3900,2.4,2.40048,9360.0,9361.872,5.0,0.0,0.0936,1.8719999999993888,6.965599999999389,369144.0092300001
2025-07-01,000568.SZ,buy,200,107.78,107.801556,21556.0,21560.3112,6.466799999999999,0.0,0.21556000000000003,4.311200000000099,10.993560000000098,347577.0156700001
2025-07-01,000589.SZ,buy,2300,4.33,4.330866,9959.0,9960.991800000002,5.0,0.0,0.09959000000000001,1.9918000000016036,7.091390000001604,337610.9242800001
2025-07-01,000591.SZ,buy,2700,4.28,4.280856,11556.0,11558.3112,5.0,0.0,0.11556000000000001,2.311200000000099,7.426760000000099,326047.4975200001
2025-07-01,000598.SZ,buy,1600,7.23,7.231446,11568.0,11570.3136,5.0,0.0,0.11568,2.3135999999994965,7.429279999999497,314472.0682400001
2025-07-01,000630.SZ,buy,5300,3.28,3.2806559999999996,17384.0,17387.476799999997,5.215199999999999,0.0,0.17384000000000002,3.4767999999967287,8.865839999996728,297079.2024000001
2025-07-01,000650.SZ,buy,2000,5.42,5.421084,10840.0,10842.168,5.0,0.0,0.10840000000000001,2.1679999999996653,7.276399999999665,286231.92600000015
2025-07-01,000651.SZ,buy,300,42.1,42.10842,12630.0,12632.526,5.0,0.0,0.12630000000000002,2.52599999999984,7.65229999999984,273594.27370000014
2025-07-01,000683.SZ,buy,4200,4.77,4.770954,20034.0,20038.0068,6.010199999999999,0.0,0.20034000000000002,4.0067999999992026,10.2173399999992,253550.05636000013
2025-07-01,000685.SZ,buy,1200,8.72,8.721744000000001,10464.0,10466.092800000002,5.0,0.0,0.10464000000000001,2.092800000002171,7.197440000002171,243078.85892000014
2025-07-01,000686.SZ,buy,1000,7.42,7.4214839999999995,7420.0,7421.4839999999995,5.0,0.0,0.0742,1.4839999999994689,6.558199999999469,235652.30072000014
2025-07-01,000703.SZ,buy,4700,5.86,5.861172,27542.0,27547.5084,8.262599999999999,0.0,0.27542,5.508399999998801,14.0464199999988,208096.25430000015
2025-07-01,000705.SZ,buy,2000,8.45,8.45169,16900.0,16903.379999999997,5.069999999999999,0.0,0.169,3.3799999999973807,8.61899999999738,191187.63530000014
2025-07-01,000708.SZ,buy,800,11.25,11.25225,9000.0,9001.8,5.0,0.0,0.09000000000000001,1.7999999999992724,6.889999999999272,182180.74530000013
2025-07-01,000709.SZ,buy,4200,2.13,2.130426,8946.0,8947.7892,5.0,0.0,0.08946000000000001,1.789199999999255,6.878659999999255,173227.86664000014
2025-07-01,000719.SZ,buy,800,12.43,12.432485999999999,9944.0,9945.9888,5.0,0.0,0.09944000000000001,1.9887999999991735,7.088239999999174,163276.77840000013
2025-07-01,000725.SZ,buy,2300,3.97,3.970794,9131.0,9132.8262,5.0,0.0,0.09131,1.8261999999995169,6.917509999999517,154138.86089000013
2025-07-01,000728.SZ,buy,1000,7.84,7.841568,7840.0,7841.567999999999,5.0,0.0,0.07840000000000001,1.5679999999993015,6.646399999999302,146292.21449000013
2025-07-01,000729.SZ,buy,600,12.62,12.622523999999999,7571.999999999999,7573.514399999999,5.0,0.0,0.07572,1.5144000000000233,6.590120000000023,138713.62437000012
2025-07-01,000758.SZ,buy,1700,5.04,5.041008,8568.0,8569.7136,5.0,0.0,0.08568,1.7135999999991327,6.799279999999133,130138.82509000011
2025-07-01,000776.SZ,buy,400,16.76,16.763352,6704.000000000001,6705.340800000001,5.0,0.0,0.06704000000000002,1.3407999999999447,6.407839999999945,123428.41725000012
2025-07-01,000778.SZ,buy,2000,3.72,3.7207440000000003,7440.0,7441.488,5.0,0.0,0.07440000000000001,1.4880000000002838,6.562400000000284,115981.85485000012
2025-07-01,000783.SZ,buy,1000,6.67,6.671334,6670.0,6671.334,5.0,0.0,0.06670000000000001,1.3339999999998327,6.400699999999833,109305.45415000012
2025-07-01,000786.SZ,buy,400,25.56,25.565112,10224.0,10226.0448,5.0,0.0,0.10224000000000001,2.044799999999668,7.147039999999668,99074.30711000013
2025-07-01,000792.SZ,buy,500,17.02,17.023404,8510.0,8511.702,5.0,0.0,0.08510000000000001,1.701999999999316,6.787099999999316,90557.52001000012
2025-07-01,000825.SZ,buy,2400,3.62,3.620724,8688.0,8689.7376,5.0,0.0,0.08688000000000001,1.7376000000003842,6.824480000000384,81862.69553000013
2025-07-01,000830.SZ,buy,1800,10.32,10.322064,18576.0,18579.7152,5.572799999999999,0.0,0.18576,3.715199999998731,9.47375999999873,63277.22177000013
2025-07-01,000858.SZ,buy,200,113.36,113.382672,22672.0,22676.5344,6.8016,0.0,0.22672,4.53440000000046,11.56272000000046,40593.65905000013
2025-08-01,000001.SZ,sell,700,11.61,11.607678,8127.0,8125.3746,5.0,4.0635,0.08127000000000001,1.6253999999998996,10.7701699999999,48709.88888000013
2025-08-01,000042.SZ,sell,500,8.23,8.228354000000001,4115.0,4114.177000000001,5.0,2.0575,0.041150000000000006,0.8229999999994106,7.921649999999411,52816.96723000013
2025-08-01,000060.SZ,sell,3900,4.74,4.739052,18486.0,18482.3028,5.5458,9.243,0.18486000000000002,3.697199999998702,18.670859999998704,71284.29637000014
2025-08-01,000063.SZ,sell,500,34.23,34.223154,17115.0,17111.577,5.134499999999999,8.557500000000001,0.17115000000000002,3.422999999998865,17.286149999998866,88382.01022000014
2025-08-01,000070.SZ,sell,500,7.76,7.758448,3880.0,3879.2239999999997,5.0,1.94,0.0388,0.7760000000002947,7.754800000000294,92254.25542000015
2025-08-01,000157.SZ,sell,2600,7.2,7.1985600000000005,18720.0,18716.256,5.616,9.36,0.1872,3.7439999999987776,18.907199999998777,110955.34822000015
2025-08-01,000166.SZ,sell,3800,5.2,5.1989600000000005,19760.0,19756.048000000003,5.927999999999999,9.88,0.19760000000000003,3.951999999997497,19.9575999999975,130695.39062000015
2025-08-01,000301.SZ,sell,2200,8.92,8.918216,19624.0,19620.0752,5.887199999999999,9.812,0.19624000000000003,3.924800000000687,19.820240000000684,150299.57038000014
2025-08-01,000408.SZ,sell,100,44.27,44.261146000000004,4427.0,4426.114600000001,5.0,2.2135000000000002,0.044270000000000004,0.8853999999992084,8.143169999999209,154718.42721000014
2025-08-01,000423.SZ,sell,300,48.88,48.870224,14664.0,14661.0672,5.0,7.332,0.14664000000000002,2.9328000000004977,15.411440000000498,169367.01577000014
2025-08-01,000429.SZ,sell,1800,12.36,12.357528,22248.0,22243.5504,6.6743999999999994,11.124,0.22248,4.4495999999999185,22.47047999999992,191592.54529000015
2025-08-01,000513.SZ,sell,500,39.81,39.802038,19905.0,19901.019,5.9715,9.9525,0.19905,3.980999999999767,20.104049999999766,211477.44124000016
2025-08-01,000538.SZ,sell,100,53.5,53.4893,5350.0,5348.93,5.0,2.6750000000000003,0.053500000000000006,1.069999999999709,8.79849999999971,216818.64274000016
2025-08-01,000552.SZ,sell,8000,2.48,2.479504,19840.0,19836.032,5.951999999999999,9.92,0.19840000000000002,3.9680000000007567,20.038400000000756,236638.60434000017
2025-08-01,000568.SZ,sell,200,117.02,116.996596,23404.0,23399.319199999998,7.021199999999999,11.702,0.23404000000000003,4.680800000001909,23.638040000001908,260018.96630000017
2025-08-01,000630.SZ,sell,5300,3.41,3.4093180000000003,18073.0,18069.385400000003,5.4219,9.0365,0.18073,3.6145999999971536,18.253729999997155,278073.7125700002
2025-08-01,000683.SZ,sell,4200,5.74,5.7388520000000005,24108.0,24103.1784,7.232399999999999,12.054,0.24108000000000002,4.821599999999307,24.349079999999308,302157.3634900002
2025-08-01,000685.SZ,sell,300,9.43,9.428114,2829.0,2828.4342,5.0,1.4145,0.028290000000000003,0.5657999999998538,7.008589999999854,304979.3549000002
2025-08-01,000686.SZ,sell,2300,8.0,7.9984,18400.0,18396.32,5.52,9.200000000000001,0.18400000000000002,3.680000000000291,18.58400000000029,323360.77090000024
2025-08-01,000703.SZ,sell,600,5.97,5.968806,3582.0,3581.2835999999998,5.0,1.7910000000000001,0.035820000000000005,0.7164000000002488,7.543220000000249,326935.22768000024
2025-08-01,000705.SZ,sell,2000,9.41,9.408118,18820.0,18816.236,5.646,9.41,0.1882,3.763999999999214,19.008199999999214,345736.21948000026
2025-08-01,000708.SZ,sell,1700,12.37,12.367526,21029.0,21024.7942,6.308699999999999,10.5145,0.21029,4.205799999999726,21.239289999999727,366743.98019000026
2025-08-01,000709.SZ,sell,8400,2.41,2.4095180000000003,20244.0,20239.951200000003,6.073199999999999,10.122,0.20244,4.048799999996845,20.446439999996844,386967.5337500003
2025-08-01,000719.SZ,sell,300,12.84,12.837432,3852.0,3851.2296,5.0,1.926,0.038520000000000006,0.7703999999998814,7.734919999999882,390811.7988300003
2025-08-01,000728.SZ,sell,100,8.41,8.408318,841.0,840.8317999999999,5.0,0.4205,0.00841,0.16820000000006985,5.597110000000069,391647.2017200003
2025-08-01,000729.SZ,sell,1400,12.32,12.317536,17248.0,17244.5504,5.1743999999999994,8.624,0.17248000000000002,3.4495999999999185,17.42047999999992,408877.7812400003
2025-08-01,000758.SZ,sell,3700,5.9,5.898820000000001,21830.0,21825.634000000002,6.5489999999999995,10.915000000000001,0.21830000000000002,4.3659999999981665,22.048299999998164,430685.73294000025
2025-08-01,000776.SZ,sell,900,19.13,19.126174,17217.0,17213.5566,5.1651,8.6085,0.17217000000000002,3.4434000000001106,17.389170000000107,447885.34377000027
2025-08-01,000778.SZ,sell,5000,3.77,3.7692460000000003,18850.0,18846.230000000003,5.654999999999999,9.425,0.18850000000000003,3.7699999999967986,19.038499999996798,466716.30527000024
2025-08-01,000783.SZ,sell,200,7.07,7.068586000000001,1414.0,1413.7172,5.0,0.707,0.014140000000000002,0.282799999999952,6.003939999999952,468124.3013300002
2025-08-01,000786.SZ,sell,700,25.27,25.264946000000002,17689.0,17685.4622,5.306699999999999,8.8445,0.17689000000000002,3.537799999998242,17.86588999999824,485795.4354400002
2025-08-01,000792.SZ,sell,1100,18.14,18.136372,19954.0,19950.0092,5.986199999999999,9.977,0.19954000000000002,3.990799999999581,20.15353999999958,505729.2819000002
2025-08-01,000825.SZ,sell,5100,4.18,4.179164,21318.0,21313.7364,6.3953999999999995,10.659,0.21318,4.263599999998405,21.531179999998407,527025.7507200001
2025-08-01,000830.SZ,sell,1800,11.6,11.59768,20880.0,20875.824,6.263999999999999,10.44,0.2088,4.175999999999476,21.088799999999477,547884.6619200001
2025-08-01,000858.SZ,sell,200,118.39,118.366322,23678.0,23673.2644,7.1034,11.839,0.23678000000000002,4.735599999999977,23.914779999999976,571538.7471400001
2025-08-01,000019.SZ,buy,3500,6.66,6.661332,23310.0,23314.662,6.992999999999999,0.0,0.23310000000000003,4.662000000000262,11.88810000000026,548216.8590400001
2025-08-01,000027.SZ,buy,400,6.34,6.3412679999999995,2536.0,2536.5072,5.0,0.0,0.02536,0.5072000000000116,5.532560000000012,545675.3264800002
2025-08-01,000028.SZ,buy,200,22.59,22.594518,4518.0,4518.903600000001,5.0,0.0,0.045180000000000005,0.9036000000005515,5.948780000000552,541151.3777000002
2025-08-01,000030.SZ,buy,2900,5.93,5.931185999999999,17197.0,17200.4394,5.1591,0.0,0.17197,3.4393999999992957,8.770469999999296,523945.6072300002
2025-08-01,000049.SZ,buy,900,22.57,22.574514,20313.0,20317.0626,6.0939,0.0,0.20313,4.062600000001112,10.359630000001111,503622.2476000002
2025-08-01,000089.SZ,buy,900,7.03,7.0314060000000005,6327.0,6328.2654,5.0,0.0,0.06327,1.265400000000227,6.328670000000227,497288.91893000016
2025-08-01,000090.SZ,buy,6700,3.56,3.560712,23852.0,23856.7704,7.1556,0.0,0.23852,4.770400000001246,12.164520000001247,473424.75441000017
2025-08-01,000156.SZ,buy,100,8.05,8.05161,805.0000000000001,805.1610000000001,5.0,0.0,0.008050000000000002,0.16099999999994452,5.169049999999944,472614.58536000014
2025-08-01,000333.SZ,buy,100,69.76,69.77395200000001,6976.000000000001,6977.395200000001,5.0,0.0,0.06976000000000002,1.3951999999999316,6.464959999999931,465632.12040000013
2025-08-01,000404.SZ,buy,3300,6.85,6.851369999999999,22605.0,22609.520999999997,6.781499999999999,0.0,0.22605000000000003,4.520999999997002,11.528549999997,443015.59185000014
2025-08-01,000428.SZ,buy,4600,3.36,3.3606719999999997,15456.0,15459.091199999999,5.0,0.0,0.15456,3.091199999998935,8.245759999998935,427551.3460900001
2025-08-01,000498.SZ,buy,1200,5.85,5.85117,7020.0,7021.4039999999995,5.0,0.0,0.07020000000000001,1.4039999999995416,6.474199999999541,420524.8718900001
2025-08-01,000516.SZ,buy,3100,5.45,5.45109,16895.0,16898.379,5.068499999999999,0.0,0.16895000000000002,3.379000000000815,8.616450000000814,403621.2554400001
2025-08-01,000537.SZ,buy,3000,8.6,8.60172,25800.0,25805.16,7.739999999999999,0.0,0.258,5.1599999999998545,13.157999999999854,377808.0974400001
2025-08-01,000543.SZ,buy,1000,7.12,7.121424,7120.0,7121.424,5.0,0.0,0.0712,1.4239999999999782,6.495199999999978,370681.6022400001
2025-08-01,000548.SZ,buy,3700,5.43,5.431086,20091.0,20095.0182,6.027299999999999,0.0,0.20091,4.018199999998615,10.246409999998615,350580.3558300001
2025-08-01,000551.SZ,buy,1600,10.97,10.972194,17552.0,17555.5104,5.265599999999999,0.0,0.17552,3.5103999999992084,8.951519999999206,333019.40431000007
2025-08-01,000557.SZ,buy,4100,5.33,5.331066,21853.0,21857.3706,6.555899999999999,0.0,0.21853000000000003,4.370599999998376,11.145029999998375,311155.25928000006
2025-08-01,000570.SZ,buy,3000,5.78,5.781156,17340.0,17343.468,5.202,0.0,0.17340000000000003,3.4680000000007567,8.843400000000756,293806.41588000004
2025-08-01,000581.SZ,buy,900,19.19,19.193838,17271.0,17274.4542,5.181299999999999,0.0,0.17271,3.454200000000128,8.808210000000127,276526.60767000006
2025-08-01,000589.SZ,buy,1200,4.42,4.420884,5304.0,5305.0608,5.0,0.0,0.053040000000000004,1.0608000000001994,6.1138400000002,271216.49383000005
2025-08-01,000591.SZ,buy,200,4.46,4.460892,892.0,892.1784,5.0,0.0,0.00892,0.17840000000001055,5.18732000000001,270319.30651
2025-08-01,000592.SZ,buy,6000,2.99,2.9905980000000003,17940.0,17943.588000000003,5.382,0.0,0.1794,3.588000000003376,9.149400000003375,252370.15711000003
2025-08-01,000636.SZ,buy,1600,13.91,13.912782,22256.0,22260.4512,6.676799999999999,0.0,0.22256,4.451199999999517,11.350559999999515,230102.80655000004
2025-08-01,000650.SZ,buy,100,5.86,5.861172,586.0,586.1172,5.0,0.0,0.005860000000000001,0.11720000000002528,5.1230600000000255,229511.68349000002
2025-08-01,000663.SZ,buy,1700,6.89,6.891378,11713.0,11715.3426,5.0,0.0,0.11713000000000001,2.3425999999999476,7.459729999999948,217791.22376000002
2025-08-01,000713.SZ,buy,2700,7.13,7.131425999999999,19251.0,19254.850199999997,5.7753,0.0,0.19251000000000001,3.8501999999971304,9.81800999999713,198530.40575000003
2025-08-01,000725.SZ,buy,800,4.0,4.0008,3200.0,3200.64,5.0,0.0,0.032,0.6399999999998727,5.671999999999873,195324.73375000004
2025-08-01,000726.SZ,buy,3500,6.54,6.541308,22890.0,22894.578,6.866999999999999,0.0,0.22890000000000002,4.578000000001339,11.673900000001339,172423.05985000005
2025-08-01,000731.SZ,buy,3500,6.83,6.831366,23905.0,23909.781,7.171499999999999,0.0,0.23905,4.78099999999904,12.191549999999038,148505.86830000006
2025-08-01,000782.SZ,buy,4100,4.72,4.720943999999999,19352.0,19355.870399999996,5.805599999999999,0.0,0.19352000000000003,3.8703999999961525,9.869519999996152,129143.99878000007
2025-08-01,000791.SZ,buy,2600,6.4,6.40128,16640.0,16643.328,5.0,0.0,0.16640000000000002,3.3280000000013388,8.494400000001338,112495.50438000007
2025-08-01,000797.SZ,buy,6800,2.69,2.690538,18292.0,18295.6584,5.4876,0.0,0.18292000000000003,3.658400000000256,9.328920000000256,94194.17546000007
2025-08-01,000828.SZ,buy,2200,10.53,10.532105999999999,23166.0,23170.633199999997,6.9498,0.0,0.23166000000000003,4.633199999996577,11.814659999996577,71016.36080000008
2025-08-01,000860.SZ,buy,1800,15.7,15.70314,28260.0,28265.652,8.478,0.0,0.2826,5.651999999998225,14.412599999998225,42741.948200000086
2025-08-01,000862.SZ,buy,2600,5.54,5.5411079999999995,14404.0,14406.880799999999,5.0,0.0,0.14404,2.880799999998999,8.024839999999,28329.923360000088
2025-09-01,000002.SZ,sell,3100,6.76,6.758648,20956.0,20951.8088,6.2867999999999995,10.478,0.20956000000000002,4.191200000001118,21.16556000000112,49264.75780000009
2025-09-01,000027.SZ,sell,600,6.48,6.4787040000000005,3888.0000000000005,3887.2224,5.0,1.9440000000000002,0.038880000000000005,0.7776000000003478,7.7604800000003475,53144.99732000009
2025-09-01,000042.SZ,sell,100,9.1,9.09818,910.0,909.818,5.0,0.455,0.0091,0.18200000000001637,5.6461000000000165,54049.35122000009
2025-09-01,000070.SZ,sell,1500,11.76,11.757648,17640.0,17636.471999999998,5.292,8.82,0.1764,3.5280000000020664,17.816400000002066,71671.53482000009
2025-09-01,000090.SZ,sell,300,3.65,3.64927,1095.0,1094.781,5.0,0.5475,0.010950000000000001,0.21900000000005093,5.7774500000000515,72760.7573700001
2025-09-01,000408.SZ,sell,200,52.09,52.079582,10418.0,10415.9164,5.0,5.2090000000000005,0.10418000000000001,2.083599999999933,12.396779999999932,83166.3605900001
2025-09-01,000498.SZ,sell,200,6.12,6.118776,1224.0,1223.7552,5.0,0.612,0.012240000000000001,0.24479999999994106,5.869039999999941,84384.4915500001
2025-09-01,000537.SZ,sell,100,8.87,8.868226,886.9999999999999,886.8226,5.0,0.44349999999999995,0.00887,0.1773999999999205,5.629769999999921,85265.8617800001
2025-09-01,000548.SZ,sell,3700,5.39,5.388922,19943.0,19939.0114,5.9829,9.9715,0.19943000000000002,3.988600000000588,20.142430000000587,105188.71935000009
2025-09-01,000551.SZ,sell,1600,11.71,11.707658,18736.0,18732.252800000002,5.620799999999999,9.368,0.18736000000000003,3.7471999999979744,18.923359999997974,123905.79599000009
2025-09-01,000557.SZ,sell,4100,5.42,5.418916,22222.0,22217.5556,6.6666,11.111,0.22222000000000003,4.444400000000314,22.444220000000314,146105.3517700001
2025-09-01,000581.SZ,sell,900,22.54,22.535492,20286.0,20281.9428,6.0858,10.143,0.20286,4.057199999999284,20.488859999999285,166370.86291000008
2025-09-01,000591.SZ,sell,600,4.63,4.629074,2778.0,2777.4444,5.0,1.389,0.027780000000000003,0.5556000000001404,6.972380000000141,169141.8905300001
2025-09-01,000592.SZ,sell,6000,3.46,3.459308,20760.0,20755.848,6.228,10.38,0.2076,4.151999999998225,20.967599999998225,189880.9229300001
2025-09-01,000636.SZ,sell,1600,15.32,15.316936,24512.0,24507.0976,7.353599999999999,12.256,0.24512000000000003,4.902399999999034,24.757119999999034,214368.1658100001
2025-09-01,000650.SZ,sell,4400,6.28,6.2787440000000005,27632.0,27626.4736,8.2896,13.816,0.27632,5.52639999999883,27.90831999999883,241972.2574900001
2025-09-01,000685.SZ,sell,500,10.41,10.407918,5205.0,5203.959,5.0,2.6025,0.052050000000000006,1.0410000000001673,8.695550000000168,247168.5619400001
2025-09-01,000703.SZ,sell,4100,6.52,6.518695999999999,26732.0,26726.653599999998,8.019599999999999,13.366,0.26732,5.346400000002177,26.999320000002175,273873.5626200001
2025-09-01,000713.SZ,sell,2700,7.14,7.138572,19278.0,19274.1444,5.783399999999999,9.639,0.19278,3.855599999998958,19.47077999999896,293132.0918400001
2025-09-01,000725.SZ,sell,5800,4.2,4.19916,24360.0,24355.128,7.307999999999999,12.18,0.2436,4.871999999999389,24.60359999999939,317467.4882400001
2025-09-01,000728.SZ,sell,2200,9.17,9.168166,20174.0,20169.9652,6.052199999999999,10.087,0.20174,4.034800000001269,20.37574000000127,337621.1125000001
2025-09-01,000731.SZ,sell,200,7.0,6.9986,1400.0,1399.72,5.0,0.7000000000000001,0.014,0.2799999999999727,5.993999999999973,339015.1185000001
2025-09-01,000782.SZ,sell,4100,5.96,5.958808,24436.0,24431.112800000003,7.330799999999999,12.218,0.24436000000000002,4.887199999997392,24.680359999997393,363426.4381400001
2025-09-01,000783.SZ,sell,2200,8.23,8.228354000000001,18106.0,18102.378800000002,5.4318,9.053,0.18106000000000003,3.6211999999977706,18.287059999997773,381514.1510800001
2025-09-01,000797.SZ,sell,6800,2.7,2.69946,18360.0,18356.328,5.507999999999999,9.18,0.1836,3.6719999999986612,18.543599999998662,399855.6074800001
2025-09-01,000828.SZ,sell,400,10.96,10.957808000000002,4384.0,4383.123200000001,5.0,2.192,0.043840000000000004,0.8767999999990934,8.112639999999093,404231.4948400001
2025-09-01,000860.SZ,sell,1800,16.47,16.466706,29645.999999999996,29640.070799999998,8.893799999999999,14.822999999999999,0.29646,5.929199999998673,29.942459999998672,433847.5523800001
2025-09-01,000019.SZ,buy,700,6.85,6.851369999999999,4795.0,4795.959,5.0,0.0,0.047950000000000007,0.9589999999998327,6.006949999999833,429046.5454300001
2025-09-01,000028.SZ,buy,100,22.88,22.884576,2288.0,2288.4575999999997,5.0,0.0,0.02288,0.45759999999972933,5.480479999999729,426753.0649500001
2025-09-01,000030.SZ,buy,300,5.83,5.831166,1749.0,1749.3498,5.0,0.0,0.017490000000000002,0.34979999999995925,5.367289999999959,424998.69766000006
2025-09-01,000035.SZ,buy,6000,4.37,4.370874,26220.0,26225.244,7.866,0.0,0.26220000000000004,5.243999999998778,13.372199999998777,398765.3254600001
2025-09-01,000039.SZ,buy,2700,8.12,8.121623999999999,21923.999999999996,21928.384799999996,6.577199999999999,0.0,0.21924,4.384799999999814,11.181239999999812,376830.1442200001
2025-09-01,000088.SZ,buy,8300,4.31,4.310861999999999,35773.0,35780.154599999994,10.7319,0.0,0.35773000000000005,7.154599999994389,18.24422999999439,341038.89999000006
