date,rank,symbol,weight,industry,market_cap
2023-01-03,1,300365.SZ,0.010392448683484004,I 信息技术,0.0
2023-01-03,2,002316.SZ,0.010197035118495415,I 信息技术,0.0
2023-01-03,3,002537.SZ,0.010174335562966439,C 制造业,0.0
2023-01-03,4,300109.SZ,0.01016150537940658,C 制造业,0.0
2023-01-03,5,000059.SZ,0.010111171582364065,C 制造业,0.0
2023-01-03,6,300217.SZ,0.010090445901228913,C 制造业,0.0
2023-01-03,7,300180.SZ,0.01008452427804744,C 制造业,0.0
2023-01-03,8,000617.SZ,0.01005096841335243,J 金融业,0.0
2023-01-03,9,000980.SZ,0.010010503988279035,C 制造业,0.0
2023-01-03,10,002436.SZ,0.0100075431766883,C 制造业,0.0
2023-01-04,1,300365.SZ,0.010646856228986645,I 信息技术,0.0
2023-01-04,2,000159.SZ,0.01034688919528767,F 批发零售,0.0
2023-01-04,3,002316.SZ,0.010305446381421363,I 信息技术,0.0
2023-01-04,4,002537.SZ,0.01026203010022809,C 制造业,0.0
2023-01-04,5,300180.SZ,0.010108099648724668,C 制造业,0.0
2023-01-04,6,000753.SZ,0.010089351709118483,F 批发零售,0.0
2023-01-04,7,000564.SZ,0.010069617035848815,F 批发零售,0.0
2023-01-04,8,000980.SZ,0.010053829297233079,C 制造业,0.0
2023-01-04,9,000059.SZ,0.010049882362579145,C 制造业,0.0
2023-01-04,10,002436.SZ,0.010044948694261728,C 制造业,0.0
2023-01-05,1,300365.SZ,0.010918434854297382,I 信息技术,0.0
2023-01-05,2,000159.SZ,0.010618197519159442,F 批发零售,0.0
2023-01-05,3,002537.SZ,0.010267920628165181,C 制造业,0.0
2023-01-05,4,002911.SZ,0.010255165447260628,D 水电煤气,0.0
2023-01-05,5,300217.SZ,0.010172747355261975,C 制造业,0.0
2023-01-05,6,300174.SZ,0.01016980385197631,C 制造业,0.0
2023-01-05,7,000593.SZ,0.010165879180928756,D 水电煤气,0.0
2023-01-05,8,002316.SZ,0.010137425315833982,I 信息技术,0.0
2023-01-05,9,000980.SZ,0.01013251947702454,C 制造业,0.0
2023-01-05,10,002090.SZ,0.01012565130269132,C 制造业,0.0
2023-01-06,1,300365.SZ,0.010901187398063492,I 信息技术,0.0
2023-01-06,2,002090.SZ,0.010482401341475715,C 制造业,0.0
2023-01-06,3,002911.SZ,0.010415709416773212,D 水电煤气,0.0
2023-01-06,4,300174.SZ,0.010371575054837733,C 制造业,0.0
2023-01-06,5,000159.SZ,0.01032547916570512,F 批发零售,0.0
2023-01-06,6,002316.SZ,0.010243095023425559,I 信息技术,0.0
2023-01-06,7,300217.SZ,0.010168556989934525,C 制造业,0.0
2023-01-06,8,000980.SZ,0.01010578811962629,C 制造业,0.0
2023-01-06,9,002436.SZ,0.010101865065232023,C 制造业,0.0
2023-01-06,10,002537.SZ,0.010072442157275038,C 制造业,0.0
2023-01-09,1,300365.SZ,0.011105803566914154,I 信息技术,0.0
2023-01-09,2,002272.SZ,0.010712868077220484,C 制造业,0.0
2023-01-09,3,002911.SZ,0.010568205260119331,D 水电煤气,0.0
2023-01-09,4,300180.SZ,0.01044504637528997,C 制造业,0.0
2023-01-09,5,000159.SZ,0.010317977684593013,F 批发零售,0.0
2023-01-09,6,300217.SZ,0.010257375693645232,C 制造业,0.0
2023-01-09,7,002090.SZ,0.010251510984843835,C 制造业,0.0
2023-01-09,8,000593.SZ,0.010216322732035444,D 水电煤气,0.0
2023-01-09,9,002316.SZ,0.010126397197080675,I 信息技术,0.0
2023-01-09,10,000753.SZ,0.01011662268241168,F 批发零售,0.0
2023-01-10,1,002272.SZ,0.010926148871886473,C 制造业,0.0
2023-01-10,2,300365.SZ,0.010775267691266808,I 信息技术,0.0
2023-01-10,3,300109.SZ,0.010487221800992898,C 制造业,0.0
2023-01-10,4,000159.SZ,0.01036965204986069,F 批发零售,0.0
2023-01-10,5,300180.SZ,0.010367692554008488,C 制造业,0.0
2023-01-10,6,002911.SZ,0.010275596248954924,D 水电煤气,0.0
2023-01-10,7,002436.SZ,0.010218770869241025,C 制造业,0.0
2023-01-10,8,300403.SZ,0.010193297423162379,C 制造业,0.0
2023-01-10,9,300217.SZ,0.010158026497822718,C 制造业,0.0
2023-01-10,10,000980.SZ,0.010140391035152886,C 制造业,0.0
2023-01-11,1,002911.SZ,0.0108363860487437,D 水电煤气,0.0
2023-01-11,2,300365.SZ,0.010561635802687767,I 信息技术,0.0
2023-01-11,3,002272.SZ,0.01050944310361621,C 制造业,0.0
2023-01-11,4,300109.SZ,0.010391270954774948,C 制造业,0.0
2023-01-11,5,000593.SZ,0.010382408043611853,D 水电煤气,0.0
2023-01-11,6,000159.SZ,0.010381423275704842,F 批发零售,0.0
2023-01-11,7,002537.SZ,0.010292794164073894,C 制造业,0.0
2023-01-11,8,300180.SZ,0.01024158623290935,C 制造业,0.0
2023-01-11,9,300217.SZ,0.010227799482211202,C 制造业,0.0
2023-01-11,10,000753.SZ,0.010216967035234087,F 批发零售,0.0
2023-01-12,1,300365.SZ,0.010638658533669335,I 信息技术,0.0
2023-01-12,2,002272.SZ,0.010579357204050219,C 制造业,0.0
2023-01-12,3,002911.SZ,0.010555636672202573,D 水电煤气,0.0
2023-01-12,4,002537.SZ,0.010355988862484884,C 制造业,0.0
2023-01-12,5,000159.SZ,0.010322384775700718,F 批发零售,0.0
2023-01-12,6,300180.SZ,0.010304594376814984,C 制造业,0.0
2023-01-12,7,000728.SZ,0.010299652599346724,J 金融业,0.0
2023-01-12,8,000593.SZ,0.010227502648310132,D 水电煤气,0.0
2023-01-12,9,300403.SZ,0.010176108162640233,C 制造业,0.0
2023-01-12,10,300217.SZ,0.010158317763754499,C 制造业,0.0
2023-01-13,1,300365.SZ,0.010632721000528797,I 信息技术,0.0
2023-01-13,2,000728.SZ,0.010596172256844333,J 金融业,0.0
2023-01-13,3,002537.SZ,0.010568513748110145,C 制造业,0.0
2023-01-13,4,000159.SZ,0.0104549163015233,F 批发零售,0.0
2023-01-13,5,002911.SZ,0.010395648068521465,D 水电煤气,0.0
2023-01-13,6,002272.SZ,0.010304770111251988,C 制造业,0.0
2023-01-13,7,300180.SZ,0.010298843287951805,C 制造业,0.0
2023-01-13,8,300217.SZ,0.01022377019281615,C 制造业,0.0
2023-01-13,9,300403.SZ,0.010205989722915601,C 制造业,0.0
2023-01-13,10,000617.SZ,0.01017240439088123,J 金融业,0.0
2023-01-16,1,000728.SZ,0.010801998750594888,J 金融业,0.0
2023-01-16,2,002272.SZ,0.01079609709402017,C 制造业,0.0
2023-01-16,3,300365.SZ,0.01054921112731107,I 信息技术,0.0
2023-01-16,4,002537.SZ,0.010523637282153954,C 制造业,0.0
2023-01-16,5,002911.SZ,0.010434128824104041,D 水电煤气,0.0
2023-01-16,6,000159.SZ,0.010396751665797484,F 批发零售,0.0
2023-01-16,7,002436.SZ,0.010288554628594295,C 制造业,0.0
2023-01-16,8,300403.SZ,0.010286587409736054,C 制造业,0.0
2023-01-16,9,000753.SZ,0.010278718534303096,F 批发零售,0.0
2023-01-16,10,300217.SZ,0.010215767530839422,C 制造业,0.0
2023-01-17,1,000728.SZ,0.010981558001966598,J 金融业,0.0
2023-01-17,2,300217.SZ,0.01065117435305247,C 制造业,0.0
2023-01-17,3,002436.SZ,0.010611725559152275,C 制造业,0.0
2023-01-17,4,300365.SZ,0.01055156614845448,I 信息技术,0.0
2023-01-17,5,002272.SZ,0.010509158695011771,C 制造业,0.0
2023-01-17,6,000159.SZ,0.010355308398801012,F 批发零售,0.0
2023-01-17,7,002537.SZ,0.010333611562155906,C 制造业,0.0
2023-01-17,8,300403.SZ,0.010225127378930372,C 制造业,0.0
2023-01-17,9,000564.SZ,0.01019258212396271,F 批发零售,0.0
2023-01-17,10,000753.SZ,0.010108753436924798,F 批发零售,0.0
2023-01-18,1,000728.SZ,0.01106966821304242,J 金融业,0.0
2023-01-18,2,000564.SZ,0.010661099144048928,F 批发零售,0.0
2023-01-18,3,000617.SZ,0.010599224501388857,J 金融业,0.0
2023-01-18,4,300365.SZ,0.010533421309988461,I 信息技术,0.0
2023-01-18,5,300465.SZ,0.010524582075322737,I 信息技术,0.0
2023-01-18,6,002272.SZ,0.010481368039179194,C 制造业,0.0
2023-01-18,7,300217.SZ,0.01041261843622356,C 制造业,0.0
2023-01-18,8,002436.SZ,0.010410654161853399,C 制造业,0.0
2023-01-18,9,000159.SZ,0.010408689887483237,F 批发零售,0.0
2023-01-18,10,300174.SZ,0.01029770838556914,C 制造业,0.0
2023-01-19,1,000728.SZ,0.011302994730978753,J 金融业,0.0
2023-01-19,2,300465.SZ,0.010764007512689824,I 信息技术,0.0
2023-01-19,3,002436.SZ,0.010661717967613095,C 制造业,0.0
2023-01-19,4,300365.SZ,0.010446319790961132,I 信息技术,0.0
2023-01-19,5,000617.SZ,0.01042763227791827,J 金融业,0.0
2023-01-19,6,300217.SZ,0.010392224358468632,C 制造业,0.0
2023-01-19,7,002272.SZ,0.01037058618547163,C 制造业,0.0
2023-01-19,8,000159.SZ,0.01032730983947763,F 批发零售,0.0
2023-01-19,9,002537.SZ,0.01029288547334604,C 制造业,0.0
2023-01-19,10,300403.SZ,0.0102682966403949,C 制造业,0.0
2023-01-20,1,000728.SZ,0.011065551430313741,J 金融业,0.0
2023-01-20,2,300465.SZ,0.010961131816322776,I 信息技术,0.0
2023-01-20,3,000159.SZ,0.010656655932536032,F 批发零售,0.0
2023-01-20,4,000564.SZ,0.010656655932536032,F 批发零售,0.0
2023-01-20,5,300403.SZ,0.010521983907014972,C 制造业,0.0
2023-01-20,6,000617.SZ,0.010513200948828816,J 金融业,0.0
2023-01-20,7,002436.SZ,0.010510273296100096,C 制造业,0.0
2023-01-20,8,300365.SZ,0.01049173149548488,I 信息技术,0.0
2023-01-20,9,000032.SZ,0.010371697733607412,E 建筑业,0.0
2023-01-20,10,002272.SZ,0.010352180048749288,C 制造业,0.0
2023-01-30,1,300217.SZ,0.011806719264265202,C 制造业,0.0
2023-01-30,2,300465.SZ,0.011179813816605105,I 信息技术,0.0
2023-01-30,3,000159.SZ,0.011174009136534177,F 批发零售,0.0
2023-01-30,4,000728.SZ,0.010887644919701785,J 金融业,0.0
2023-01-30,5,000753.SZ,0.010811216632101248,F 批发零售,0.0
2023-01-30,6,002436.SZ,0.010719309197644907,C 制造业,0.0
2023-01-30,7,300403.SZ,0.010709634730860028,C 制造业,0.0
2023-01-30,8,000032.SZ,0.01063417388993798,E 建筑业,0.0
2023-01-30,9,300365.SZ,0.010602248149547883,I 信息技术,0.0
2023-01-30,10,002272.SZ,0.010556778155658956,C 制造业,0.0
2023-01-31,1,300217.SZ,0.012364695345384803,C 制造业,0.0
2023-01-31,2,300403.SZ,0.011529947980295534,C 制造业,0.0
2023-01-31,3,000159.SZ,0.011294209141080508,F 批发零售,0.0
2023-01-31,4,300465.SZ,0.01081693460594845,I 信息技术,0.0
2023-01-31,5,000728.SZ,0.010807273178111768,J 金融业,0.0
2023-01-31,6,002272.SZ,0.01066621633169622,C 制造业,0.0
2023-01-31,7,000753.SZ,0.010651724189941198,F 批发零售,0.0
2023-01-31,8,300174.SZ,0.010415019207942505,C 制造业,0.0
2023-01-31,9,002537.SZ,0.010361881354840757,C 制造业,0.0
2023-01-31,10,002911.SZ,0.010318404929575692,D 水电煤气,0.0
2023-02-01,1,002579.SZ,0.02074984825088335,C 制造业,0.0
2023-02-01,2,002992.SZ,0.0203118139250242,C 制造业,0.0
2023-02-01,3,000564.SZ,0.020307996632424122,F 批发零售,0.0
2023-02-01,4,300094.SZ,0.0200913652773696,C 制造业,0.0
2023-02-01,5,301075.SZ,0.020040786150418544,C 制造业,0.0
2023-02-01,6,301211.SZ,0.02003601453466844,C 制造业,0.0
2023-02-01,7,301116.SZ,0.019960623005816868,C 制造业,0.0
2023-02-01,8,300528.SZ,0.01993390195761631,R 文化传播,0.0
2023-02-01,9,000798.SZ,0.01992626737241615,A 农林牧渔,0.0
2023-02-01,10,300518.SZ,0.01990718090941575,I 信息技术,0.0
2023-02-02,1,300779.SZ,0.02112273748103222,C 制造业,0.0
2023-02-02,2,300094.SZ,0.020779737996597186,C 制造业,0.0
2023-02-02,3,002579.SZ,0.02034439249712195,C 制造业,0.0
2023-02-02,4,000929.SZ,0.020338738659466428,C 制造业,0.0
2023-02-02,5,000796.SZ,0.020249219563253987,L 商务服务,0.0
2023-02-02,6,301116.SZ,0.020223777293804136,C 制造业,0.0
2023-02-02,7,002992.SZ,0.020157815854489707,C 制造业,0.0
2023-02-02,8,002707.SZ,0.020108815928141843,L 商务服务,0.0
2023-02-02,9,002077.SZ,0.020099392865382638,C 制造业,0.0
2023-02-02,10,000564.SZ,0.020052277551586617,F 批发零售,0.0
2023-02-03,1,300779.SZ,0.021186907298789113,C 制造业,0.0
2023-02-03,2,000564.SZ,0.020909636655510305,F 批发零售,0.0
2023-02-03,3,300094.SZ,0.020659044974471377,C 制造业,0.0
2023-02-03,4,002579.SZ,0.020571385527111755,C 制造业,0.0
2023-02-03,5,300518.SZ,0.020282681042872994,I 信息技术,0.0
2023-02-03,6,301116.SZ,0.020249332340073135,C 制造业,0.0
2023-02-03,7,000929.SZ,0.020221700557753255,C 制造业,0.0
2023-02-03,8,000798.SZ,0.020161672892713513,A 农林牧渔,0.0
2023-02-03,9,002033.SZ,0.020060673964233944,N 公共环保,0.0
2023-02-03,10,002992.SZ,0.020009221679914167,C 制造业,0.0
2023-02-06,1,300779.SZ,0.02291290786767042,C 制造业,0.0
2023-02-06,2,000798.SZ,0.021272995042306623,A 农林牧渔,0.0
2023-02-06,3,002579.SZ,0.020811411187615064,C 制造业,0.0
2023-02-06,4,300094.SZ,0.02064990462148075,C 制造业,0.0
2023-02-06,5,002033.SZ,0.02041481222343909,N 公共环保,0.0
2023-02-06,6,301116.SZ,0.020403344301583397,C 制造业,0.0
2023-02-06,7,002707.SZ,0.020246616036222288,L 商务服务,0.0
2023-02-06,8,300518.SZ,0.02021603491127378,I 信息技术,0.0
2023-02-06,9,000796.SZ,0.020163473602768527,L 商务服务,0.0
2023-02-06,10,000978.SZ,0.020076508528696205,N 公共环保,0.0
2023-02-07,1,300779.SZ,0.02327331018963438,C 制造业,0.0
2023-02-07,2,000798.SZ,0.021213250814507145,A 农林牧渔,0.0
2023-02-07,3,300094.SZ,0.020649414860998812,C 制造业,0.0
2023-02-07,4,301116.SZ,0.020545071704916623,C 制造业,0.0
2023-02-07,5,002579.SZ,0.02052113978838401,C 制造业,0.0
2023-02-07,6,000564.SZ,0.020243529556605716,F 批发零售,0.0
2023-02-07,7,300518.SZ,0.02011621176065222,I 信息技术,0.0
2023-02-07,8,002910.SZ,0.02011046810068439,C 制造业,0.0
2023-02-07,9,002707.SZ,0.020049202394360907,L 商务服务,0.0
2023-02-07,10,600004.SH,0.02000229583795699,,0.0
2023-02-08,1,300779.SZ,0.02302475732194383,C 制造业,0.0
2023-02-08,2,000798.SZ,0.021558114451011277,A 农林牧渔,0.0
2023-02-08,3,300094.SZ,0.02081135518819352,C 制造业,0.0
2023-02-08,4,002579.SZ,0.020576193209542685,C 制造业,0.0
2023-02-08,5,301116.SZ,0.0203045571280807,C 制造业,0.0
2023-02-08,6,000796.SZ,0.020139463820619704,L 商务服务,0.0
2023-02-08,7,002702.SZ,0.020135624441376426,C 制造业,0.0
2023-02-08,8,300518.SZ,0.02008283297678134,I 信息技术,0.0
2023-02-08,9,000564.SZ,0.02004251949472691,F 批发零售,0.0
2023-02-08,10,300997.SZ,0.019955173616942316,C 制造业,0.0
2023-02-09,1,300779.SZ,0.02293146731265803,C 制造业,0.0
2023-02-09,2,000798.SZ,0.021449306840009133,A 农林牧渔,0.0
2023-02-09,3,002579.SZ,0.020845746647538705,C 制造业,0.0
2023-02-09,4,300094.SZ,0.020776986625611695,C 制造业,0.0
2023-02-09,5,301116.SZ,0.020456106523285646,C 制造业,0.0
2023-02-09,6,000564.SZ,0.02044942152115385,F 批发零售,0.0
2023-02-09,7,300997.SZ,0.020163876430095852,C 制造业,0.0
2023-02-09,8,002702.SZ,0.020098936409387008,C 制造业,0.0
2023-02-09,9,300518.SZ,0.020088431406037048,I 信息技术,0.0
2023-02-09,10,000796.SZ,0.02003781638989633,L 商务服务,0.0
2023-02-10,1,300779.SZ,0.02299337875002005,C 制造业,0.0
2023-02-10,2,000798.SZ,0.021586009000225604,A 农林牧渔,0.0
2023-02-10,3,300094.SZ,0.021286467465640977,C 制造业,0.0
2023-02-10,4,301116.SZ,0.020941281506738692,C 制造业,0.0
2023-02-10,5,600257.SH,0.020560911304091545,,0.0
2023-02-10,6,300997.SZ,0.020557107602065073,C 制造业,0.0
2023-02-10,7,002579.SZ,0.020417321552592245,C 制造业,0.0
2023-02-10,8,002702.SZ,0.020336492884529725,C 制造业,0.0
2023-02-10,9,000978.SZ,0.02017483554840469,N 公共环保,0.0
2023-02-10,10,300518.SZ,0.020095908731355406,I 信息技术,0.0
2023-02-13,1,300779.SZ,0.024109233625021004,C 制造业,0.0
2023-02-13,2,000798.SZ,0.0217784879149455,A 农林牧渔,0.0
2023-02-13,3,300094.SZ,0.021662882927725755,C 制造业,0.0
2023-02-13,4,301116.SZ,0.021027055498017158,C 制造业,0.0
2023-02-13,5,000523.SZ,0.02090212752795711,C 制造业,0.0
2023-02-13,6,002579.SZ,0.020778131856181097,C 制造业,0.0
2023-02-13,7,300997.SZ,0.02062430263931611,C 制造业,0.0
2023-02-13,8,600257.SH,0.020547854180025634,,0.0
2023-02-13,9,002702.SZ,0.020540395793753392,C 制造业,0.0
2023-02-13,10,000978.SZ,0.02038563427860438,N 公共环保,0.0
2023-02-14,1,300779.SZ,0.025562886769387682,C 制造业,0.0
2023-02-14,2,300997.SZ,0.021500393804064124,C 制造业,0.0
2023-02-14,3,000798.SZ,0.021461169734054104,A 农林牧渔,0.0
2023-02-14,4,300094.SZ,0.021389258939035732,C 制造业,0.0
2023-02-14,5,300518.SZ,0.02117446046040943,I 信息技术,0.0
2023-02-14,6,000523.SZ,0.020827981175320916,C 制造业,0.0
2023-02-14,7,301116.SZ,0.020723383655294192,C 制造业,0.0
2023-02-14,8,002579.SZ,0.02057582643954221,C 制造业,0.0
2023-02-14,9,600257.SH,0.02047683235808835,,0.0
2023-02-14,10,000813.SZ,0.02044881516522405,C 制造业,0.0
2023-02-15,1,300779.SZ,0.0251416880033594,C 制造业,0.0
2023-02-15,2,300997.SZ,0.021479893677915,C 制造业,0.0
2023-02-15,3,000798.SZ,0.02142159084068399,A 农林牧渔,0.0
2023-02-15,4,300518.SZ,0.021294641114455178,I 信息技术,0.0
2023-02-15,5,300094.SZ,0.021084938974092027,C 制造业,0.0
2023-02-15,6,000523.SZ,0.021027576505203455,C 制造业,0.0
2023-02-15,7,301116.SZ,0.02095892961620565,C 制造业,0.0
2023-02-15,8,002702.SZ,0.020686222796899315,C 制造业,0.0
2023-02-15,9,002579.SZ,0.020494387655042443,C 制造业,0.0
2023-02-15,10,600257.SH,0.020439846291181174,,0.0
2023-02-16,1,300779.SZ,0.025324599102522362,C 制造业,0.0
2023-02-16,2,300997.SZ,0.021657843887407484,C 制造业,0.0
2023-02-16,3,300518.SZ,0.021529336111176824,I 信息技术,0.0
2023-02-16,4,301116.SZ,0.021522672745001897,C 制造业,0.0
2023-02-16,5,000798.SZ,0.021360848137896623,A 农林牧渔,0.0
2023-02-16,6,300094.SZ,0.020674521421879533,C 制造业,0.0
2023-02-16,7,000523.SZ,0.020667858055704612,C 制造业,0.0
2023-02-16,8,002702.SZ,0.020648819866633403,C 制造业,0.0
2023-02-16,9,000813.SZ,0.02041655395996465,C 制造业,0.0
2023-02-16,10,600004.SH,0.020361343211658143,,0.0
2023-02-17,1,300779.SZ,0.025337907152564745,C 制造业,0.0
2023-02-17,2,301211.SZ,0.02222791365983884,C 制造业,0.0
2023-02-17,3,301116.SZ,0.021454638271182783,C 制造业,0.0
2023-02-17,4,300518.SZ,0.021205012963679742,I 信息技术,0.0
2023-02-17,5,301075.SZ,0.021191874789600634,C 制造业,0.0
2023-02-17,6,000798.SZ,0.021077384986911266,A 农林牧渔,0.0
2023-02-17,7,300997.SZ,0.020929111308018482,C 制造业,0.0
2023-02-17,8,600056.SH,0.02060065695604079,,0.0
2023-02-17,9,300094.SZ,0.020520889470560494,C 制造业,0.0
2023-02-17,10,002702.SZ,0.020452383277148004,C 制造业,0.0
2023-02-20,1,300779.SZ,0.02457679349932786,C 制造业,0.0
2023-02-20,2,301116.SZ,0.02212473812960087,C 制造业,0.0
2023-02-20,3,000798.SZ,0.021614830590942043,A 农林牧渔,0.0
2023-02-20,4,301211.SZ,0.02156796408922708,C 制造业,0.0
2023-02-20,5,300518.SZ,0.02109461242190593,I 信息技术,0.0
2023-02-20,6,300997.SZ,0.020887462484325783,C 制造业,0.0
2023-02-20,7,002702.SZ,0.020651255315682356,C 制造业,0.0
2023-02-20,8,300094.SZ,0.02056595828256112,C 制造业,0.0
2023-02-20,9,002707.SZ,0.020250078061002253,L 商务服务,0.0
2023-02-20,10,600004.SH,0.020246328740865054,,0.0
2023-02-21,1,300779.SZ,0.024428357512801466,C 制造业,0.0
2023-02-21,2,301116.SZ,0.022246918350765303,C 制造业,0.0
2023-02-21,3,000798.SZ,0.022115279780642434,A 农林牧渔,0.0
2023-02-21,4,300518.SZ,0.021141154361733184,I 信息技术,0.0
2023-02-21,5,300997.SZ,0.02090232438451026,C 制造业,0.0
2023-02-21,6,301211.SZ,0.02067007633579348,C 制造业,0.0
2023-02-21,7,300094.SZ,0.020630584764756616,C 制造业,0.0
2023-02-21,8,002702.SZ,0.02046039489909776,C 制造业,0.0
2023-02-21,9,000813.SZ,0.02027233979892223,C 制造业,0.0
2023-02-21,10,600257.SH,0.020259175941909943,,0.0
2023-02-22,1,300779.SZ,0.02393327297881048,C 制造业,0.0
2023-02-22,2,301116.SZ,0.022329844958368313,C 制造业,0.0
2023-02-22,3,000798.SZ,0.021979153683721893,A 农林牧渔,0.0
2023-02-22,4,301211.SZ,0.021844128166210976,C 制造业,0.0
2023-02-22,5,300997.SZ,0.020810807886370467,C 制造业,0.0
2023-02-22,6,300094.SZ,0.02078173989301742,C 制造业,0.0
2023-02-22,7,600257.SH,0.02070203733059778,,0.0
2023-02-22,8,002702.SZ,0.02059514212923497,C 制造业,0.0
2023-02-22,9,300518.SZ,0.020583890002775725,I 信息技术,0.0
2023-02-22,10,000813.SZ,0.020216320538440444,C 制造业,0.0
2023-02-23,1,300779.SZ,0.023951350078023355,C 制造业,0.0
2023-02-23,2,301211.SZ,0.022632011998132237,C 制造业,0.0
2023-02-23,3,301116.SZ,0.022462624798146216,C 制造业,0.0
2023-02-23,4,000798.SZ,0.022189723198168736,A 农林牧渔,0.0
2023-02-23,5,600257.SH,0.021098116798258824,,0.0
2023-02-23,6,002919.SZ,0.02091931919827358,I 信息技术,0.0
2023-02-23,7,300094.SZ,0.02078663255828453,C 制造业,0.0
2023-02-23,8,002702.SZ,0.020764988638286318,C 制造业,0.0
2023-02-23,9,300997.SZ,0.020631360958297346,C 制造业,0.0
2023-02-23,10,300518.SZ,0.020321758798322896,I 信息技术,0.0
2023-02-24,1,300779.SZ,0.02354792333786153,C 制造业,0.0
2023-02-24,2,301211.SZ,0.023530900742677534,C 制造业,0.0
2023-02-24,3,301116.SZ,0.023143163852375394,C 制造业,0.0
2023-02-24,4,000798.SZ,0.022053717760599632,A 农林牧渔,0.0
2023-02-24,5,600257.SH,0.021022905052235412,,0.0
2023-02-24,6,002702.SZ,0.020771348923405247,C 制造业,0.0
2023-02-24,7,002919.SZ,0.020758109127151026,I 信息技术,0.0
2023-02-24,8,300094.SZ,0.02071460693945859,C 制造业,0.0
2023-02-24,9,300997.SZ,0.020614362767819503,C 制造业,0.0
2023-02-24,10,300518.SZ,0.02029660765771824,I 信息技术,0.0
2023-02-27,1,301211.SZ,0.024712665718542953,C 制造业,0.0
2023-02-27,2,300779.SZ,0.02389524677554499,C 制造业,0.0
2023-02-27,3,301116.SZ,0.023100639523979536,C 制造业,0.0
2023-02-27,4,000798.SZ,0.022526545289594923,A 农林牧渔,0.0
2023-02-27,5,000978.SZ,0.02100576586076151,N 公共环保,0.0
2023-02-27,6,600257.SH,0.02098485514361505,,0.0
2023-02-27,7,002702.SZ,0.020779549920722538,C 制造业,0.0
2023-02-27,8,300997.SZ,0.02059895736354857,C 制造业,0.0
2023-02-27,9,300094.SZ,0.02050295816210346,C 制造业,0.0
2023-02-27,10,002919.SZ,0.020397454089228145,I 信息技术,0.0
2023-02-28,1,301211.SZ,0.02638447834588784,C 制造业,0.0
2023-02-28,2,300779.SZ,0.024366142083938017,C 制造业,0.0
2023-02-28,3,000798.SZ,0.022215747625730694,A 农林牧渔,0.0
2023-02-28,4,301116.SZ,0.02219888913259144,C 制造业,0.0
2023-02-28,5,600257.SH,0.021069370092261286,,0.0
2023-02-28,6,000978.SZ,0.020941994810764687,N 公共环保,0.0
2023-02-28,7,002702.SZ,0.020666639422823502,C 制造业,0.0
2023-02-28,8,300094.SZ,0.02065352726149297,C 制造业,0.0
2023-02-28,9,300997.SZ,0.02048306916419605,C 制造业,0.0
2023-02-28,10,002033.SZ,0.02039877669849977,N 公共环保,0.0
2023-03-01,1,002848.SZ,0.020652764445758948,C 制造业,0.0
2023-03-01,2,003029.SZ,0.020533438190949112,I 信息技术,0.0
2023-03-01,3,300803.SZ,0.020147492335548547,J 金融业,0.0
2023-03-01,4,300777.SZ,0.02003189502620151,C 制造业,0.0
2023-03-01,5,600000.SH,0.01999647004430484,,0.0
2023-03-01,6,300585.SZ,0.019931213498705712,C 制造业,0.0
2023-03-01,7,000892.SZ,0.019875279316763597,R 文化传播,0.0
2023-03-01,8,000981.SZ,0.01985104117125535,C 制造业,0.0
2023-03-01,9,300382.SZ,0.019838922098501226,C 制造业,0.0
2023-03-01,10,001267.SZ,0.019800700407507452,C 制造业,0.0
2023-03-02,1,002848.SZ,0.021747438361410208,C 制造业,0.0
2023-03-02,2,300203.SZ,0.020250362665769357,C 制造业,0.0
2023-03-02,3,003029.SZ,0.020152869946704455,I 信息技术,0.0
2023-03-02,4,600000.SH,0.020138808496839328,,0.0
2023-03-02,5,300777.SZ,0.02007225096747771,C 制造业,0.0
2023-03-02,6,300803.SZ,0.020040378347783414,J 金融业,0.0
2023-03-02,7,000892.SZ,0.020034753767837362,R 文化传播,0.0
2023-03-02,8,600157.SH,0.019995381708215,,0.0
2023-03-02,9,000690.SZ,0.019911013009024217,D 水电煤气,0.0
2023-03-02,10,600016.SH,0.01989695155915909,,0.0
2023-03-03,1,000690.SZ,0.021052211847595384,D 水电煤气,0.0
2023-03-03,2,002848.SZ,0.020567973582184443,C 制造业,0.0
2023-03-03,3,600000.SH,0.02029874458519921,,0.0
2023-03-03,4,300203.SZ,0.02007625673352391,C 制造业,0.0
2023-03-03,5,300803.SZ,0.020063169212837132,J 金融业,0.0
2023-03-03,6,600016.SH,0.020051951337962743,,0.0
2023-03-03,7,300777.SZ,0.01998651373452883,C 制造业,0.0
2023-03-03,8,600157.SH,0.019939772589218894,,0.0
2023-03-03,9,003029.SZ,0.019934163651781703,I 信息技术,0.0
2023-03-03,10,001267.SZ,0.019883683214846973,C 制造业,0.0
2023-03-06,1,000690.SZ,0.02173865689530703,D 水电煤气,0.0
2023-03-06,2,001267.SZ,0.02106632730060681,C 制造业,0.0
2023-03-06,3,300203.SZ,0.02106072455398431,C 制造业,0.0
2023-03-06,4,002848.SZ,0.020438819678886607,C 制造业,0.0
2023-03-06,5,600000.SH,0.020245524920410294,,0.0
2023-03-06,6,300777.SZ,0.02019976915632653,C 制造业,0.0
2023-03-06,7,600157.SH,0.01991776424299394,,0.0
2023-03-06,8,600016.SH,0.01988975050988143,,0.0
