benchmark,beta,correlation,strategy_vol,benchmark_vol
csi1000,1.1252828887468136,0.8864909975367353,0.2935694479093186,0.23192553217131523
csi500,1.1921068228901197,0.8950562902021757,0.2935694479093186,0.22104012755051666
hs300,1.4848689980259282,0.8025484845332906,0.2935694479093186,0.15911791751191892
