date,industry,portfolio_weight,benchmark_weight,active_weight
2025-01-07,I 信息技术,0.0376502278905403,0.026845637583892617,0.010804590306647686
2025-01-07,B 采矿业,0.0,0.003355704697986577,-0.003355704697986577
2025-01-07,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-01-07,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-01-07,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-01-07,Q 卫生,0.0,0.003355704697986577,-0.003355704697986577
2025-01-07,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-01-07,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-01-07,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-01-07,unknown,0.6158564662435141,0.6308724832214765,-0.015016016977962399
2025-01-07,C 制造业,0.24216378519876292,0.2684563758389262,-0.02629259064016326
2025-01-08,C 制造业,0.3461317879314834,0.2684563758389262,0.07767541209255724
2025-01-08,J 金融业,0.07410705427762851,0.030201342281879196,0.043905711995749316
2025-01-08,R 文化传播,0.0209519253343048,0.003355704697986577,0.017596220636318223
2025-01-08,K 房地产,0.0184786044204967,0.006711409395973154,0.011767195024523544
2025-01-08,I 信息技术,0.03757830961111561,0.026845637583892617,0.01073267202722299
2025-01-08,B 采矿业,0.0,0.003355704697986577,-0.003355704697986577
2025-01-08,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-01-08,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-01-08,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-01-08,Q 卫生,0.0,0.003355704697986577,-0.003355704697986577
2025-01-08,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-01-08,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-01-08,unknown,0.4916759618805792,0.6308724832214765,-0.13919652134089727
2025-01-09,J 金融业,0.09431145741482841,0.030201342281879196,0.06411011513294922
2025-01-09,C 制造业,0.3081964283566059,0.2684563758389262,0.0397400525176797
2025-01-09,I 信息技术,0.0581266322405074,0.026845637583892617,0.03128099465661478
2025-01-09,R 文化传播,0.0206354210367842,0.003355704697986577,0.017279716338797626
2025-01-09,K 房地产,0.0183666468380041,0.006711409395973154,0.011655237442030945
2025-01-09,B 采矿业,0.0,0.003355704697986577,-0.003355704697986577
2025-01-09,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-01-09,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-01-09,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-01-09,Q 卫生,0.0,0.003355704697986577,-0.003355704697986577
2025-01-09,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-01-09,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-01-09,unknown,0.48932680305987847,0.6308724832214765,-0.14154568016159802
2025-01-10,J 金融业,0.0945428420362128,0.030303030303030304,0.0642398117331825
2025-01-10,C 制造业,0.3063501402342626,0.265993265993266,0.0403568742409966
2025-01-10,I 信息技术,0.058700057033682,0.026936026936026935,0.03176403009765506
2025-01-10,K 房地产,0.0181047534305686,0.006734006734006734,0.011370746696561865
2025-01-10,B 采矿业,0.0,0.003367003367003367,-0.003367003367003367
2025-01-10,D 水电煤气,0.0,0.003367003367003367,-0.003367003367003367
2025-01-10,F 批发零售,0.0,0.003367003367003367,-0.003367003367003367
2025-01-10,L 商务服务,0.0,0.003367003367003367,-0.003367003367003367
2025-01-10,Q 卫生,0.0,0.003367003367003367,-0.003367003367003367
2025-01-10,R 文化传播,0.0,0.003367003367003367,-0.003367003367003367
2025-01-10,A 农林牧渔,0.0,0.006734006734006734,-0.006734006734006734
2025-01-10,G 运输仓储,0.0,0.010101010101010102,-0.010101010101010102
2025-01-10,unknown,0.4910750283703939,0.632996632996633,-0.1419216046262391
2025-01-13,C 制造业,0.3254901671800851,0.265993265993266,0.05949690118681911
2025-01-13,J 金融业,0.0746229368784752,0.030303030303030304,0.04431990657544489
2025-01-13,I 信息技术,0.059151676745429704,0.026936026936026935,0.032215649809402766
2025-01-13,B 采矿业,0.02000718800734,0.003367003367003367,0.016640184640336633
2025-01-13,K 房地产,0.0183158704617185,0.006734006734006734,0.011581863727711767
2025-01-13,D 水电煤气,0.0,0.003367003367003367,-0.003367003367003367
2025-01-13,F 批发零售,0.0,0.003367003367003367,-0.003367003367003367
2025-01-13,L 商务服务,0.0,0.003367003367003367,-0.003367003367003367
2025-01-13,Q 卫生,0.0,0.003367003367003367,-0.003367003367003367
2025-01-13,R 文化传播,0.0,0.003367003367003367,-0.003367003367003367
2025-01-13,A 农林牧渔,0.0,0.006734006734006734,-0.006734006734006734
2025-01-13,G 运输仓储,0.0,0.010101010101010102,-0.010101010101010102
2025-01-13,unknown,0.4906825829486493,0.632996632996633,-0.1423140500479837
2025-01-14,J 金融业,0.0985872789408931,0.030303030303030304,0.0682842486378628
2025-01-14,Q 卫生,0.0210727502569619,0.003367003367003367,0.017705746889958535
2025-01-14,B 采矿业,0.0189005624904912,0.003367003367003367,0.015533559123487832
2025-01-14,K 房地产,0.0179161438725715,0.006734006734006734,0.011182137138564766
2025-01-14,I 信息技术,0.0379382139358523,0.026936026936026935,0.011002186999825362
2025-01-14,D 水电煤气,0.0,0.003367003367003367,-0.003367003367003367
2025-01-14,F 批发零售,0.0,0.003367003367003367,-0.003367003367003367
2025-01-14,L 商务服务,0.0,0.003367003367003367,-0.003367003367003367
2025-01-14,R 文化传播,0.0,0.003367003367003367,-0.003367003367003367
2025-01-14,A 农林牧渔,0.0,0.006734006734006734,-0.006734006734006734
2025-01-14,G 运输仓储,0.0,0.010101010101010102,-0.010101010101010102
2025-01-14,C 制造业,0.239702112309875,0.265993265993266,-0.026291153683390994
2025-01-14,unknown,0.5547459044234971,0.632996632996633,-0.07825072857313586
2025-01-15,J 金融业,0.0788932696876055,0.030303030303030304,0.0485902393845752
2025-01-15,Q 卫生,0.0210311433368714,0.003367003367003367,0.017664139969868035
2025-01-15,B 采矿业,0.0189205688954488,0.003367003367003367,0.015553565528445433
2025-01-15,I 信息技术,0.038664261871449404,0.026936026936026935,0.01172823493542247
2025-01-15,K 房地产,0.0179830524540733,0.006734006734006734,0.011249045720066565
2025-01-15,C 制造业,0.2768484640872503,0.265993265993266,0.010855198093984275
2025-01-15,D 水电煤气,0.0,0.003367003367003367,-0.003367003367003367
2025-01-15,F 批发零售,0.0,0.003367003367003367,-0.003367003367003367
2025-01-15,L 商务服务,0.0,0.003367003367003367,-0.003367003367003367
2025-01-15,R 文化传播,0.0,0.003367003367003367,-0.003367003367003367
2025-01-15,A 农林牧渔,0.0,0.006734006734006734,-0.006734006734006734
2025-01-15,G 运输仓储,0.0,0.010101010101010102,-0.010101010101010102
2025-01-15,unknown,0.537185432334286,0.632996632996633,-0.09581120066234705
2025-01-16,J 金融业,0.0985659482628098,0.030303030303030304,0.0682629179597795
2025-01-16,Q 卫生,0.0207209683021749,0.003367003367003367,0.017353964935171533
2025-01-16,B 采矿业,0.0186675386030494,0.003367003367003367,0.015300535236046032
2025-01-16,K 房地产,0.0178276524246364,0.006734006734006734,0.011093645690629664
2025-01-16,C 制造业,0.2637993269867806,0.265993265993266,-0.0021939390064854014
2025-01-16,D 水电煤气,0.0,0.003367003367003367,-0.003367003367003367
2025-01-16,F 批发零售,0.0,0.003367003367003367,-0.003367003367003367
2025-01-16,L 商务服务,0.0,0.003367003367003367,-0.003367003367003367
2025-01-16,R 文化传播,0.0,0.003367003367003367,-0.003367003367003367
2025-01-16,A 农林牧渔,0.0,0.006734006734006734,-0.006734006734006734
2025-01-16,I 信息技术,0.018807602272507,0.026936026936026935,-0.008128424663519936
2025-01-16,G 运输仓储,0.0,0.010101010101010102,-0.010101010101010102
2025-01-16,unknown,0.5508933252753307,0.632996632996633,-0.08210330772130225
2025-01-17,J 金融业,0.058998225059155904,0.030201342281879196,0.028796882777276708
2025-01-17,C 制造业,0.2863518387226636,0.2684563758389262,0.017895462883737445
2025-01-17,Q 卫生,0.0206084955981304,0.003355704697986577,0.017252790900143825
2025-01-17,B 采矿业,0.0186271845662869,0.003355704697986577,0.015271479868300323
2025-01-17,I 信息技术,0.038625875156402395,0.026845637583892617,0.011780237572509778
2025-01-17,K 房地产,0.0171427072411012,0.006711409395973154,0.010431297845128047
2025-01-17,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-01-17,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-01-17,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-01-17,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-01-17,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-01-17,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-01-17,unknown,0.5490236773713261,0.6308724832214765,-0.08184880585015042
2025-01-20,C 制造业,0.3074370437658842,0.2684563758389262,0.038980667926958035
2025-01-20,Q 卫生,0.0206059632244743,0.003355704697986577,0.017250258526487726
2025-01-20,B 采矿业,0.018195940085819,0.003355704697986577,0.014840235387832421
2025-01-20,I 信息技术,0.038178353866181,0.026845637583892617,0.011332716282288383
2025-01-20,K 房地产,0.0176658566665399,0.006711409395973154,0.010954447270566745
2025-01-20,G 运输仓储,0.0200185996595365,0.010067114093959731,0.009951485565576769
2025-01-20,J 金融业,0.0387202491840747,0.030201342281879196,0.008518906902195502
2025-01-20,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-01-20,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-01-20,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-01-20,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-01-20,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-01-20,unknown,0.5284683629348004,0.6308724832214765,-0.10240412028667611
2025-01-21,C 制造业,0.3657456575854306,0.2684563758389262,0.09728928174650442
2025-01-21,Q 卫生,0.0204239216081612,0.003355704697986577,0.017068216910174624
2025-01-21,B 采矿业,0.0178582294736329,0.003355704697986577,0.014502524775646322
2025-01-21,K 房地产,0.0189063448304565,0.006711409395973154,0.012194935434483346
2025-01-21,J 金融业,0.03868915528183,0.030201342281879196,0.008487812999950804
2025-01-21,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-01-21,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-01-21,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-01-21,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-01-21,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-01-21,I 信息技术,0.0184067912955439,0.026845637583892617,-0.008438846288348716
2025-01-21,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-01-21,unknown,0.5092025116627512,0.6308724832214765,-0.12166997155872528
2025-01-22,C 制造业,0.3886449570582058,0.2684563758389262,0.12018858121927961
2025-01-22,Q 卫生,0.0202670100113266,0.003355704697986577,0.016911305313340026
2025-01-22,B 采矿业,0.0184776767863658,0.003355704697986577,0.015121972088379223
2025-01-22,K 房地产,0.0180279502923787,0.006711409395973154,0.011316540896405543
2025-01-22,J 金融业,0.0382683703522616,0.030201342281879196,0.008067028070382402
2025-01-22,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-01-22,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-01-22,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-01-22,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-01-22,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-01-22,I 信息技术,0.0178600117849147,0.026845637583892617,-0.008985625798977916
2025-01-22,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-01-22,unknown,0.4876456160589238,0.6308724832214765,-0.14322686716255267
2025-01-23,C 制造业,0.4082566223303397,0.2684563758389262,0.13980024649141354
2025-01-23,Q 卫生,0.0205043699655856,0.003355704697986577,0.017148665267599023
2025-01-23,B 采矿业,0.0183303217560966,0.003355704697986577,0.014974617058110021
2025-01-23,K 房地产,0.0190121104422036,0.006711409395973154,0.012300701046230444
2025-01-23,J 金融业,0.038973378459660396,0.030201342281879196,0.0087720361777812
2025-01-23,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-01-23,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-01-23,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-01-23,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-01-23,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-01-23,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-01-23,I 信息技术,0.0,0.026845637583892617,-0.026845637583892617
2025-01-23,unknown,0.4842420463951547,0.6308724832214765,-0.14663043682632176
2025-01-24,C 制造业,0.3244198336074491,0.2684563758389262,0.055963457768522906
2025-01-24,Q 卫生,0.0202876618684087,0.003355704697986577,0.016931957170422125
2025-01-24,K 房地产,0.0188722904282365,0.006711409395973154,0.012160881032263347
2025-01-24,J 金融业,0.0389216633187556,0.030201342281879196,0.008720321036876404
2025-01-24,B 采矿业,0.0,0.003355704697986577,-0.003355704697986577
2025-01-24,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-01-24,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-01-24,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-01-24,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-01-24,I 信息技术,0.0203939139205253,0.026845637583892617,-0.006451723663367315
2025-01-24,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-01-24,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-01-24,unknown,0.5662474329076623,0.6308724832214765,-0.06462505031381416
2025-01-27,C 制造业,0.3198990655326914,0.2684563758389262,0.0514426896937652
2025-01-27,Q 卫生,0.0205819398072245,0.003355704697986577,0.017226235109237924
2025-01-27,K 房地产,0.0189130377330866,0.006711409395973154,0.012201628337113444
2025-01-27,J 金融业,0.039032129636386595,0.030201342281879196,0.008830787354507399
2025-01-27,B 采矿业,0.0,0.003355704697986577,-0.003355704697986577
2025-01-27,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-01-27,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-01-27,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-01-27,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-01-27,I 信息技术,0.021134718916143,0.026845637583892617,-0.005710918667749618
2025-01-27,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-01-27,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-01-27,unknown,0.5693151350722242,0.6308724832214765,-0.06155734814925229
2025-02-05,C 制造业,0.3950214081154965,0.2684563758389262,0.12656503227657034
2025-02-05,J 金融业,0.0798630386292637,0.030201342281879196,0.0496616963473845
2025-02-05,Q 卫生,0.0206969282770571,0.003355704697986577,0.017341223579070524
2025-02-05,K 房地产,0.0179957293492357,0.006711409395973154,0.011284319953262546
2025-02-05,B 采矿业,0.0,0.003355704697986577,-0.003355704697986577
2025-02-05,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-02-05,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-02-05,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-02-05,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-02-05,I 信息技术,0.0225264703333952,0.026845637583892617,-0.004319167250497417
2025-02-05,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-02-05,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-02-05,unknown,0.4529213081737252,0.6308724832214765,-0.17795117504775126
2025-02-06,J 金融业,0.08042903938194171,0.030303030303030304,0.050126009078911404
2025-02-06,C 制造业,0.3134543764673642,0.26936026936026936,0.044094107107094827
2025-02-06,Q 卫生,0.0204375124322652,0.003367003367003367,0.017070509065261835
2025-02-06,I 信息技术,0.041969448425269104,0.026936026936026935,0.01503342148924217
2025-02-06,K 房地产,0.0175960012179935,0.006734006734006734,0.010861994483986767
2025-02-06,B 采矿业,0.0,0.003367003367003367,-0.003367003367003367
2025-02-06,D 水电煤气,0.0,0.003367003367003367,-0.003367003367003367
2025-02-06,F 批发零售,0.0,0.003367003367003367,-0.003367003367003367
2025-02-06,L 商务服务,0.0,0.003367003367003367,-0.003367003367003367
2025-02-06,R 文化传播,0.0,0.003367003367003367,-0.003367003367003367
2025-02-06,A 农林牧渔,0.0,0.006734006734006734,-0.006734006734006734
2025-02-06,G 运输仓储,0.0,0.010101010101010102,-0.010101010101010102
2025-02-06,unknown,0.5153913140899146,0.6296296296296297,-0.11423831553971509
2025-02-07,C 制造业,0.3933418778600339,0.26936026936026936,0.12398160849976453
2025-02-07,J 金融业,0.0810805049626944,0.030303030303030304,0.05077747465966409
2025-02-07,I 信息技术,0.059464493088123,0.026936026936026935,0.032528466152096064
2025-02-07,Q 卫生,0.0206560614226607,0.003367003367003367,0.017289058055657336
2025-02-07,R 文化传播,0.019631701897642,0.003367003367003367,0.016264698530638635
2025-02-07,K 房地产,0.0182269989015072,0.006734006734006734,0.011492992167500465
2025-02-07,B 采矿业,0.0,0.003367003367003367,-0.003367003367003367
2025-02-07,D 水电煤气,0.0,0.003367003367003367,-0.003367003367003367
2025-02-07,F 批发零售,0.0,0.003367003367003367,-0.003367003367003367
2025-02-07,L 商务服务,0.0,0.003367003367003367,-0.003367003367003367
2025-02-07,A 农林牧渔,0.0,0.006734006734006734,-0.006734006734006734
2025-02-07,G 运输仓储,0.0,0.010101010101010102,-0.010101010101010102
2025-02-07,unknown,0.3971763978668971,0.6296296296296297,-0.23245323176273253
2025-02-10,C 制造业,0.4135772714442239,0.2684563758389262,0.14512089560529773
2025-02-10,J 金融业,0.0809285922507862,0.030201342281879196,0.05072724996890701
2025-02-10,Q 卫生,0.0207612772523808,0.003355704697986577,0.017405572554394223
2025-02-10,I 信息技术,0.041522348974246504,0.026845637583892617,0.014676711390353887
2025-02-10,K 房地产,0.0179977045577413,0.006711409395973154,0.011286295161768146
2025-02-10,B 采矿业,0.0,0.003355704697986577,-0.003355704697986577
2025-02-10,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-02-10,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-02-10,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-02-10,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-02-10,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-02-10,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-02-10,unknown,0.4140335879696659,0.6308724832214765,-0.2168388952518106
2025-02-11,C 制造业,0.3745214808899568,0.2684563758389262,0.10606510505103062
2025-02-11,J 金融业,0.0803434962369735,0.030201342281879196,0.050142153955094304
2025-02-11,R 文化传播,0.0203203492704765,0.003355704697986577,0.016964644572489924
2025-02-11,B 采矿业,0.0203153504453498,0.003355704697986577,0.016959645747363226
2025-02-11,Q 卫生,0.0202630425479677,0.003355704697986577,0.016907337849981125
2025-02-11,K 房地产,0.017638617351833,0.006711409395973154,0.010927207955859844
2025-02-11,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-02-11,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-02-11,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-02-11,I 信息技术,0.0209123451705659,0.026845637583892617,-0.005933292413326716
2025-02-11,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-02-11,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-02-11,unknown,0.4348364332158563,0.6308724832214765,-0.1960360500056202
2025-02-12,C 制造业,0.33470797738120067,0.2684563758389262,0.0662516015422745
2025-02-12,Q 卫生,0.0200295815779957,0.003355704697986577,0.016673876880009125
2025-02-12,B 采矿业,0.0194584126201649,0.003355704697986577,0.016102707922178324
2025-02-12,I 信息技术,0.042042003862462,0.026845637583892617,0.015196366278569382
2025-02-12,K 房地产,0.018975219119973,0.006711409395973154,0.012263809723999843
2025-02-12,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-02-12,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-02-12,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-02-12,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-02-12,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-02-12,J 金融业,0.0209715511339401,0.030201342281879196,-0.009229791147939096
2025-02-12,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-02-12,unknown,0.5326168705342678,0.6308724832214765,-0.09825561268720873
2025-02-13,C 制造业,0.2996422819567207,0.2684563758389262,0.031185906117794537
2025-02-13,Q 卫生,0.0204471181610146,0.003355704697986577,0.017091413463028025
2025-02-13,B 采矿业,0.0196076446487143,0.003355704697986577,0.016251939950727726
2025-02-13,I 信息技术,0.0420586213490994,0.026845637583892617,0.015212983765206783
2025-02-13,K 房地产,0.0192007111179332,0.006711409395973154,0.012489301721960045
2025-02-13,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-02-13,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-02-13,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-02-13,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-02-13,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-02-13,J 金融业,0.020480565904882,0.030201342281879196,-0.009720776376997198
2025-02-13,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-02-13,unknown,0.5682174250653517,0.6308724832214765,-0.06265505815612482
2025-02-14,C 制造业,0.2996067931398245,0.2684563758389262,0.031150417300898348
2025-02-14,Q 卫生,0.0208066838825255,0.003355704697986577,0.017450979184538924
2025-02-14,I 信息技术,0.0408208807253547,0.026845637583892617,0.01397524314146208
2025-02-14,B 采矿业,0.0,0.003355704697986577,-0.003355704697986577
2025-02-14,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-02-14,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-02-14,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-02-14,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-02-14,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-02-14,K 房地产,0.0,0.006711409395973154,-0.006711409395973154
2025-02-14,J 金融业,0.0205261482551822,0.030201342281879196,-0.009675194026696997
2025-02-14,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-02-14,unknown,0.6073223767080876,0.6308724832214765,-0.023550106513388847
2025-02-17,C 制造业,0.3597976410944236,0.2684563758389262,0.0913412652554974
2025-02-17,I 信息技术,0.059746122819556505,0.026845637583892617,0.032900485235663884
2025-02-17,Q 卫生,0.021070378415662,0.003355704697986577,0.017714673717675423
2025-02-17,B 采矿业,0.0,0.003355704697986577,-0.003355704697986577
2025-02-17,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-02-17,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-02-17,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-02-17,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-02-17,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-02-17,K 房地产,0.0,0.006711409395973154,-0.006711409395973154
2025-02-17,J 金融业,0.0207409945394858,0.030201342281879196,-0.009460347742393398
2025-02-17,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-02-17,unknown,0.5283543562000985,0.6308724832214765,-0.10251812702137797
2025-02-18,C 制造业,0.3605812700822461,0.2684563758389262,0.09212489424331993
2025-02-18,B 采矿业,0.0199576392238301,0.003355704697986577,0.016601934525843524
2025-02-18,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-02-18,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-02-18,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-02-18,Q 卫生,0.0,0.003355704697986577,-0.003355704697986577
2025-02-18,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
2025-02-18,A 农林牧渔,0.0,0.006711409395973154,-0.006711409395973154
2025-02-18,K 房地产,0.0,0.006711409395973154,-0.006711409395973154
2025-02-18,I 信息技术,0.0187469415634237,0.026845637583892617,-0.008098696020468917
2025-02-18,G 运输仓储,0.0,0.010067114093959731,-0.010067114093959731
2025-02-18,J 金融业,0.0199126352201945,0.030201342281879196,-0.010288707061684697
2025-02-18,unknown,0.5700316469028355,0.6308724832214765,-0.06084083631864101
2025-02-19,C 制造业,0.3602271847647186,0.2684563758389262,0.09177080892579242
2025-02-19,I 信息技术,0.0593237289151029,0.026845637583892617,0.03247809133121028
2025-02-19,B 采矿业,0.0196673724867291,0.003355704697986577,0.016311667788742525
2025-02-19,D 水电煤气,0.0,0.003355704697986577,-0.003355704697986577
2025-02-19,F 批发零售,0.0,0.003355704697986577,-0.003355704697986577
2025-02-19,L 商务服务,0.0,0.003355704697986577,-0.003355704697986577
2025-02-19,Q 卫生,0.0,0.003355704697986577,-0.003355704697986577
2025-02-19,R 文化传播,0.0,0.003355704697986577,-0.003355704697986577
