symbol,total_contribution,avg_contribution,holding_days,avg_weight,max_weight
002365.SZ,0.10872170923988349,0.003294597249693439,33,0.12518964871000163,0.1821294866799777
000811.SZ,0.07161291447412423,0.0002911094084313993,246,0.038452769813753326,0.0896158023268712
688498.SH,0.05158807842540571,0.00023449126557002596,220,0.02332227979984304,0.0391943056858099
600105.SH,0.04363999695525491,0.0002597618866384221,168,0.026652802388554175,0.0462630675222881
300394.SZ,0.04038086598769926,0.00013972617988823274,289,0.015161213274419513,0.0322031684875689
300652.SZ,0.035671730040008925,0.00045732987230780674,78,0.022697438350959036,0.0676704043561325
301150.SZ,0.03388441408756901,0.00016448744702703401,206,0.022561991862176403,0.0385057204587227
603061.SH,0.030507125899622706,0.0005001168180266017,61,0.03782065361958818,0.0491183122910399
301529.SZ,0.02598951822661864,0.00021657931855515535,120,0.04317192662728607,0.072165362058206
688019.SH,0.024019594622844857,7.773331593153676e-05,309,0.02287782884868379,0.0299856574645276
300153.SZ,0.02376853086419931,0.00021413090868648027,111,0.01596418561074703,0.0418492857193306
300378.SZ,0.022538747354019947,0.00014828123259223649,152,0.023756429577891352,0.035359714457214
603319.SH,0.022464254176865234,7.61500141588652e-05,295,0.027009801323098562,0.034431694193481
600126.SH,0.02226968671365732,0.0012372048174254067,18,0.031142211713843966,0.0542509130642488
301489.SZ,0.022154766112874966,0.0002517587058281246,88,0.012904070311126753,0.0353116496130427
603993.SH,0.021436678159840045,9.924388036962984e-05,216,0.03020753850453613,0.042539488067038
688167.SH,0.019501960358360503,0.00015235906529969143,128,0.017199955239926512,0.0477820570842598
002048.SZ,0.018415618505072152,8.006790654379197e-05,230,0.020008356171309697,0.0367018176834208
301232.SZ,0.017043667344302543,0.00012911869200229198,132,0.025921569361358202,0.0388049638685022
000630.SZ,0.016897159557722283,0.00017786483744970826,95,0.03508802965793806,0.0531045384367111
002471.SZ,0.016882537526471345,0.00011563381867446127,146,0.015952333847860753,0.0731318752760444
688041.SH,0.01646942436737132,4.652379764794158e-05,354,0.016725618208658033,0.0218032447633071
688536.SH,0.015946706836892498,0.00010092852428412973,158,0.022408851213503125,0.0364578635653487
603893.SH,0.015821021473370354,0.0008789456374094641,18,0.024243735150025137,0.0297128850114201
002979.SZ,0.015532446427612805,0.0005356016009521657,29,0.02166381540410986,0.0263819203934659
000880.SZ,0.015094388752314069,6.678933076245164e-05,226,0.018377862980972083,0.0284863278095722
002846.SZ,0.013384859034653453,0.00044616196782178174,30,0.01867811534496249,0.0307807711170787
