symbol,total_contribution,avg_contribution,holding_days,avg_weight,max_weight
300394.SZ,0.044081817299446595,0.00023079485497092458,191,0.01981496011455528,0.0262856870510829
688498.SH,0.030400847456569107,0.00019740810036733187,154,0.020955727284061264,0.0326636060892242
300766.SZ,0.027563139331131314,0.0004593856555188552,60,0.020173389506356394,0.0382564050400144
688300.SH,0.02281558583680846,0.0007605195278936153,30,0.022241296727264385,0.0302015154418821
000880.SZ,0.022250424179837847,0.0002816509389852892,79,0.020654388548606503,0.0290510859832762
300857.SZ,0.020821977881255498,9.25421239166911e-05,225,0.019334505810441553,0.0307376396426483
603256.SH,0.019693328250025545,0.00045798437790757084,43,0.02128125709235072,0.0294551846430372
601606.SH,0.019237693473364056,0.0004809423368341014,40,0.019345727835605134,0.0242442788793633
603083.SH,0.017018075652821298,0.00042545189132053244,40,0.02143326892025803,0.0307698942305144
603629.SH,0.016886848300303244,0.00030703360546005895,55,0.020281259435197565,0.0240320367707601
600105.SH,0.0161016204066304,0.00027761414494190345,58,0.020943112217269338,0.0268960085687436
603993.SH,0.01606333158196907,0.00019123013788058417,84,0.021600530035322148,0.0282723413602095
600126.SH,0.015654116425424205,0.0007115507466101911,22,0.02180481872160992,0.0316074968607688
603119.SH,0.015292096359984249,8.091056275123942e-05,189,0.019992689000966974,0.0268304630428196
300100.SZ,0.01504929408571347,0.0002687373943877405,56,0.019981294561512788,0.0247965224453109
300658.SZ,0.014765832340027901,0.000820324018890439,18,0.02130422336802776,0.0243969939112267
300438.SZ,0.0139828365459209,0.0003410447938029488,41,0.02108352703233605,0.0259540415867291
000426.SZ,0.013913765788211477,0.00025297755978566323,55,0.01988675620844368,0.0222588197599411
002537.SZ,0.013906579934860948,0.0004635526644953649,30,0.02034288498804206,0.0269043039271597
300377.SZ,0.0135448301790581,0.000644991913288481,21,0.020423905679977847,0.026076924605287
300153.SZ,0.013506281948499087,0.0003972435867205614,34,0.01978993300110548,0.0255113974361829
300548.SZ,0.013435153129927354,0.00017224555294778659,78,0.020175606455263805,0.0260517506816754
