benchmark,beta,correlation,strategy_vol,benchmark_vol
csi1000,1.1724782915508698,0.9135177362944878,0.2968322194877109,0.23192539435076076
csi500,1.1820300931561807,0.877738602483257,0.2968322194877109,0.22104097925998098
hs300,1.3859180141310854,0.7408319606791077,0.2968322194877109,0.15911762979043897
