month,benchmark,strategy_return,benchmark_return,excess_return,up_market
2025-01,csi1000,0.10506011157915696,-0.018740390619230052,0.12380050219838701,False
2025-02,csi1000,0.15277952403211592,0.07258722526415196,0.08019229876796397,True
2025-03,csi1000,-0.005850720108119933,-0.0069803936578410886,0.0011296735497211552,False
2025-04,csi1000,-0.02354581048218285,-0.044410718444107045,0.020864907961924195,False
2025-05,csi1000,0.06673676085940472,0.012846799728408298,0.05388996113099642,True
2025-06,csi1000,0.0468002270883936,0.05469455211596741,-0.007894325027573812,True
2025-07,csi1000,0.05093652744754773,0.04798636917142063,0.0029501582761271017,True
2025-08,csi1000,0.14139339702837228,0.11671938497475698,0.024674012053615302,True
2025-09,csi1000,0.11172527646968011,0.018320454704329192,0.09340482176535092,True
2025-10,csi1000,0.023665734107318537,-0.009015229123321977,0.032680963230640514,False
2025-11,csi1000,0.021956880222913533,-0.022974234913749392,0.044931115136662925,False
2025-12,csi1000,0.09857206472014268,0.03559619918164292,0.06297586553849976,True
2026-01,csi1000,0.07725849600029888,0.08684077479697927,-0.009582278796680388,True
2026-02,csi1000,0.05466353317180661,0.03706664922239722,0.017596883949409392,True
2026-03,csi1000,-0.10085161491786798,-0.10991795197667498,0.009066337058806995,False
2026-04,csi1000,0.09915800455738877,0.10001509216060622,-0.0008570876032174546,True
2026-05,csi1000,0.02024944596253242,0.0031961536396662993,0.01705329232286612,True
2026-06,csi1000,0.06672390668666428,0.04575596343804178,0.0209679432486225,True
2025-01,csi500,0.10506011157915696,-0.02382054340669204,0.128880654985849,False
2025-02,csi500,0.15277952403211592,0.04840106345293016,0.10437846057918576,True
2025-03,csi500,-0.005850720108119933,-0.00035836972492553354,-0.0054923503831944,False
2025-04,csi500,-0.02354581048218285,-0.03857269916708961,0.015026888684906758,False
2025-05,csi500,0.06673676085940472,0.00696932785493809,0.05976743300446663,True
2025-06,csi500,0.0468002270883936,0.04308181701160452,0.0037184100767890804,True
2025-07,csi500,0.05093652744754773,0.05256627204630604,-0.0016297445987583092,True
2025-08,csi500,0.14139339702837228,0.13131309886707143,0.010080298161300849,True
2025-09,csi500,0.11172527646968011,0.052304534110171774,0.05942074235950834,True
2025-10,csi500,0.023665734107318537,-0.010977595559854891,0.03464332966717343,False
2025-11,csi500,0.021956880222913533,-0.04084708770972589,0.06280396793263943,False
2025-12,csi500,0.09857206472014268,0.0617246553035955,0.03684740941654718,True
2026-01,csi500,0.07725849600029888,0.12121646438249178,-0.0439579683821929,True
2026-02,csi500,0.05466353317180661,0.03439810191003656,0.02026543126177005,True
2026-03,csi500,-0.10085161491786798,-0.12024323060132003,0.019391615683452046,False
2026-04,csi500,0.09915800455738877,0.09612029411880596,0.003037710438582808,True
2026-05,csi500,0.02024944596253242,0.0012036634485133035,0.019045782514019116,True
2026-06,csi500,0.06672390668666428,0.05782361751097009,0.008900289175694187,True
2025-01,hs300,0.10506011157915696,-0.02994477637353865,0.1350048879526956,False
2025-02,hs300,0.15277952403211592,0.01911670701164292,0.133662817020473,True
2025-03,hs300,-0.005850720108119933,-0.0007043611264636596,-0.005146358981656274,False
2025-04,hs300,-0.02354581048218285,-0.030031049749054906,0.006485239266872056,False
2025-05,hs300,0.06673676085940472,0.01847466032987044,0.04826210052953428,True
2025-06,hs300,0.0468002270883936,0.024959442533389886,0.02184078455500371,True
2025-07,hs300,0.05093652744754773,0.03544389341680021,0.01549263403074752,True
2025-08,hs300,0.14139339702837228,0.10333963916880706,0.03805375785956522,True
2025-09,hs300,0.11172527646968011,0.03200748983712676,0.07971778663255336,True
2025-10,hs300,0.023665734107318537,-4.3097039448269925e-06,0.023670043811263364,False
2025-11,hs300,0.021956880222913533,-0.0245675732167987,0.04652445343971223,False
2025-12,hs300,0.09857206472014268,0.022815939346007896,0.07575612537413479,True
2026-01,hs300,0.07725849600029888,0.01650129375326692,0.06075720224703196,True
2026-02,hs300,0.05466353317180661,0.0009157859398167822,0.05374774723198983,True
2026-03,hs300,-0.10085161491786798,-0.05532145245348319,-0.045530162464384794,False
2026-04,hs300,0.09915800455738877,0.08028224401972972,0.018875760537659048,True
2026-05,hs300,0.02024944596253242,0.01764188288252644,0.0026075630800059812,True
2026-06,hs300,0.06672390668666428,0.01040448721617615,0.05631941947048813,True
