symbol,total_contribution,avg_contribution,holding_days,avg_weight,max_weight
002389.SZ,-0.0005415594964069969,-0.0005415594964069969,1,0.0200472024108555,0.0200472024108555
001914.SZ,-0.0005416687094123491,-0.0005416687094123491,1,0.0208105623519389,0.0208105623519389
601888.SH,-0.0005423633215068486,-0.0002711816607534243,2,0.020470355011284698,0.0209377070661157
600399.SH,-0.0005487830253959581,-0.00027439151269797904,2,0.019916947585671002,0.0204953171512857
688001.SH,-0.0005502070827514472,-9.170118045857454e-05,6,0.020568692355249097,0.0210703971235942
688192.SH,-0.0005519863012336612,-3.9427592945261515e-05,14,0.01905707643282612,0.0203892716366141
000503.SZ,-0.0005544337859361521,-0.00013860844648403803,4,0.01946841356589565,0.021605439234364
601088.SH,-0.0005606656885054688,-5.606656885054688e-05,10,0.020210602546027377,0.0211411111894919
603893.SH,-0.0005609691144417902,-0.00018698970481393005,3,0.0202022781780905,0.0209592472486759
301536.SZ,-0.0005624852421702039,-2.960448643001073e-05,19,0.01972336116081383,0.0201969910963992
688472.SH,-0.0005626393552738836,-0.0002813196776369418,2,0.0209736778434262,0.0211009244493456
000937.SZ,-0.0005679115265727346,-0.00014197788164318364,4,0.0202985653810548,0.0209174477972798
601162.SH,-0.0005868563575170861,-0.0005868563575170861,1,0.0200221580799947,0.0200221580799947
002761.SZ,-0.0006051592059214207,-0.00030257960296071036,2,0.0199912280104435,0.0203407153415313
600348.SH,-0.0006067820068078383,-0.0006067820068078383,1,0.0199949118433821,0.0199949118433821
600075.SH,-0.0006159468420352597,-0.00015398671050881492,4,0.020375711577464924,0.0211290267838626
600033.SH,-0.0006215178448984161,-0.0006215178448984161,1,0.0204622798166556,0.0204622798166556
600893.SH,-0.000623780837603677,-7.797260470045962e-05,8,0.021519970926069262,0.0230817252401574
301489.SZ,-0.00062398659992883,-5.2435848733515125e-06,119,0.018984047288598874,0.0219782765238588
301050.SZ,-0.0006251193230144455,-4.465138021531754e-05,14,0.019726101562641336,0.0205501787595675
603019.SH,-0.0006309951696903197,-0.00031549758484515986,2,0.01989852432071465,0.0199105559349872
000831.SZ,-0.0006335846797114744,-0.0001583961699278686,4,0.022017636078845826,0.0231431288728405
300322.SZ,-0.0006364938628345964,-0.00021216462094486547,3,0.020027743109031368,0.0203626038086466
600718.SH,-0.000641456723454381,-0.0003207283617271905,2,0.0206062461849889,0.0213080812488362
600114.SH,-0.0006424153389244585,-0.0001284830677848917,5,0.02026205762829924,0.0207674136155105
002539.SZ,-0.0006424598854920945,-0.0006424598854920945,1,0.0198798907963592,0.0198798907963592
