date,industry,portfolio_weight,benchmark_weight,active_weight
2025-01-03,C 制造业,0.4178896380259746,0.32086167800453513,0.09702796002143949
2025-01-03,I 信息技术,0.09497159847784051,0.049886621315192746,0.04508497716264776
2025-01-03,M 科研服务,0.037971073873858105,0.006802721088435374,0.03116835278542273
2025-01-03,S 综合,0.0189962394654172,0.0005668934240362812,0.01842934604138092
2025-01-03,J 金融业,0.0379423956203635,0.01984126984126984,0.01810112577909366
2025-01-03,L 商务服务,0.0190045028062187,0.008503401360544218,0.01050110144567448
2025-01-03,F 批发零售,0.0189999117706907,0.01417233560090703,0.00482757616978367
2025-01-03,P 教育,0.0,0.0005668934240362812,-0.0005668934240362812
2025-01-03,公用事业,0.0,0.0005668934240362812,-0.0005668934240362812
2025-01-03,建筑业,0.0,0.0005668934240362812,-0.0005668934240362812
2025-01-03,房地产,0.0,0.0005668934240362812,-0.0005668934240362812
2025-01-03,房地产业,0.0,0.0005668934240362812,-0.0005668934240362812
2025-01-03,电力设备,0.0,0.0005668934240362812,-0.0005668934240362812
2025-01-03,租赁和商务服务业,0.0,0.0005668934240362812,-0.0005668934240362812
2025-01-03,采矿业,0.0,0.0005668934240362812,-0.0005668934240362812
2025-01-03,非银金融,0.0,0.0005668934240362812,-0.0005668934240362812
2025-01-03,信息传输、软件和信息技术服务业,0.0,0.0011337868480725624,-0.0011337868480725624
2025-01-03,批发和零售业,0.0,0.0011337868480725624,-0.0011337868480725624
2025-01-03,Q 卫生,0.0,0.002834467120181406,-0.002834467120181406
2025-01-03,金融业,0.0,0.002834467120181406,-0.002834467120181406
2025-01-03,K 房地产,0.0,0.003401360544217687,-0.003401360544217687
2025-01-03,R 文化传播,0.0,0.003401360544217687,-0.003401360544217687
2025-01-03,电力、热力、燃气及水生产和供应业,0.0,0.003401360544217687,-0.003401360544217687
2025-01-03,A 农林牧渔,0.0,0.0045351473922902496,-0.0045351473922902496
2025-01-03,N 公共环保,0.0,0.0045351473922902496,-0.0045351473922902496
2025-01-03,交通运输、仓储和邮政业,0.0,0.0045351473922902496,-0.0045351473922902496
2025-01-03,E 建筑业,0.0,0.006235827664399093,-0.006235827664399093
2025-01-03,G 运输仓储,0.0,0.007369614512471655,-0.007369614512471655
2025-01-03,制造业,0.0,0.007369614512471655,-0.007369614512471655
2025-01-03,B 采矿业,0.0,0.009070294784580499,-0.009070294784580499
2025-01-03,D 水电煤气,0.0,0.01473922902494331,-0.01473922902494331
2025-01-03,unknown,0.3037885904308566,0.4977324263038549,-0.1939438358729983
2025-01-06,I 信息技术,0.1891107814546901,0.049886621315192746,0.13922416013949734
2025-01-06,C 制造业,0.4154609022488887,0.32086167800453513,0.09459922424435357
2025-01-06,S 综合,0.0186278597209466,0.0005668934240362812,0.01806096629691032
2025-01-06,J 金融业,0.037700924508700495,0.01984126984126984,0.017859654667430655
2025-01-06,M 科研服务,0.019227714883599,0.006802721088435374,0.012424993795163625
2025-01-06,L 商务服务,0.018862460568085,0.008503401360544218,0.010359059207540782
2025-01-06,P 教育,0.0,0.0005668934240362812,-0.0005668934240362812
