date,symbol,is_selected,quality_status,quality_flags_x,open,high,low,close,volume,amount,data_source,amount_estimated,price_adjust,source_priority,source_fetch_time,source_error,volume_unit,quality_flags_y,factor,is_paused,is_st,list_date,list_date_fallback,industry,limit_up,limit_down,has_valid_ohlc,has_valid_volume,has_valid_amount,has_valid_limit,has_valid_list_date,has_valid_industry,listed_days,listed_days_fallback,avg_amount,eligible,liquidity_rank,selected,industry_source,industry_update_date,year
2018-01-08,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.0,-1.89,-2.08,-1.98,69018400.0,499748848.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.211,-1.809,False,True,True,False,True,True,3849,False,485977491.2,True,,True,akshare_metadata_cache,,2018
2018-01-09,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.41,-0.41,-0.49,-0.45,2095800.0,14251460.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.49199999999999994,-0.328,False,True,True,False,True,True,1258,False,12686949.0,True,,True,akshare_metadata_cache,,2018
2018-01-09,600546.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.01,0.02,-0.08,-0.01,30508700.0,159927079.0,eastmoney,False,qfq,1,2026-06-28T08:46:35.712089+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,0.07700000000000001,0.06300000000000001,False,True,True,False,True,True,5276,False,120993094.5,True,,True,akshare_metadata_cache,,2018
2018-01-09,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.0,-2.0,-2.17,-2.1,70077900.0,497074464.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.178,-1.782,False,True,True,False,True,True,3850,False,487826986.6666667,True,,True,akshare_metadata_cache,,2018
2018-01-10,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.43,-0.41,-0.52,-0.48,2254700.0,15248620.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.54,-0.36000000000000004,False,True,True,False,True,True,1259,False,13052902.0,True,,True,akshare_metadata_cache,,2018
2018-01-10,600546.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.08,0.0,-0.18,-0.17,25484300.0,132035223.0,eastmoney,False,qfq,1,2026-06-28T08:46:35.712089+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-0.011000000000000001,-0.009000000000000001,False,True,True,False,True,True,5277,False,122570541.42857143,True,,True,akshare_metadata_cache,,2018
2018-01-10,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.09,-2.07,-2.19,-2.08,55710700.0,393856160.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.3100000000000005,-1.8900000000000001,False,True,True,False,True,True,3851,False,474402582.85714287,True,,True,akshare_metadata_cache,,2018
2018-01-11,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.49,-0.44,-0.51,-0.45,2830300.0,19121092.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.576,-0.384,False,True,True,False,True,True,1260,False,13811425.75,True,,True,akshare_metadata_cache,,2018
2018-01-11,600546.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.18,-0.13,-0.28,-0.24,17091600.0,86503253.0,eastmoney,False,qfq,1,2026-06-28T08:46:35.712089+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-0.18700000000000003,-0.15300000000000002,False,True,True,False,True,True,5278,False,118062130.375,True,,True,akshare_metadata_cache,,2018
2018-01-11,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,0.14,0.19,-0.22,-0.09,86641700.0,777549968.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,0.198,0.162,False,True,True,False,True,False,1444,False,1111014760.0,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-01-11,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.12,-2.06,-2.16,-2.14,35111200.0,248086299.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.2880000000000003,-1.872,False,True,True,False,True,True,3852,False,446113047.375,True,,True,akshare_metadata_cache,,2018
2018-01-12,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.47,-0.44,-0.48,-0.45,1708200.0,11581836.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.54,-0.36000000000000004,False,True,True,False,True,True,1261,False,13563693.555555556,True,,True,akshare_metadata_cache,,2018
2018-01-12,600546.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.23,-0.06,-0.27,-0.17,18934800.0,97024800.0,eastmoney,False,qfq,1,2026-06-28T08:46:35.712089+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-0.264,-0.216,False,True,True,False,True,True,5279,False,115724649.22222222,True,,True,akshare_metadata_cache,,2018
2018-01-12,601225.SH,True,failed,invalid_limit;invalid_ohlc,-0.06,0.18,-0.14,0.0,66456900.0,603434992.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.099,-0.081,False,True,True,False,True,False,1445,False,1054617008.0,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-01-12,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.14,-2.09,-2.22,-2.2,37260900.0,261282021.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.3540000000000005,-1.9260000000000002,False,True,True,False,True,True,3853,False,425576266.6666667,True,,True,akshare_metadata_cache,,2018
2018-01-15,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.48,-0.46,-0.61,-0.59,2625000.0,17287895.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.54,-0.36000000000000004,False,True,True,False,True,True,1264,False,13936113.7,True,,True,akshare_metadata_cache,,2018
2018-01-15,600546.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.18,-0.18,-0.34,-0.29,16488500.0,82346692.0,eastmoney,False,qfq,1,2026-06-28T08:46:35.712089+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-0.18700000000000003,-0.15300000000000002,False,True,True,False,True,True,5282,False,112386853.5,True,,True,akshare_metadata_cache,,2018
2018-01-15,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,0.05,0.13,-0.49,-0.4,83514000.0,731282560.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,0.0,0.0,False,True,True,False,True,False,1448,False,1022283563.2,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-01-15,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.23,-2.2,-2.48,-2.46,63540500.0,430400000.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.4200000000000004,-1.9800000000000002,False,True,True,False,True,True,3856,False,426058640.0,True,,True,akshare_metadata_cache,,2018
2018-01-16,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.59,-0.55,-0.61,-0.59,1532900.0,9990959.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.708,-0.472,False,True,True,False,True,True,1265,False,13577463.272727273,True,,True,akshare_metadata_cache,,2018
2018-01-16,600546.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.35,-0.24,-0.42,-0.38,13226000.0,65084339.0,eastmoney,False,qfq,1,2026-06-28T08:46:35.712089+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-0.319,-0.261,False,True,True,False,True,True,5283,False,108086624.9090909,True,,True,akshare_metadata_cache,,2018
2018-01-16,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.35,-0.23,-0.4,-0.27,49693300.0,434368544.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.44000000000000006,-0.36000000000000004,False,True,True,False,True,False,1449,False,968836743.2727273,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-01-16,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.48,-2.4,-2.51,-2.42,37202300.0,246825713.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.706,-2.214,False,True,True,False,True,True,3857,False,409764737.54545456,True,,True,akshare_metadata_cache,,2018
2018-01-17,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.57,-0.55,-0.65,-0.57,2397300.0,15562911.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.708,-0.472,False,True,True,False,True,True,1266,False,13742917.25,True,,True,akshare_metadata_cache,,2018
2018-01-17,600546.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.4,-0.22,-0.48,-0.27,15357500.0,76005476.0,eastmoney,False,qfq,1,2026-06-28T08:46:35.712089+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-0.41800000000000004,-0.342,False,True,True,False,True,True,5284,False,105413195.83333333,True,,True,akshare_metadata_cache,,2018
2018-01-17,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.24,-0.09,-0.41,-0.17,68243200.0,602155920.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.29700000000000004,-0.24300000000000002,False,True,True,False,True,False,1450,False,938280008.0,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-01-17,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.44,-2.34,-2.5,-2.41,38210500.0,254913168.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.662,-2.178,False,True,True,False,True,True,3858,False,396860440.0833333,True,,True,akshare_metadata_cache,,2018
2018-01-18,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.58,-0.54,-0.59,-0.57,1712200.0,11222824.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.6839999999999999,-0.45599999999999996,False,True,True,False,True,True,1267,False,13549063.923076924,True,,True,akshare_metadata_cache,,2018
2018-01-18,600546.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.3,-0.24,-0.35,-0.28,9542500.0,47721940.0,eastmoney,False,qfq,1,2026-06-28T08:46:35.712089+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-0.29700000000000004,-0.24300000000000002,False,True,True,False,True,True,5285,False,100975406.92307693,True,,True,akshare_metadata_cache,,2018
2018-01-18,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.15,0.09,-0.16,0.02,73208900.0,660848608.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,-0.18700000000000003,-0.15300000000000002,False,True,True,False,True,False,1451,False,916939131.0769231,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-01-18,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.44,-2.34,-2.5,-2.37,33483000.0,224337494.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.6510000000000002,-2.169,False,True,True,False,True,True,3859,False,383589444.2307692,True,,True,akshare_metadata_cache,,2018
2018-01-19,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.57,-0.54,-0.6,-0.55,2648100.0,17365713.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.6839999999999999,-0.45599999999999996,False,True,True,False,True,True,1268,False,13821681.714285715,True,,True,akshare_metadata_cache,,2018
2018-01-19,600546.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.28,0.11,-0.33,-0.04,30371700.0,156262182.0,eastmoney,False,qfq,1,2026-06-28T08:46:35.712089+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-0.30800000000000005,-0.25200000000000006,False,True,True,False,True,True,5286,False,104924462.28571428,True,,True,akshare_metadata_cache,,2018
2018-01-19,601225.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,0.05,0.32,-0.02,0.17,89332800.0,825358848.0,eastmoney,False,qfq,1,2026-06-28T07:56:35.158153+00:00,,share,,1.0,False,False,2014-01-28,False,煤炭,0.022000000000000002,0.018000000000000002,False,True,True,False,True,False,1452,False,910397682.2857143,True,,True,eastmoney_board_industry,2026-06-28,2018
2018-01-19,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.38,-2.22,-2.42,-2.24,49148300.0,336043056.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.607,-2.133,False,True,True,False,True,True,3860,False,380193273.64285713,True,,True,akshare_metadata_cache,,2018
2018-01-22,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.56,-0.53,-0.62,-0.54,2305200.0,15106865.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.66,-0.44000000000000006,False,True,True,False,True,True,1271,False,13907360.6,True,,True,akshare_metadata_cache,,2018
2018-01-22,600546.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.04,0.2,-0.09,0.07,32537100.0,174411808.0,eastmoney,False,qfq,1,2026-06-28T08:46:35.712089+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,-0.044000000000000004,-0.036000000000000004,False,True,True,False,True,True,5289,False,109556952.0,True,,True,akshare_metadata_cache,,2018
2018-01-22,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.27,-2.21,-2.32,-2.27,34903300.0,239488806.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.4640000000000004,-2.0160000000000005,False,True,True,False,True,True,3863,False,370812975.8,True,,True,akshare_metadata_cache,,2018
2018-01-23,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.53,-0.49,-0.55,-0.51,2732500.0,18227389.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.648,-0.43200000000000005,False,True,True,False,True,True,1272,False,14177362.375,True,,True,akshare_metadata_cache,,2018
2018-01-23,600546.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,0.03,0.11,-0.06,0.1,19674000.0,104850577.0,eastmoney,False,qfq,1,2026-06-28T08:46:35.712089+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,0.07700000000000001,0.06300000000000001,False,True,True,False,True,True,5290,False,109262803.5625,True,,True,akshare_metadata_cache,,2018
2018-01-23,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.27,-2.18,-2.3,-2.24,33837900.0,233516784.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.4970000000000003,-2.043,False,True,True,False,True,True,3864,False,362231963.8125,True,,True,akshare_metadata_cache,,2018
2018-01-24,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.52,-0.42,-0.52,-0.46,2901300.0,19588514.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.612,-0.40800000000000003,False,True,True,False,True,True,1273,False,14495665.411764706,True,,True,akshare_metadata_cache,,2018
2018-01-24,600546.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,0.1,0.12,-0.06,0.07,15854900.0,83936184.0,eastmoney,False,qfq,1,2026-06-28T08:46:35.712089+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,0.11000000000000001,0.09000000000000001,False,True,True,False,True,True,5291,False,107773002.41176471,True,,True,akshare_metadata_cache,,2018
2018-01-24,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.25,-2.04,-2.27,-2.05,76582600.0,541392800.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.4640000000000004,-2.0160000000000005,False,True,True,False,True,True,3865,False,372770836.5294118,True,,True,akshare_metadata_cache,,2018
2018-01-25,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.47,-0.41,-0.49,-0.49,2970000.0,20236878.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.552,-0.36800000000000005,False,True,True,False,True,True,1274,False,14814621.666666666,True,,True,akshare_metadata_cache,,2018
2018-01-25,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.06,-1.94,-2.12,-2.09,60383800.0,434963280.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.255,-1.845,False,True,True,False,True,True,3866,False,376225972.2777778,True,,True,akshare_metadata_cache,,2018
2018-01-26,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.5,-0.39,-0.51,-0.43,4211100.0,28711420.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.588,-0.392,False,True,True,False,True,True,1275,False,15546032.105263159,True,,True,akshare_metadata_cache,,2018
2018-01-26,600546.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,0.02,0.2,-0.05,0.14,17572200.0,94819644.0,eastmoney,False,qfq,1,2026-06-28T08:46:35.712089+00:00,,share,,1.0,False,False,2003-07-31,False,煤炭,0.066,0.054,False,True,True,False,True,True,5293,False,107630415.21052632,True,,True,akshare_metadata_cache,,2018
2018-01-26,601919.SH,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-2.09,-1.91,-2.12,-2.0,65205300.0,472292080.0,eastmoney,False,qfq,1,2026-06-28T08:46:46.484166+00:00,,share,,1.0,False,False,2007-06-26,False,航运,-2.299,-1.881,False,True,True,False,True,True,3867,False,381282083.2105263,True,,True,akshare_metadata_cache,,2018
2018-01-29,300390.SZ,True,failed,invalid_limit;invalid_ohlc;vwap_unit_outlier,-0.44,-0.41,-0.53,-0.52,2528200.0,17052785.0,eastmoney,False,qfq,1,2026-06-28T08:46:24.607141+00:00,,share,,1.0,False,False,2014-07-31,False,C 制造业,-0.516,-0.34400000000000003,False,True,True,False,True,True,1278,False,15621369.75,True,,True,akshare_metadata_cache,,2018
