symbol,industry,industry_source,rows,selected_rows,has_industry,is_unknown
000966.SZ,D 水电煤气,akshare_metadata_cache,2043,1976,True,False
000967.SZ,C 制造业,akshare_metadata_cache,1998,1998,True,False
000969.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
000970.SZ,C 制造业,akshare_metadata_cache,2048,2048,True,False
000973.SZ,C 制造业,akshare_metadata_cache,2044,2044,True,False
000975.SZ,B 采矿业,akshare_metadata_cache,2039,2039,True,False
000977.SZ,C 制造业,akshare_metadata_cache,2048,2048,True,False
000983.SZ,B 采矿业,akshare_metadata_cache,2044,2044,True,False
000987.SZ,J 金融业,akshare_metadata_cache,2043,2043,True,False
000988.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
000990.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
000997.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
000998.SZ,A 农林牧渔,akshare_metadata_cache,2034,2034,True,False
000999.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
001203.SZ,B 采矿业,akshare_metadata_cache,1243,1158,True,False
001221.SZ,C 制造业,akshare_metadata_cache,217,137,True,False
001227.SZ,J 金融业,akshare_metadata_cache,1072,996,True,False
001233.SZ,C 制造业,akshare_metadata_cache,139,61,True,False
001236.SZ,J 金融业,akshare_metadata_cache,939,859,True,False
001267.SZ,C 制造业,akshare_metadata_cache,1110,1030,True,False
001280.SZ,B 采矿业,akshare_metadata_cache,133,55,True,False
001286.SZ,D 水电煤气,akshare_metadata_cache,776,695,True,False
001287.SZ,F 批发零售,akshare_metadata_cache,776,695,True,False
001301.SZ,C 制造业,akshare_metadata_cache,842,763,True,False
001309.SZ,C 制造业,akshare_metadata_cache,964,884,True,False
001337.SZ,B 采矿业,akshare_metadata_cache,801,721,True,False
001339.SZ,C 制造业,akshare_metadata_cache,933,853,True,False
001359.SZ,C 制造业,akshare_metadata_cache,541,461,True,False
001369.SZ,C 制造业,akshare_metadata_cache,114,37,True,False
001382.SZ,C 制造业,akshare_metadata_cache,305,224,True,False
001386.SZ,C 制造业,akshare_metadata_cache,163,82,True,False
001389.SZ,C 制造业,akshare_metadata_cache,538,458,True,False
001391.SZ,G 运输仓储,akshare_metadata_cache,357,279,True,False
001696.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
001896.SZ,D 水电煤气,akshare_metadata_cache,2043,2017,True,False
001914.SZ,K 房地产,akshare_metadata_cache,2043,2043,True,False
001965.SZ,G 运输仓储,akshare_metadata_cache,2054,1981,True,False
001979.SZ,K 房地产,akshare_metadata_cache,2038,2038,True,False
002001.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002003.SZ,C 制造业,akshare_metadata_cache,2054,2022,True,False
002004.SZ,C 制造业,akshare_metadata_cache,2008,2008,True,False
002006.SZ,C 制造业,akshare_metadata_cache,2054,2026,True,False
002007.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002008.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002010.SZ,L 商务服务,akshare_metadata_cache,2044,2044,True,False
002011.SZ,C 制造业,akshare_metadata_cache,1938,1938,True,False
002015.SZ,D 水电煤气,akshare_metadata_cache,2039,1956,True,False
002017.SZ,C 制造业,akshare_metadata_cache,2048,2007,True,False
002019.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002020.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002023.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002025.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002027.SZ,L 商务服务,akshare_metadata_cache,2054,2054,True,False
002028.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002032.SZ,C 制造业,akshare_metadata_cache,2053,2053,True,False
002036.SZ,C 制造业,akshare_metadata_cache,2049,2049,True,False
002041.SZ,A 农林牧渔,akshare_metadata_cache,2054,2054,True,False
002043.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002044.SZ,Q 卫生,akshare_metadata_cache,2054,2054,True,False
002045.SZ,C 制造业,akshare_metadata_cache,2049,2049,True,False
002046.SZ,C 制造业,akshare_metadata_cache,2054,1983,True,False
002048.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002049.SZ,C 制造业,akshare_metadata_cache,2028,2028,True,False
002050.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002051.SZ,E 建筑业,akshare_metadata_cache,1936,1936,True,False
002053.SZ,D 水电煤气,akshare_metadata_cache,2016,1809,True,False
002056.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002060.SZ,E 建筑业,akshare_metadata_cache,2044,1993,True,False
002061.SZ,E 建筑业,akshare_metadata_cache,2054,2054,True,False
002063.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
002064.SZ,C 制造业,akshare_metadata_cache,2039,2039,True,False
002065.SZ,I 信息技术,akshare_metadata_cache,2044,2044,True,False
002073.SZ,C 制造业,akshare_metadata_cache,2044,2044,True,False
002074.SZ,C 制造业,akshare_metadata_cache,2047,2047,True,False
002075.SZ,C 制造业,akshare_metadata_cache,1837,1836,True,False
002077.SZ,C 制造业,akshare_metadata_cache,2052,2052,True,False
002078.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002081.SZ,E 建筑业,akshare_metadata_cache,2054,2054,True,False
002085.SZ,C 制造业,akshare_metadata_cache,2006,2006,True,False
002091.SZ,F 批发零售,akshare_metadata_cache,2054,2054,True,False
002093.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
002096.SZ,C 制造业,akshare_metadata_cache,2043,1825,True,False
002097.SZ,C 制造业,akshare_metadata_cache,2051,2051,True,False
002099.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002100.SZ,C 制造业,akshare_metadata_cache,2054,2024,True,False
002101.SZ,C 制造业,akshare_metadata_cache,2054,2036,True,False
002104.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002110.SZ,C 制造业,akshare_metadata_cache,2047,2047,True,False
002120.SZ,G 运输仓储,akshare_metadata_cache,2054,2054,True,False
002121.SZ,C 制造业,akshare_metadata_cache,1941,1941,True,False
002123.SZ,I 信息技术,akshare_metadata_cache,2034,2034,True,False
002125.SZ,C 制造业,akshare_metadata_cache,2045,2045,True,False
002126.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002127.SZ,L 商务服务,akshare_metadata_cache,2054,2054,True,False
002130.SZ,C 制造业,akshare_metadata_cache,2038,2038,True,False
002131.SZ,L 商务服务,akshare_metadata_cache,2051,2051,True,False
002138.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002139.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002142.SZ,J 金融业,akshare_metadata_cache,2048,2048,True,False
002145.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002149.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002151.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002152.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002153.SZ,I 信息技术,akshare_metadata_cache,2051,2051,True,False
002155.SZ,B 采矿业,akshare_metadata_cache,2044,2044,True,False
002157.SZ,A 农林牧渔,akshare_metadata_cache,2051,2051,True,False
002158.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002163.SZ,E 建筑业,akshare_metadata_cache,1979,1977,True,False
002170.SZ,C 制造业,akshare_metadata_cache,2054,2022,True,False
002171.SZ,C 制造业,akshare_metadata_cache,1994,1994,True,False
002174.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
002176.SZ,C 制造业,akshare_metadata_cache,2042,2042,True,False
002179.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002181.SZ,L 商务服务,akshare_metadata_cache,2054,2048,True,False
002182.SZ,C 制造业,akshare_metadata_cache,2052,2052,True,False
002183.SZ,L 商务服务,akshare_metadata_cache,2040,2040,True,False
002185.SZ,C 制造业,akshare_metadata_cache,2038,2038,True,False
002192.SZ,B 采矿业,akshare_metadata_cache,2052,2052,True,False
002194.SZ,C 制造业,akshare_metadata_cache,2052,2052,True,False
002195.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
002202.SZ,C 制造业,akshare_metadata_cache,2048,2048,True,False
002203.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002204.SZ,C 制造业,akshare_metadata_cache,2054,1942,True,False
002212.SZ,I 信息技术,akshare_metadata_cache,2010,2010,True,False
002215.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002216.SZ,C 制造业,akshare_metadata_cache,2054,2030,True,False
002221.SZ,F 批发零售,akshare_metadata_cache,2046,2046,True,False
002222.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002223.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002226.SZ,C 制造业,akshare_metadata_cache,1918,1918,True,False
002230.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
002233.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002236.SZ,C 制造业,akshare_metadata_cache,2052,2052,True,False
002237.SZ,C 制造业,akshare_metadata_cache,2053,2053,True,False
002239.SZ,C 制造业,akshare_metadata_cache,1947,1947,True,False
002241.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002243.SZ,C 制造业,akshare_metadata_cache,2043,2021,True,False
002244.SZ,K 房地产,akshare_metadata_cache,2054,2054,True,False
002245.SZ,C 制造业,akshare_metadata_cache,2050,2050,True,False
002246.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002249.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002250.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002251.SZ,F 批发零售,akshare_metadata_cache,2025,2025,True,False
002252.SZ,C 制造业,akshare_metadata_cache,1845,1845,True,False
002254.SZ,C 制造业,akshare_metadata_cache,2032,2032,True,False
002258.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002261.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
002262.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002265.SZ,C 制造业,akshare_metadata_cache,2043,2020,True,False
002266.SZ,N 公共环保,akshare_metadata_cache,2043,2043,True,False
002267.SZ,D 水电煤气,akshare_metadata_cache,2054,2054,True,False
002268.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
002270.SZ,C 制造业,akshare_metadata_cache,2002,1975,True,False
002271.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002273.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002276.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002281.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002287.SZ,C 制造业,akshare_metadata_cache,2054,2021,True,False
002290.SZ,C 制造业,akshare_metadata_cache,2051,1626,True,False
002292.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002299.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002304.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002311.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002312.SZ,C 制造业,akshare_metadata_cache,1958,1957,True,False
002315.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
002317.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002318.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002320.SZ,G 运输仓储,akshare_metadata_cache,2054,2054,True,False
002324.SZ,C 制造业,akshare_metadata_cache,2053,1991,True,False
002326.SZ,C 制造业,akshare_metadata_cache,2049,2049,True,False
002332.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002335.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002338.SZ,C 制造业,akshare_metadata_cache,2037,2037,True,False
002340.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002345.SZ,C 制造业,akshare_metadata_cache,1987,1987,True,False
002351.SZ,C 制造业,akshare_metadata_cache,2054,2014,True,False
002352.SZ,G 运输仓储,akshare_metadata_cache,2051,2051,True,False
002353.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002354.SZ,I 信息技术,akshare_metadata_cache,2042,2042,True,False
002364.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002368.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
002371.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002372.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002373.SZ,I 信息技术,akshare_metadata_cache,2049,2049,True,False
002378.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002384.SZ,C 制造业,akshare_metadata_cache,1984,1984,True,False
002389.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002396.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002400.SZ,L 商务服务,akshare_metadata_cache,2054,2054,True,False
002402.SZ,C 制造业,akshare_metadata_cache,2040,2040,True,False
002405.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
002407.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002408.SZ,C 制造业,akshare_metadata_cache,1945,1945,True,False
002409.SZ,C 制造业,akshare_metadata_cache,2049,2049,True,False
002410.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
002414.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002415.SZ,C 制造业,akshare_metadata_cache,2052,2052,True,False
002416.SZ,F 批发零售,akshare_metadata_cache,2054,2054,True,False
002422.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002423.SZ,J 金融业,akshare_metadata_cache,1962,1962,True,False
002428.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002429.SZ,C 制造业,akshare_metadata_cache,2049,2049,True,False
002430.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002432.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002434.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002436.SZ,C 制造业,akshare_metadata_cache,1985,1985,True,False
002444.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002456.SZ,C 制造业,akshare_metadata_cache,2039,2039,True,False
002458.SZ,A 农林牧渔,akshare_metadata_cache,2034,2028,True,False
002460.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002461.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002463.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002465.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002466.SZ,C 制造业,akshare_metadata_cache,2035,2035,True,False
002468.SZ,G 运输仓储,akshare_metadata_cache,2054,2054,True,False
002472.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002475.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002484.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002487.SZ,C 制造业,akshare_metadata_cache,2054,1873,True,False
002488.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002493.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002497.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002498.SZ,C 制造业,akshare_metadata_cache,2054,2026,True,False
002500.SZ,J 金融业,akshare_metadata_cache,2048,2048,True,False
002506.SZ,C 制造业,akshare_metadata_cache,2045,2045,True,False
002507.SZ,C 制造业,akshare_metadata_cache,1997,1997,True,False
002508.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002511.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002516.SZ,C 制造业,akshare_metadata_cache,2049,1993,True,False
002517.SZ,I 信息技术,akshare_metadata_cache,2018,2018,True,False
002518.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002531.SZ,C 制造业,akshare_metadata_cache,2048,2048,True,False
002532.SZ,C 制造业,akshare_metadata_cache,1971,1925,True,False
002534.SZ,C 制造业,akshare_metadata_cache,2054,2008,True,False
002536.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002537.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002539.SZ,C 制造业,akshare_metadata_cache,2054,2036,True,False
002541.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002544.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
002545.SZ,C 制造业,akshare_metadata_cache,1993,1993,True,False
002549.SZ,N 公共环保,akshare_metadata_cache,2054,2009,True,False
002550.SZ,C 制造业,akshare_metadata_cache,2054,2042,True,False
002557.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002558.SZ,I 信息技术,akshare_metadata_cache,2019,2019,True,False
002563.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002568.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002572.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002583.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002588.SZ,C 制造业,akshare_metadata_cache,2054,1999,True,False
002594.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002597.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002600.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002601.SZ,C 制造业,akshare_metadata_cache,2014,2014,True,False
002602.SZ,I 信息技术,akshare_metadata_cache,1952,1952,True,False
002603.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002605.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
002608.SZ,D 水电煤气,akshare_metadata_cache,2054,1978,True,False
002611.SZ,C 制造业,akshare_metadata_cache,2044,2044,True,False
002617.SZ,C 制造业,akshare_metadata_cache,1936,1936,True,False
002624.SZ,I 信息技术,akshare_metadata_cache,2044,2044,True,False
002625.SZ,C 制造业,akshare_metadata_cache,2052,2052,True,False
002626.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002635.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002636.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002639.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002643.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002648.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002651.SZ,C 制造业,akshare_metadata_cache,2054,2006,True,False
002654.SZ,L 商务服务,akshare_metadata_cache,2054,2051,True,False
002668.SZ,C 制造业,akshare_metadata_cache,1954,1954,True,False
002670.SZ,J 金融业,akshare_metadata_cache,2024,2024,True,False
002673.SZ,J 金融业,akshare_metadata_cache,2054,2054,True,False
002675.SZ,C 制造业,akshare_metadata_cache,2049,2049,True,False
002681.SZ,C 制造业,akshare_metadata_cache,2052,2052,True,False
002683.SZ,B 采矿业,akshare_metadata_cache,2044,2044,True,False
002690.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002698.SZ,C 制造业,akshare_metadata_cache,2054,2048,True,False
002701.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002705.SZ,C 制造业,akshare_metadata_cache,2054,2038,True,False
002706.SZ,C 制造业,akshare_metadata_cache,2054,2034,True,False
002709.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002714.SZ,A 农林牧渔,akshare_metadata_cache,2054,2054,True,False
002716.SZ,C 制造业,akshare_metadata_cache,1956,1956,True,False
002727.SZ,F 批发零售,akshare_metadata_cache,2054,2054,True,False
002736.SZ,J 金融业,akshare_metadata_cache,2044,2044,True,False
002737.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002738.SZ,C 制造业,akshare_metadata_cache,1998,1998,True,False
002739.SZ,R 文化传播,akshare_metadata_cache,1845,1845,True,False
002745.SZ,C 制造业,akshare_metadata_cache,2051,2051,True,False
002747.SZ,C 制造业,akshare_metadata_cache,2044,2044,True,False
002755.SZ,C 制造业,akshare_metadata_cache,2023,1973,True,False
002756.SZ,C 制造业,akshare_metadata_cache,2054,2053,True,False
002761.SZ,E 建筑业,akshare_metadata_cache,2013,2011,True,False
002768.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002773.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002779.SZ,C 制造业,akshare_metadata_cache,2054,1693,True,False
002797.SZ,J 金融业,akshare_metadata_cache,2054,2054,True,False
002807.SZ,J 金融业,akshare_metadata_cache,2054,2054,True,False
002812.SZ,C 制造业,akshare_metadata_cache,2039,2039,True,False
002815.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002821.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002827.SZ,C 制造业,akshare_metadata_cache,2054,2044,True,False
002831.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002832.SZ,C 制造业,akshare_metadata_cache,2054,2009,True,False
002837.SZ,C 制造业,akshare_metadata_cache,2048,2048,True,False
002838.SZ,C 制造业,akshare_metadata_cache,2029,1942,True,False
002839.SZ,J 金融业,akshare_metadata_cache,2054,2054,True,False
002840.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002841.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002847.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002850.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002851.SZ,C 制造业,akshare_metadata_cache,1984,1984,True,False
002859.SZ,C 制造业,akshare_metadata_cache,2044,2044,True,False
002867.SZ,F 批发零售,akshare_metadata_cache,2054,2054,True,False
002881.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002882.SZ,C 制造业,akshare_metadata_cache,2054,1958,True,False
002891.SZ,C 制造业,akshare_metadata_cache,2044,2044,True,False
002892.SZ,C 制造业,akshare_metadata_cache,2054,2026,True,False
002895.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
002896.SZ,C 制造业,akshare_metadata_cache,2054,2038,True,False
002897.SZ,C 制造业,akshare_metadata_cache,2054,2051,True,False
002901.SZ,C 制造业,akshare_metadata_cache,2054,2040,True,False
002906.SZ,C 制造业,akshare_metadata_cache,2054,2025,True,False
002911.SZ,D 水电煤气,akshare_metadata_cache,2054,1975,True,False
002913.SZ,C 制造业,akshare_metadata_cache,2054,1995,True,False
002916.SZ,C 制造业,akshare_metadata_cache,2052,1989,True,False
002920.SZ,C 制造业,akshare_metadata_cache,2054,1980,True,False
002922.SZ,C 制造业,akshare_metadata_cache,2052,1976,True,False
002925.SZ,C 制造业,akshare_metadata_cache,2043,1968,True,False
002926.SZ,J 金融业,akshare_metadata_cache,2030,1953,True,False
002928.SZ,G 运输仓储,akshare_metadata_cache,2016,1935,True,False
002929.SZ,I 信息技术,akshare_metadata_cache,2017,1936,True,False
002936.SZ,J 金融业,akshare_metadata_cache,1878,1800,True,False
002938.SZ,C 制造业,akshare_metadata_cache,1879,1801,True,False
002939.SZ,J 金融业,akshare_metadata_cache,1857,1778,True,False
002941.SZ,E 建筑业,akshare_metadata_cache,1834,1755,True,False
002945.SZ,J 金融业,akshare_metadata_cache,1800,1723,True,False
002946.SZ,C 制造业,akshare_metadata_cache,1794,1717,True,False
002947.SZ,C 制造业,akshare_metadata_cache,1789,1712,True,False
002948.SZ,J 金融业,akshare_metadata_cache,1795,1718,True,False
002958.SZ,J 金融业,akshare_metadata_cache,1757,1676,True,False
002960.SZ,C 制造业,akshare_metadata_cache,1664,1584,True,False
002961.SZ,J 金融业,akshare_metadata_cache,1645,1566,True,False
002965.SZ,C 制造业,akshare_metadata_cache,1615,1536,True,False
002966.SZ,J 金融业,akshare_metadata_cache,1669,1589,True,False
002967.SZ,M 科研服务,akshare_metadata_cache,1605,1526,True,False
002978.SZ,B 采矿业,akshare_metadata_cache,1498,1417,True,False
002979.SZ,C 制造业,akshare_metadata_cache,1505,1424,True,False
002984.SZ,C 制造业,akshare_metadata_cache,1398,1319,True,False
002985.SZ,C 制造业,akshare_metadata_cache,1490,1409,True,False
002987.SZ,I 信息技术,akshare_metadata_cache,1487,1403,True,False
002993.SZ,C 制造业,akshare_metadata_cache,1417,1337,True,False
003006.SZ,C 制造业,akshare_metadata_cache,1392,1313,True,False
003010.SZ,I 信息技术,akshare_metadata_cache,1388,1309,True,False
003021.SZ,C 制造业,akshare_metadata_cache,1344,1264,True,False
003022.SZ,C 制造业,akshare_metadata_cache,1342,1263,True,False
003031.SZ,C 制造业,akshare_metadata_cache,1314,1235,True,False
003035.SZ,M 科研服务,akshare_metadata_cache,1313,1236,True,False
003039.SZ,D 水电煤气,akshare_metadata_cache,1279,1203,True,False
003816.SZ,D 水电煤气,akshare_metadata_cache,1653,1573,True,False
300001.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300002.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300003.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300007.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300008.SZ,C 制造业,akshare_metadata_cache,2042,2042,True,False
300009.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300012.SZ,M 科研服务,akshare_metadata_cache,2054,2054,True,False
300014.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300015.SZ,Q 卫生,akshare_metadata_cache,2048,2048,True,False
300017.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300024.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300026.SZ,C 制造业,akshare_metadata_cache,2051,2051,True,False
300031.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300033.SZ,J 金融业,akshare_metadata_cache,2054,2054,True,False
300034.SZ,C 制造业,akshare_metadata_cache,2051,2051,True,False
300035.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300036.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300037.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300045.SZ,C 制造业,akshare_metadata_cache,2049,2049,True,False
300047.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300049.SZ,C 制造业,akshare_metadata_cache,1929,1921,True,False
300054.SZ,C 制造业,akshare_metadata_cache,2051,2051,True,False
300058.SZ,L 商务服务,akshare_metadata_cache,2054,2054,True,False
300059.SZ,J 金融业,akshare_metadata_cache,2054,2054,True,False
300065.SZ,C 制造业,akshare_metadata_cache,2034,2034,True,False
300070.SZ,N 公共环保,akshare_metadata_cache,2045,2045,True,False
300073.SZ,C 制造业,akshare_metadata_cache,2039,2039,True,False
300075.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300077.SZ,C 制造业,akshare_metadata_cache,2049,2049,True,False
300080.SZ,C 制造业,akshare_metadata_cache,1939,1939,True,False
300083.SZ,C 制造业,akshare_metadata_cache,2034,2034,True,False
300085.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300088.SZ,C 制造业,akshare_metadata_cache,2039,2039,True,False
300098.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300100.SZ,C 制造业,akshare_metadata_cache,2049,2049,True,False
300101.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300102.SZ,C 制造业,akshare_metadata_cache,2038,2038,True,False
300113.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300115.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300119.SZ,C 制造业,akshare_metadata_cache,2054,2049,True,False
300122.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300124.SZ,C 制造业,akshare_metadata_cache,2043,2043,True,False
300127.SZ,C 制造业,akshare_metadata_cache,2044,2044,True,False
300130.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300131.SZ,F 批发零售,akshare_metadata_cache,1945,1945,True,False
300133.SZ,R 文化传播,akshare_metadata_cache,2054,2054,True,False
300134.SZ,C 制造业,akshare_metadata_cache,1996,1996,True,False
