month,benchmark,strategy_return,benchmark_return,excess_return,up_market
2023-01,csi1000,0.048297595788343806,0.08336303638821851,-0.03506544059987471,True
2023-02,csi1000,0.007774300469738371,0.022085511300349747,-0.014311210830611376,True
2023-03,csi1000,0.0754814065008722,-0.011467924861413348,0.08694933136228555,False
2023-04,csi1000,0.03565562530209565,-0.022179647831934712,0.05783527313403036,False
2023-05,csi1000,-0.0076537016689336435,-0.024044127107129443,0.0163904254381958,False
2023-06,csi1000,0.058735687880355325,0.006155160082472744,0.05258052779788258,True
2023-07,csi1000,0.014458462242504577,-0.013054758705532854,0.02751322094803743,False
2023-08,csi1000,-0.04614116820494707,-0.06316199162994773,0.017020823425000664,False
2023-09,csi1000,-0.033882072647568706,-0.0041528137155895095,-0.029729258931979197,False
2023-10,csi1000,-0.03650543394538763,-0.01803010226281032,-0.01847533168257731,False
2023-11,csi1000,0.0027476423638692626,0.018629527111954536,-0.015881884748085273,True
2023-12,csi1000,0.018279876064873024,-0.03179187661899452,0.05007175268386754,False
2024-01,csi1000,-0.10970653680824394,-0.18721912748514347,0.07751259067689953,False
2024-02,csi1000,0.1728353546264234,0.11694237363511917,0.05589298099130424,True
2024-03,csi1000,0.01976670237367717,0.01808459184542177,0.0016821105282553983,True
2024-04,csi1000,0.03207983043025053,0.010322976663493577,0.021756853766756956,True
2024-05,csi1000,0.020075299748087083,-0.025870270289934494,0.04594557003802158,False
2024-06,csi1000,0.01222276555017432,-0.08575256619254878,0.0979753317427231,False
2024-07,csi1000,0.010611022891356736,-0.001410542961000627,0.012021565852357363,False
2024-08,csi1000,-0.022346132864997537,-0.053130844017516,0.030784711152518462,False
2024-09,csi1000,0.20612761953548553,0.23318889167307533,-0.027061272137589798,True
2024-10,csi1000,0.010619948337281526,0.07143973209202725,-0.060819783754745727,True
2024-11,csi1000,0.055961004922467694,0.011847146066409131,0.04411385885605856,True
2024-12,csi1000,-0.02230756851003146,-0.03738991987239548,0.015082351362364022,False
2023-01,csi500,0.048297595788343806,0.07241629972510744,-0.02411870393676363,True
2023-02,csi500,0.007774300469738371,0.010873488468235326,-0.003099187998496955,True
2023-03,csi500,0.0754814065008722,-0.0027867719171026373,0.07826817841797484,False
2023-04,csi500,0.03565562530209565,-0.015548395868777432,0.05120402117087308,False
2023-05,csi500,-0.0076537016689336435,-0.03099414155254987,0.023340439883616226,False
2023-06,csi500,0.058735687880355325,-0.008114187600718137,0.06684987548107346,False
2023-07,csi500,0.014458462242504577,0.01492216101110766,-0.00046369876860308246,True
2023-08,csi500,-0.04614116820494707,-0.057298140038103296,0.011156971833156226,False
2023-09,csi500,-0.033882072647568706,-0.008472665600120388,-0.025409407047448318,False
2023-10,csi500,-0.03650543394538763,-0.02856045842653998,-0.007944975518847652,False
2023-11,csi500,0.0027476423638692626,0.003040932202823088,-0.0002932898389538252,True
2023-12,csi500,0.018279876064873024,-0.020887277842399854,0.03916715390727288,False
2024-01,csi500,-0.10970653680824394,-0.13487163646992983,0.025165099661685897,False
2024-02,csi500,0.1728353546264234,0.1383469804001718,0.03448837422625162,True
2024-03,csi500,0.01976670237367717,-0.011339881682346675,0.031106584056023845,False
2024-04,csi500,0.03207983043025053,0.02931806276804605,0.002761767662204484,True
