date,industry,weight
2025-01-03,C 制造业,0.303908833517811
2025-01-03,I 信息技术,0.1329732760183088
2025-01-03,数字芯片设计,0.094812210883596
2025-01-03,L 商务服务,0.0380085052943975
2025-01-03,电池化学品,0.0379818172504745
2025-01-03,IT服务Ⅱ,0.0379754865867898
2025-01-03,机床工具,0.0190049739245028
2025-01-03,通信设备,0.0190047931986727
2025-01-03,汽车零部件,0.0190019217128886
2025-01-03,电子,0.0190016720533127
2025-01-03,电力设备,0.0190008314061825
2025-01-03,交通运输,0.0190004314404951
2025-01-03,底盘与发动机系统,0.0189992112060652
2025-01-03,M 科研服务,0.0189987915707786
2025-01-03,彩电,0.0189972710694575
2025-01-03,零食,0.0189959501355326
2025-01-03,公交,0.0189943297646573
2025-01-03,F 批发零售,0.0189940302704696
2025-01-03,印制电路板,0.0189924686765808
2025-01-03,机械设备,0.0189822359003107
2025-01-03,其他计算机设备,0.0189791847991002
2025-01-03,自动化设备,0.0189711027965285
2025-01-06,C 制造业,0.31713716331475
2025-01-06,I 信息技术,0.1351408897097142
2025-01-06,数字芯片设计,0.07402248639234679
2025-01-06,L 商务服务,0.0417475350417566
2025-01-06,电池化学品,0.0381293650561188
2025-01-06,IT服务Ⅱ,0.0380136391316199
2025-01-06,其他自动化设备,0.0229090460041088
2025-01-06,输变电设备,0.0229045470761028
2025-01-06,食品饮料,0.0229044260976693
2025-01-06,S 综合,0.0229036155066103
2025-01-06,厨卫电器,0.0229033018057527
2025-01-06,电力设备,0.0198904222344491
2025-01-06,通信设备,0.0197072255914414
2025-01-06,汽车零部件,0.0194274092171307
2025-01-06,其他计算机设备,0.0191290042276824
2025-01-06,交通运输,0.0191100794948904
2025-01-06,F 批发零售,0.0190929371418728
2025-01-06,底盘与发动机系统,0.0190450595635469
2025-01-06,公交,0.0190405408157767
2025-01-06,机床工具,0.0189120813894285
2025-01-06,机械设备,0.018796365970931
2025-01-06,彩电,0.0187131517608497
2025-01-06,自动化设备,0.01837795978633
2025-01-07,C 制造业,0.2964076169272283
2025-01-07,I 信息技术,0.0975310279411237
2025-01-07,数字芯片设计,0.076978035513322
2025-01-07,F 批发零售,0.0576097284050875
2025-01-07,L 商务服务,0.0431421389607958
2025-01-07,电池化学品,0.0374564206433914
2025-01-07,食品饮料,0.0231259753539224
2025-01-07,其他自动化设备,0.0231168583377809
2025-01-07,厨卫电器,0.0229121106388507
2025-01-07,S 综合,0.0227652407535229
2025-01-07,输变电设备,0.0225930754805013
2025-01-07,通信设备,0.0198750503267915
2025-01-07,电子,0.019395435368194
2025-01-07,园林工程,0.0193912051023743
2025-01-07,塑料,0.0193712848452772
2025-01-07,非金属材料Ⅱ,0.0193585047697365
2025-01-07,其他计算机设备,0.0190828544115373
2025-01-07,IT服务Ⅱ,0.0190542086179846
2025-01-07,汽车零部件,0.0190150740376897
2025-01-07,机床工具,0.0188154086549745
2025-01-07,交通运输,0.0187311185861927
2025-01-07,机械设备,0.0187118556504252
