date,industry,weight
2025-01-03,C 制造业,0.2849053280732783
2025-01-03,I 信息技术,0.1329863569585512
2025-01-03,数字芯片设计,0.07585196133011629
2025-01-03,电池化学品,0.037981816742753804
2025-01-03,电子,0.0379796068963725
2025-01-03,IT服务Ⅱ,0.0379754860791537
2025-01-03,自动化设备,0.037958309953212505
2025-01-03,机床工具,0.0190049736704544
2025-01-03,通信设备,0.0190047929446267
2025-01-03,L 商务服务,0.0190033127102449
2025-01-03,K 房地产,0.0190011810504954
2025-01-03,电力设备,0.0190008311521895
2025-01-03,交通运输,0.0190004311865074
2025-01-03,底盘与发动机系统,0.0189992109520938
2025-01-03,M 科研服务,0.0189987913168129
2025-01-03,彩电,0.018997270815512
2025-01-03,零食,0.0189959498816048
2025-01-03,公交,0.0189943295107512
2025-01-03,F 批发零售,0.0189940300165675
2025-01-03,印制电路板,0.0189924684226996
2025-01-03,机械设备,0.0189822356465663
2025-01-03,其他计算机设备,0.0189791845453966
2025-01-03,J 金融业,0.018948336062566
2025-01-06,C 制造业,0.3624734864694152
2025-01-06,I 信息技术,0.1125577353073336
2025-01-06,L 商务服务,0.0648525722263867
2025-01-06,数字芯片设计,0.0555538306294525
2025-01-06,电池化学品,0.0382850957918035
2025-01-06,IT服务Ⅱ,0.038168897211037195
2025-01-06,汽车零部件,0.0227112981249279
2025-01-06,其他自动化设备,0.0227103836010966
2025-01-06,S 综合,0.0227045240371237
2025-01-06,电力设备,0.019971660148668
2025-01-06,通信设备,0.01978771528056
2025-01-06,其他计算机设备,0.0192071323029049
2025-01-06,交通运输,0.019188130276338
2025-01-06,F 批发零售,0.0191709179092711
2025-01-06,底盘与发动机系统,0.0191228447858454
2025-01-06,公交,0.0191183075822757
2025-01-06,机床工具,0.0189893234925626
2025-01-06,机械设备,0.0188731354607073
2025-01-06,彩电,0.0187895813810756
2025-01-06,K 房地产,0.0187356057326214
2025-01-06,J 金融业,0.0186386850954017
2025-01-06,自动化设备,0.0184530203910292
2025-01-07,C 制造业,0.3212715772885612
2025-01-07,I 信息技术,0.09394880685098289
2025-01-07,F 批发零售,0.058435799339179695
2025-01-07,数字芯片设计,0.0570986039172049
2025-01-07,L 商务服务,0.047056151824377404
2025-01-07,消费电子,0.0395263419582136
2025-01-07,IT服务Ⅱ,0.0382413887804215
2025-01-07,电池化学品,0.0376068615577302
2025-01-07,其他自动化设备,0.0229148453296274
2025-01-07,S 综合,0.0225658272022328
2025-01-07,汽车零部件,0.0222277622910394
2025-01-07,通信设备,0.0199548769811363
2025-01-07,食品饮料,0.0197715972274707
2025-01-07,百货,0.0197691203933744
2025-01-07,石油石化,0.0197654718293697
2025-01-07,公交,0.0188912254482276
2025-01-07,机床工具,0.0188909793377331
2025-01-07,交通运输,0.0188063507241892
2025-01-07,机械设备,0.0187870104202796
2025-01-07,彩电,0.0186311334070025
2025-01-07,底盘与发动机系统,0.0185480878987289
2025-01-07,K 房地产,0.0185154333784626
2025-01-07,自动化设备,0.0183304028620914
2025-01-08,C 制造业,0.3407984908797151
2025-01-08,I 信息技术,0.1317804439057991
2025-01-08,数字芯片设计,0.0766941858985408
2025-01-08,L 商务服务,0.069384574391266
2025-01-08,F 批发零售,0.0388770294865881
2025-01-08,IT服务Ⅱ,0.0380245479372856
2025-01-08,S 综合,0.023406983392012
2025-01-08,汽车零部件,0.0210028292785612
2025-01-08,食品饮料,0.0202628044251192
2025-01-08,通信设备,0.0200112297942222
2025-01-08,石油石化,0.0199621117019832
2025-01-08,百货,0.0195805618162037
2025-01-08,数字媒体,0.0195349941919564
2025-01-08,分立器件,0.0195173388353963
2025-01-08,消费电子,0.0192004659555714
2025-01-08,机床工具,0.0187421080282872
2025-01-08,公交,0.0187144185866378
2025-01-08,机械设备,0.0186257353084967
2025-01-08,K 房地产,0.0185501406680896
2025-01-08,电池化学品,0.0184824671626855
2025-01-08,交通运输,0.018416150850668
2025-01-09,C 制造业,0.3417345196506885
2025-01-09,I 信息技术,0.1339313601491465
2025-01-09,数字芯片设计,0.0983418052693709
2025-01-09,L 商务服务,0.0640363848079275
2025-01-09,IT服务Ⅱ,0.0398114543936231
2025-01-09,F 批发零售,0.0382125720470504
2025-01-09,商贸零售,0.0215158608943384
2025-01-09,其他计算机设备,0.0215129128112091
2025-01-09,汽车零部件,0.0211383723862977
2025-01-09,通信设备,0.0203342971357212
2025-01-09,数字媒体,0.0195242297098913
2025-01-09,石油石化,0.0193090288692303
2025-01-09,百货,0.0191427036122906
2025-01-09,分立器件,0.0189981462781278
2025-01-09,电池化学品,0.018834350455959
2025-01-09,机床工具,0.0187856177854938
2025-01-09,机械设备,0.0185618365873143
2025-01-09,公交,0.0184905554727975
2025-01-09,交通运输,0.0182827785726906
2025-01-09,K 房地产,0.0181001932629122
2025-01-10,C 制造业,0.4017532024122039
2025-01-10,I 信息技术,0.1122253087171605
2025-01-10,数字芯片设计,0.0584287707785652
2025-01-10,机械设备,0.0403675663699209
2025-01-10,F 批发零售,0.0379602951413539
2025-01-10,彩电,0.0215803275232138
2025-01-10,模拟芯片设计,0.0215726102753005
2025-01-10,电力设备,0.0215707629236932
2025-01-10,汽车,0.0214314561277699
2025-01-10,公交,0.021076673228046
2025-01-10,汽车零部件,0.021056005935774
2025-01-10,商贸零售,0.0202939717782083
2025-01-10,其他计算机设备,0.0199770850322139
2025-01-10,IT服务Ⅱ,0.0193709651002418
2025-01-10,机床工具,0.019003970576543
2025-01-10,数字媒体,0.0189136556061454
2025-01-10,百货,0.0188830875197032
2025-01-10,L 商务服务,0.0188051520270578
2025-01-10,分立器件,0.0188017129687666
2025-01-10,石油石化,0.0187940175336758
2025-01-10,交通运输,0.0183426544965184
2025-01-10,K 房地产,0.018250184732145
2025-01-13,C 制造业,0.4005838582771174
2025-01-13,I 信息技术,0.1152322310541734
2025-01-13,数字芯片设计,0.0773276125433483
2025-01-13,一般零售,0.0397552088025247
2025-01-13,L 商务服务,0.0391066914146933
2025-01-13,机械设备,0.0387711112616825
2025-01-13,百货,0.0387019537727573
2025-01-13,F 批发零售,0.0381362522962058
2025-01-13,电力设备,0.0218489942764638
2025-01-13,汽车,0.0216431317288208
2025-01-13,彩电,0.0216153033673719
2025-01-13,汽车零部件,0.0212944185458329
2025-01-13,商贸零售,0.0200530153279036
2025-01-13,J 金融业,0.0198720269679726
2025-01-13,模拟芯片设计,0.0195416884472412
2025-01-13,其他计算机设备,0.0191389201612272
2025-01-13,交通运输,0.0184595590609096
2025-01-13,石油石化,0.018429206247857
2025-01-14,C 制造业,0.3961175296641697
2025-01-14,I 信息技术,0.1170281550322991
2025-01-14,数字芯片设计,0.0575973066508009
