symbol,total_contribution,avg_contribution,holding_days,avg_weight,max_weight
688498.SH,0.04624273206841209,0.00036127134428446945,128,0.02010813508665898,0.0261787393280608
688167.SH,0.04103532020589934,0.00024720072413192374,166,0.019790416257511354,0.0248791214802454
300394.SZ,0.032270780267138574,0.00017257101747132929,187,0.01955721886466509,0.0273507392087835
603083.SH,0.026025909695402933,0.0006506477423850733,40,0.02053959299818121,0.0255178512671541
301489.SZ,0.02126862900141692,0.0001575454000104957,135,0.019319631273006715,0.0282839578814378
000880.SZ,0.018980789711141848,0.00021089766345713164,90,0.020452513435000305,0.026774175397464
603993.SH,0.018259608485352147,0.00016158945562258538,113,0.020547418806780626,0.0259013576873002
600105.SH,0.018029420185574435,0.0002539354955714709,71,0.020400279312135013,0.0225789979944736
002682.SZ,0.017268896865187885,0.0007849498575085403,22,0.020920483259756803,0.0242965635259581
000070.SZ,0.01651772743128377,0.0003514410091762504,47,0.01986910043168318,0.0226792686558874
300377.SZ,0.0162977895067376,0.0004656511287639314,35,0.021520434238941916,0.0265279147336903
688676.SH,0.01492269988080936,0.0003244065191480296,46,0.019952495680497295,0.0233410505112483
301150.SZ,0.01457824670796935,0.00016951449660429477,86,0.0207480683427718,0.0307831723274073
301232.SZ,0.014485776176518129,0.00023364155123416336,62,0.019897571755232837,0.0243032412214869
300903.SZ,0.014438830998878122,0.0003208629110861805,45,0.02037885072241792,0.0250370388970379
688041.SH,0.014117184526673519,0.0001622664888123393,87,0.019535701466325817,0.0218349976549904
688019.SH,0.01396029260862873,6.232273485994968e-05,224,0.01964724729930913,0.0251835790210493
300337.SZ,0.013681545628616542,0.00032575108639563196,42,0.020306547417890633,0.0260389965976337
301205.SZ,0.013552788506794271,0.000183145790632355,74,0.01982347111548236,0.0255797736725877
600961.SH,0.013450278077844848,0.0001582385656217041,85,0.019964388746494217,0.0228613923716482
688627.SH,0.012922776682632838,0.00015759483759308337,82,0.02028380541486905,0.0245461941019837
300766.SZ,0.012595463617441575,0.00014994599544573302,84,0.02001462616854877,0.0250077160355587
301093.SZ,0.01223319575715185,0.0002398665834735657,51,0.021735673349828774,0.0301171349650458
002881.SZ,0.011591225358965672,0.00036222579246767724,32,0.01990427087228912,0.0236393673124831
002471.SZ,0.011349096772534008,0.0002702165898222383,42,0.020483180022022537,0.0281225458251727
002709.SZ,0.011331089390336273,0.00024632803022470157,46,0.01979963095235939,0.0220559763992778
600391.SH,0.011245117029036227,0.0002677408816437197,42,0.02083526833150639,0.0245897448950542
002056.SZ,0.01123785011279421,0.00016286739293904653,69,0.02048643972334327,0.0250946225656036
600126.SH,0.010792050077055746,0.0002452738653876306,44,0.020118245586375753,0.0294889133046512
688052.SH,0.01053201074138311,0.00019871718379968134,53,0.02031753622104712,0.0243711443507394
000657.SZ,0.010308679126721,0.00016362982740826984,63,0.020158215012426213,0.0224183234842782
300767.SZ,0.010230783763536349,0.00040923135054145396,25,0.019932456004057682,0.0235746176753083
603598.SH,0.009966966515063515,0.0003691469079653154,27,0.020570802143337775,0.0230216289261878
300153.SZ,0.009746825957788563,0.0001989148154650727,49,0.019711852451079193,0.0282261722277061
300652.SZ,0.00953473098197443,0.00017335874512680783,55,0.019567205989600867,0.0233148018461494
601899.SH,0.009293671147530736,9.293671147530736e-05,100,0.0198951277300764,0.0232620537763645
603129.SH,0.009061736797415058,8.79780271593695e-05,103,0.019425042538661102,0.0227626060722809
603766.SH,0.008871544075787934,5.760742906355801e-05,154,0.020656230495386153,0.0252792724875713
300102.SZ,0.008857421850171491,0.00021603467927247538,41,0.020205438256168235,0.023850421207508
000811.SZ,0.008506211071620029,0.00011341614762160038,75,0.01994420280491754,0.0231566063616171
300409.SZ,0.008491049735364388,0.00012673208560245354,67,0.020054881046063434,0.0229306994856159
601008.SH,0.008441239750005963,0.002110309937501491,4,0.020798176039254948,0.0224346254830898
688131.SH,0.0082500680097092,0.00016500136019418398,50,0.0199414806896642,0.0216045275203843
600362.SH,0.008002631390836755,0.00014819687760808805,54,0.01977047935178245,0.0216621980897222
002177.SZ,0.007976965487026073,0.0002573214673234217,31,0.02045175272382036,0.0267864287682367
002255.SZ,0.00794387913013876,0.0003055338126976446,26,0.01939333453384829,0.0238635822785189
301231.SZ,0.007841135111967634,0.00031364540447870534,25,0.02036459915582353,0.0273964779753058
603061.SH,0.007761898997119536,0.00012320474598602439,63,0.02024486978721094,0.022915398051318
600489.SH,0.007709574934138798,9.758955612833921e-05,79,0.020369334314068087,0.0254141732776648
688110.SH,0.0076912403890850665,0.00010832732942373334,71,0.019736381856484592,0.0218568058046921
300503.SZ,0.007540342646587166,0.0003590639355517698,21,0.020524397142624155,0.0263451352673881
002565.SZ,0.007519811466392677,9.170501788283752e-05,82,0.019536758826837322,0.0233353745047888
603316.SH,0.007424745664283152,0.0004949830442855435,15,0.02034432810054014,0.0247957484577179
603920.SH,0.00742173557304944,7.573199564336163e-05,98,0.019761256709822008,0.023390436866258
600115.SH,0.00739827818104323,6.979507717965311e-05,106,0.019576051939361308,0.0233493488565114
603486.SH,0.007311327409332195,0.00010751952072547345,68,0.020159570754625676,0.0228236915534986
603444.SH,0.007298151786996678,8.586060925878445e-05,85,0.02012827363297812,0.0239522808994146
603399.SH,0.007295582278186212,0.001215930379697702,6,0.02133043290193583,0.0235148908487053
603893.SH,0.007278490058026513,0.00020218027938962536,36,0.019730877739782385,0.0209451627030274
000592.SZ,0.007196905322601233,0.0001713548886333627,42,0.0196517310246483,0.0252519012454531
688365.SH,0.006929724992131349,0.00025665648119004995,27,0.020147731781419514,0.0208276571620017
300137.SZ,0.006713881241510018,0.0003949341906770599,17,0.02055176544455631,0.0218005891142409
000981.SZ,0.006700751014248388,0.00014256917051592313,47,0.020089255162743316,0.0221731030220895
002131.SZ,0.006685393342160389,0.00022284644473867963,30,0.020975991445073443,0.0259016503482505
600152.SH,0.006675335955435255,0.00047680971110251825,14,0.019700174547130817,0.0220823480887761
300184.SZ,0.006629238156235737,0.00013529057461705586,49,0.01961625559288618,0.0213712963392108
002580.SZ,0.006577816717514753,0.0001879376205004215,35,0.02004169978651817,0.0266898094620648
603171.SH,0.006553511376603027,0.0001489434403773415,44,0.019111748359958276,0.0251006911259721
002149.SZ,0.006530526653983963,0.00015187271288334797,43,0.01995747256170308,0.0220349714898245
300959.SZ,0.006447849365046422,0.00010928558245841393,59,0.019203470011187544,0.026692453101495
300668.SZ,0.006359306842635851,0.00028905940193799324,22,0.020254129205734845,0.022624874117145
301357.SZ,0.006235596142868228,0.0003117798071434114,20,0.019856061378788585,0.0234777731229967
600550.SH,0.0062145105911465565,0.00016795974570666368,37,0.018930631015387535,0.0216410084315944
605376.SH,0.006177958121203987,9.085232531182334e-05,68,0.01958171106984077,0.0216802718571702
300533.SZ,0.006176956406986673,9.651494385916676e-05,64,0.019777691127642483,0.0228020738277687
002670.SZ,0.006129689628870544,0.0002665082447335019,23,0.020342481268670377,0.0249394849743948
002272.SZ,0.0061227505098299315,0.00025511460457624716,24,0.02035509571525853,0.0226003906537841
301336.SZ,0.006088016912246316,0.00020993161766366607,29,0.01959801879334809,0.0227550426500892
688702.SH,0.0060694827453141986,0.0002092925084591103,29,0.019998424981775655,0.0223236953850558
688378.SH,0.006028603622738248,0.00035462374251401456,17,0.01961376011416672,0.0234366552831767
300331.SZ,0.006024405407844947,9.716782915878947e-05,62,0.020360249762901503,0.0240493698121706
603256.SH,0.005991398171076451,0.00039942654473843007,15,0.020491673254630274,0.0214856317627293
601177.SH,0.005978505225173683,0.0003736565765733552,16,0.020217236905978493,0.0222644269536814
301086.SZ,0.0059311550754995645,0.00019132758308063112,31,0.02025920550557546,0.0213340193736207
002139.SZ,0.0058790363082805355,7.83871507770738e-05,75,0.019243889309873356,0.0212519272207669
000630.SZ,0.005821893010753544,9.703155017922573e-05,60,0.01998515848701018,0.0267489136012171
603800.SH,0.005800329025919959,0.00021482700095999847,27,0.021185622162833904,0.023951189595609
603002.SH,0.005788190868092248,0.0001607830796692291,36,0.02051485126782059,0.0229942395657257
300071.SZ,0.005751062965454341,0.00011981381178029877,48,0.019854714707186357,0.0270946053752932
600651.SH,0.005659429297608608,0.0002829714648804304,20,0.02025347389986948,0.0255070826507321
000962.SZ,0.005655128972286895,0.00016632732271432043,34,0.019850225502463945,0.0214039179052238
301137.SZ,0.005648985435351793,0.00017118137682884223,33,0.019748174236583198,0.0242473909818447
688536.SH,0.005560922352475465,8.299884108172336e-05,67,0.020107466280448193,0.0235059873997825
301529.SZ,0.005551666096302718,5.782985516981998e-05,96,0.019994774445603238,0.0247963896315887
920396.BJ,0.005547992784330617,0.00042676867571773974,13,0.02037114890136664,0.0219605447022054
600556.SH,0.0055154240856151214,0.00039395886325822296,14,0.020578620003122817,0.0219349581213023
001331.SZ,0.005454773609969315,0.00012685520023184452,43,0.020719271155539003,0.0225757536351345
600673.SH,0.005453030255651591,8.655603580399351e-05,63,0.01996839929033577,0.0219059932898238
002284.SZ,0.005405352084142238,0.00014609059686870914,37,0.02070698841326899,0.0228107629659619
002474.SZ,0.005392423362384857,0.0001859456331856847,29,0.02000238044154238,0.027947004056299
600536.SH,0.00533357904944779,0.00017778596831492634,30,0.019643247867848934,0.0218059287866483
002273.SZ,0.005239286408827621,6.717033857471309e-05,78,0.019809588568099647,0.0238005472613625
600864.SH,0.005208976537628512,0.0004006905028945009,13,0.021073859402923355,0.0219169235686341
920171.BJ,0.0051906618009340474,0.00023593917276972944,22,0.020165978433382945,0.0259972318942128
600403.SH,0.005160180903299668,0.00017200603010998893,30,0.02019828971597908,0.0233268544345996
688027.SH,0.005055342099055606,7.120200139514938e-05,71,0.019702459031238528,0.0244744117969576
600545.SH,0.00500673853295449,0.00033378256886363266,15,0.02022090847074696,0.0215937551127847
688172.SH,0.004962811022614085,0.00012725156468241245,39,0.019981983502360186,0.0225550930039451
603456.SH,0.004848315475004415,0.00010315564840434925,47,0.019680922925653897,0.0221110225214442
002370.SZ,0.00479423567307932,0.00021791980332178725,22,0.020213032670400283,0.0241873673152937
000006.SZ,0.004671778703606411,7.786297839344018e-05,60,0.019950439842621372,0.0229374923158738
300458.SZ,0.0046603898107709756,5.295897512239745e-05,88,0.019589164335645916,0.022523223169818
002459.SZ,0.0046487747639124884,9.115244635122527e-05,51,0.020735694052226816,0.0242609945379398
300101.SZ,0.004584714297945311,6.367658747146265e-05,72,0.019614299933138176,0.0220440662075767
300677.SZ,0.004527371886966969,5.326319867019964e-05,85,0.018962068802682933,0.0220226095282454
000933.SZ,0.004448940383195094,3.802513148029995e-05,117,0.020201159133942995,0.0231652636393662
301392.SZ,0.00439158284340007,7.70453130421065e-05,57,0.019862243072397836,0.0225195269244102
002048.SZ,0.004389188244992107,5.288178608424225e-05,83,0.01949186273060097,0.0246047992984072
002553.SZ,0.004388613230220593,0.00027428832688878706,16,0.019779422649965905,0.0210873399847828
600683.SH,0.0042859091628554636,0.00011905303230154066,36,0.018999952839384295,0.0214431137691214
688249.SH,0.004252586577007388,0.00011812740491687189,36,0.01920081489944582,0.0207500242006599
002545.SZ,0.004242901603928537,0.00011165530536654045,38,0.020794723994985925,0.0248646279494823
688585.SH,0.004241224173430217,4.989675498153197e-05,85,0.0203074644716079,0.0286385500833368
601126.SH,0.004210593029146991,0.00014519286307403416,29,0.019702960446327022,0.0224743240051353
688383.SH,0.004167054362746035,0.00041670543627460354,10,0.02027754773384933,0.0218793908758427
002953.SZ,0.004160414371696875,0.0002971724551212054,14,0.02003903558503566,0.0211569606716675
688221.SH,0.0041453619909956295,0.00011843891402844655,35,0.020160320073148583,0.0240063786846912
002001.SZ,0.00413508241866437,4.808235370539965e-05,86,0.019403899544552208,0.0226897340226553
002518.SZ,0.004128185547479822,0.00012900579835874445,32,0.019788937288686297,0.0236267993440366
603319.SH,0.004102395756952056,4.143834097931369e-05,99,0.020311855691884515,0.0240027334964699
603717.SH,0.004019273550833002,0.0005024091938541252,8,0.020395215914241937,0.0215791712879312
002600.SZ,0.0038931003089182304,0.0001853857289961062,21,0.020017832350639593,0.020943968426215
002358.SZ,0.0038848355799801547,0.00022851973999883264,17,0.020500924717837987,0.0221780007529135
000955.SZ,0.00386576086108108,0.0003221467384234233,12,0.02008176999093499,0.0225463843106293
300177.SZ,0.0037147576400097648,0.0002653398314292689,14,0.01930784453031235,0.0200005265121096
002688.SZ,0.003707183333173865,0.00033701666665216954,11,0.020298464831948252,0.0224208998309759
600694.SH,0.0036910996585874604,0.0002460733105724974,15,0.020414652242773168,0.0218796466151062
002158.SZ,0.0035921558635905104,0.00021130328609355944,17,0.02047738141149133,0.0217847130178644
002510.SZ,0.0035708579544506697,0.00016231172520230318,22,0.01990410050307853,0.0243588397240683
002585.SZ,0.003569692201589875,0.0001372958539073029,26,0.019999132575432583,0.020762571230096
920971.BJ,0.0035664262270510153,0.0011888087423503385,3,0.020785498752154432,0.0214672729094744
000026.SZ,0.003556548959306507,7.567125445332994e-05,47,0.019953166277854217,0.0246335205679385
300735.SZ,0.0035531208893824578,7.559831679537145e-05,47,0.019743719590092086,0.023190345611827
301383.SZ,0.003551885485546945,0.00025370610611049607,14,0.020617767533605693,0.0217467544355708
600506.SH,0.003483835131523556,6.451546539858438e-05,54,0.020091402886482285,0.0234453687362235
301413.SZ,0.003473887838666818,2.3159252257778786e-05,150,0.019420970335650285,0.0246124212676412
920087.BJ,0.0033997008072252526,0.0005666168012042088,6,0.019776699167399565,0.0202215920641921
